Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,40.623627,[77  5] ; [25 30],[61.05109489 20.94890511] ; [40.94890511 14.05109489],1
s6,1,3.2e-05,17.308983,[53 27] ; [16 38],[41.19402985 38.80597015] ; [27.80597015 26.19402985],1
r3,1,0.000623,11.704861,[74  8] ; [36 18],[66.32352941 15.67647059] ; [43.67647059 10.32352941],1
v4,1,0.002314,9.282519,[76  5] ; [40 13],[70.11940299 10.88059701] ; [45.88059701  7.11940299],0
v3,1,0.002471,9.161687,[29 50] ; [ 7 47],[21.38345865 57.61654135] ; [14.61654135 39.38345865],0
r2,1,0.002717,8.988718,[76  6] ; [40 14],[69.94117647 12.05882353] ; [46.05882353  7.94117647],0
a5,1,0.005893,7.582732,[48 34] ; [19 36],[40.10218978 41.89781022] ; [26.89781022 28.10218978],0
a7,1,0.012794,6.197392,[52 30] ; [23 32],[44.89051095 37.10948905] ; [30.10948905 24.89051095],0
v2,1,0.018229,5.573977,[32 44] ; [12 42],[25.72307692 50.27692308] ; [18.27692308 35.72307692],0
s8,1,0.02575,4.972722,[29 52] ; [10 45],[23.22794118 57.77205882] ; [15.77205882 39.22794118],0
n4,1,0.041158,4.169493,[60 22] ; [31 24],[54.46715328 27.53284672] ; [36.53284672 18.46715328],0
u3,1,0.044841,4.024593,[21 19] ; [10 24],[16.75675676 23.24324324] ; [14.24324324 19.75675676],0
p11,1,0.046405,3.966826,[61 21] ; [32 23],[55.66423358 26.33576642] ; [37.33576642 17.66423358],0
a1,1,0.064013,3.430247,[ 1 81] ; [ 4 51],[ 2.99270073 79.00729927] ; [ 2.00729927 52.99270073],0
v1,1,0.064467,3.418562,[37 42] ; [17 38],[31.8358209 47.1641791] ; [22.1641791 32.8358209],0
n2,1,0.064627,3.414462,[23  4] ; [13  8],[20.25  6.75] ; [15.75  5.25],0
p10,1,0.076943,3.128325,[58 24] ; [29 23],[53.23880597 28.76119403] ; [33.76119403 18.23880597],0
s5,1,0.085727,2.952837,[16 64] ; [ 5 50],[12.44444444 67.55555556] ; [ 8.55555556 46.44444444],0
s7,1,0.092778,2.825504,[27 48] ; [12 42],[22.6744186 52.3255814] ; [16.3255814 37.6744186],0
a3,1,0.101319,2.684659,[42 38] ; [21 34],[37.33333333 42.66666667] ; [25.66666667 29.33333333],0
s3,1,0.105394,2.621964,[42 37] ; [21 33],[37.42105263 41.57894737] ; [25.57894737 28.42105263],0
d3,1,0.10546,2.620968,[25 57] ; [10 45],[20.94890511 61.05109489] ; [14.05109489 40.94890511],0
a6,1,0.13247,2.263316,[48 34] ; [25 30],[43.69343066 38.30656934] ; [29.30656934 25.69343066],0
d5,1,0.133371,2.25282,[42 40] ; [21 34],[37.7080292 44.2919708] ; [25.2919708 29.7080292],0
n6,1,0.144912,2.125005,[63 19] ; [36 19],[59.25547445 22.74452555] ; [39.74452555 15.25547445],0
p2,1,0.186112,1.748128,[59 23] ; [33 21],[55.47058824 26.52941176] ; [36.52941176 17.47058824],0
p4,1,0.189487,1.721604,[36 46] ; [18 37],[32.32116788 49.67883212] ; [21.67883212 33.32116788],0
n1,1,0.210026,1.571248,[13 14] ; [ 6 14],[10.91489362 16.08510638] ; [ 8.08510638 11.91489362],0
u2,1,0.220086,1.503808,[16 24] ; [ 9 25],[13.51351351 26.48648649] ; [11.48648649 22.51351351],0
s2,1,0.220158,1.503341,[28 51] ; [14 41],[24.76119403 54.23880597] ; [17.23880597 37.76119403],0
p3,1,0.23495,1.410639,[30 51] ; [15 40],[26.80147059 54.19852941] ; [18.19852941 36.80147059],0
p5,1,0.246327,1.344019,[ 5 77] ; [ 1 52],[ 3.64444444 78.35555556] ; [ 2.35555556 50.64444444],0
a2,1,0.363761,0.824868,[ 8 74] ; [ 3 52],[ 6.58394161 75.41605839] ; [ 4.41605839 50.58394161],0
b2,1,0.392225,0.732032,[ 8 43] ; [ 7 23],[ 9.44444444 41.55555556] ; [ 5.55555556 24.44444444],0
b3,1,0.392225,0.732032,[ 8 43] ; [ 7 23],[ 9.44444444 41.55555556] ; [ 5.55555556 24.44444444],0
a8,1,0.455717,0.556393,[ 7 66] ; [ 3 48],[ 5.88709677 67.11290323] ; [ 4.11290323 46.88709677],0
s1,1,0.484581,0.488537,[ 7 74] ; [ 3 52],[ 5.95588235 75.04411765] ; [ 4.04411765 50.95588235],0
n3,1,0.497225,0.460853,[20  5] ; [15  6],[19.02173913  5.97826087] ; [15.97826087  5.02173913],0
b4,1,0.506082,0.44216,[37 45] ; [28 27],[38.90510949 43.09489051] ; [26.09489051 28.90510949],0
d1,1,0.530539,0.393359,[ 3 79] ; [ 1 54],[ 2.39416058 79.60583942] ; [ 1.60583942 53.39416058],0
a4,1,0.567383,0.32708,[18 63] ; [10 45],[16.67647059 64.32352941] ; [11.32352941 43.67647059],0
p8,1,0.573398,0.317029,[32 48] ; [19 35],[30.44776119 49.55223881] ; [20.55223881 33.44776119],0
d2,1,0.634736,0.225693,[18 64] ; [14 41],[19.15328467 62.84671533] ; [12.84671533 42.15328467],0
s4,1,0.784039,0.075108,[18 64] ; [11 44],[17.35766423 64.64233577] ; [11.64233577 43.35766423],0
b1,1,0.795943,0.066874,[31 51] ; [22 33],[31.72262774 50.27737226] ; [21.27737226 33.72262774],0
p7,1,0.831709,0.045161,[36 45] ; [23 31],[35.4 45.6] ; [23.6 30.4],0
p1,1,0.884408,0.021136,[ 7 75] ; [ 5 49],[ 7.23529412 74.76470588] ; [ 4.76470588 49.23529412],0
