Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.00298,8.81992,[34  7] ; [22 20],[27.6626506 13.3373494] ; [28.3373494 13.6626506],0
v3,1,0.004911,7.912088,[20 20] ; [ 8 32],[14. 26.] ; [14. 26.],0
v4,1,0.028099,4.821985,[40  1] ; [35  7],[37.04819277  3.95180723] ; [37.95180723  4.04819277],0
p9,1,0.03763,4.321646,[35  5] ; [28 13],[31.11111111  8.88888889] ; [31.88888889  9.11111111],0
b5,1,0.042094,4.131409,[32  9] ; [24 18],[27.6626506 13.3373494] ; [28.3373494 13.6626506],0
d4,1,0.042883,4.1,[39  2] ; [33  8],[36.  5.] ; [36.  5.],0
p12,1,0.055114,3.678627,[ 9 32] ; [ 3 39],[ 5.92771084 35.07228916] ; [ 6.07228916 35.92771084],0
p5,1,0.055114,3.678627,[ 9 32] ; [ 3 39],[ 5.92771084 35.07228916] ; [ 6.07228916 35.92771084],0
s3,1,0.072468,3.226218,[28 11] ; [22 20],[24.07407407 14.92592593] ; [25.92592593 16.07407407],0
d5,1,0.106094,2.611465,[36  5] ; [31 11],[33.09638554  7.90361446] ; [33.90361446  8.09638554],0
s4,1,0.138206,2.197825,[ 7 33] ; [13 28],[ 9.87654321 30.12345679] ; [10.12345679 30.87654321],0
r4,1,0.14351,2.139911,[37  4] ; [33  9],[34.57831325  6.42168675] ; [35.42168675  6.57831325],0
p8,1,0.15323,2.039801,[10 31] ; [ 5 36],[ 7.5 33.5] ; [ 7.5 33.5],0
p2,1,0.188607,1.728462,[30 11] ; [25 17],[27.1686747 13.8313253] ; [27.8313253 14.1686747],0
s8,1,0.191105,1.709075,[20 20] ; [15 27],[17.07317073 22.92682927] ; [17.92682927 24.07317073],0
n6,1,0.221698,1.493345,[32  9] ; [37  5],[34.08433735  6.91566265] ; [34.91566265  7.08433735],0
v2,1,0.22283,1.486049,[22 18] ; [17 24],[19.25925926 20.74074074] ; [19.74074074 21.25925926],0
s1,1,0.263359,1.251011,[ 2 38] ; [ 5 37],[ 3.41463415 36.58536585] ; [ 3.58536585 38.41463415],0
n3,1,0.285049,1.142857,[5 5] ; [10  4],[6.25 3.75] ; [8.75 5.25],0
n2,1,0.307434,1.041667,[9 1] ; [11  4],[8. 2.] ; [12.  3.],0
u1,1,0.364198,0.823365,[ 9 32] ; [ 6 36],[ 7.40963855 33.59036145] ; [ 7.59036145 34.40963855],0
a5,1,0.368926,0.807278,[31 10] ; [28 14],[29.14457831 11.85542169] ; [29.85542169 12.14457831],0
p10,1,0.432335,0.616541,[33  8] ; [30 11],[31.5  9.5] ; [31.5  9.5],0
s7,1,0.434173,0.611635,[19 20] ; [23 17],[20.73417722 18.26582278] ; [21.26582278 18.73417722],0
a4,1,0.442999,0.588502,[22 19] ; [19 23],[20.25301205 20.74698795] ; [20.74698795 21.25301205],0
p3,1,0.446013,0.580763,[18 23] ; [15 27],[16.30120482 24.69879518] ; [16.69879518 25.30120482],0
u3,1,0.469064,0.524179,[8 3] ; [7 5],[7.17391304 3.82608696] ; [7.82608696 4.17391304],0
u2,1,0.509903,0.434266,[7 4] ; [6 6],[6.2173913 4.7826087] ; [6.7826087 5.2173913],0
s6,1,0.524949,0.40416,[33  8] ; [36  6],[34.08433735  6.91566265] ; [34.91566265  7.08433735],0
b2,1,0.538962,0.377467,[10 14] ; [ 9 18],[ 8.94117647 15.05882353] ; [10.05882353 16.94117647],0
b3,1,0.538962,0.377467,[10 14] ; [ 9 18],[ 8.94117647 15.05882353] ; [10.05882353 16.94117647],0
a2,1,0.554858,0.348686,[10 31] ; [ 8 34],[ 8.89156627 32.10843373] ; [ 9.10843373 32.89156627],0
d2,1,0.557663,0.343767,[25 15] ; [23 18],[23.7037037 16.2962963] ; [24.2962963 16.7037037],0
d1,1,0.559409,0.340729,[26 15] ; [24 18],[24.69879518 16.30120482] ; [25.30120482 16.69879518],0
a7,1,0.627379,0.235632,[30 11] ; [28 13],[29. 12.] ; [29. 12.],0
a8,1,0.643269,0.214493,[ 3 34] ; [ 2 35],[ 2.5 34.5] ; [ 2.5 34.5],0
