Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,59.561786,[79 29] ; [ 84 196],[45.37113402 62.62886598] ; [117.62886598 162.37113402],1
a3,1,0.002147,9.419665,[87 23] ; [182 107],[74.160401 35.839599] ; [194.839599  94.160401],0
p12,1,0.011738,6.350034,[10 99] ; [  9 279],[  5.21662469 103.78337531] ; [ 13.78337531 274.21662469],0
n4,1,0.016324,5.767626,[87 23] ; [193  96],[77.19298246 32.80701754] ; [202.80701754  86.19298246],0
b4,1,0.042332,4.121884,[72 39] ; [155 134],[62.9925 48.0075] ; [164.0075 124.9925],0
a2,1,0.04507,4.016012,[30 81] ; [ 52 237],[22.755 88.245] ; [ 59.245 229.755],0
a5,1,0.052862,3.748262,[82 28] ; [186 103],[73.88471178 36.11528822] ; [194.11528822  94.88471178],0
n2,1,0.07312,3.211562,[23  5] ; [61 34],[19.12195122  8.87804878] ; [64.87804878 30.12195122],0
b1,1,0.073134,3.211239,[36 75] ; [122 167],[43.845 67.155] ; [114.155 174.845],0
n5,1,0.079598,3.073092,[80 30] ; [182 105],[72.59445844 37.40554156] ; [189.40554156  97.59445844],0
r1,1,0.079619,3.072669,[91 20] ; [212  76],[84.29323308 26.70676692] ; [218.70676692  69.29323308],0
s1,1,0.085088,2.96494,[  1 107] ; [ 13 275],[  3.81818182 104.18181818] ; [ 10.18181818 277.81818182],0
s8,1,0.085313,2.960659,[44 66] ; [ 89 199],[36.75879397 73.24120603] ; [ 96.24120603 191.75879397],0
b3,1,0.162182,1.953758,[26 44] ; [ 42 109],[21.53846154 48.46153846] ; [ 46.46153846 104.53846154],0
b2,1,0.162182,1.953758,[26 44] ; [ 42 109],[21.53846154 48.46153846] ; [ 46.46153846 104.53846154],0
n6,1,0.162875,1.947327,[94 17] ; [226  62],[89.02255639 21.97744361] ; [230.97744361  57.02255639],0
s5,1,0.16531,1.92497,[36 71] ; [ 74 205],[30.49222798 76.50777202] ; [ 79.50777202 199.49222798],0
a7,1,0.166986,1.909798,[83 26] ; [199  89],[77.4256927 31.5743073] ; [204.5743073  83.4256927],0
p5,1,0.194713,1.681593,[11 99] ; [ 18 271],[  7.99498747 102.00501253] ; [ 21.00501253 267.99498747],0
p3,1,0.208889,1.579108,[50 60] ; [111 177],[44.49748744 65.50251256] ; [116.50251256 171.49748744],0
a1,1,0.209379,1.575715,[  8 103] ; [ 12 277],[  5.55 105.45] ; [ 14.45 274.55],0
n1,1,0.228347,1.45113,[ 6 19] ; [35 60],[ 8.54166667 16.45833333] ; [32.45833333 62.54166667],0
s7,1,0.23914,1.385654,[49 54] ; [114 165],[43.95026178 59.04973822] ; [119.04973822 159.95026178],0
n3,1,0.243464,1.360425,[21  6] ; [62 32],[18.52066116  8.47933884] ; [64.47933884 29.52066116],0
u1,1,0.253325,1.304871,[20 91] ; [ 39 250],[16.3725 94.6275] ; [ 42.6275 246.3725],0
p10,1,0.259078,1.273679,[83 25] ; [205  83],[78.54545455 29.45454545] ; [209.45454545  78.54545455],0
v4,1,0.272421,1.204515,[105   5] ; [266  22],[102.53768844   7.46231156] ; [268.46231156  19.53768844],0
a6,1,0.274334,1.194947,[79 31] ; [191  98],[74.43609023 35.56390977] ; [195.56390977  93.43609023],0
a4,1,0.287228,1.132567,[50 60] ; [114 174],[45.32663317 64.67336683] ; [118.67336683 169.32663317],0
r3,1,0.292529,1.107947,[103   6] ; [263  25],[100.48866499   8.51133501] ; [265.51133501  22.48866499],0
p9,1,0.326158,0.964092,[84 23] ; [210  75],[80.25 26.75] ; [213.75  71.25],0
d2,1,0.436375,0.605795,[55 55] ; [131 156],[51.53652393 58.46347607] ; [134.46347607 152.53652393],0
s6,1,0.440439,0.595138,[67 41] ; [164 120],[63.64285714 44.35714286] ; [167.35714286 116.64285714],0
p2,1,0.470651,0.520448,[81 29] ; [222  66],[83.74371859 26.25628141] ; [219.25628141  68.74371859],0
d5,1,0.523363,0.407262,[83 28] ; [224  64],[85.40601504 25.59398496] ; [221.59398496  66.40601504],0
s2,1,0.527316,0.399561,[52 58] ; [126 162],[49.1959799 60.8040201] ; [128.8040201 159.1959799],0
d3,1,0.540027,0.37549,[76 34] ; [189  98],[73.4256927 36.5743073] ; [191.5743073  95.4256927],0
p7,1,0.55877,0.341838,[64 44] ; [159 125],[61.43877551 46.56122449] ; [161.56122449 122.43877551],0
