Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,27.686901,[25 88] ; [12  1],[33.18253968 79.81746032] ; [3.81746032 9.18253968],1
p5,1,1e-06,23.601028,[  4 109] ; [5 7],[  8.136 104.864] ; [ 0.864 11.136],1
p12,1,4e-06,21.412892,[  2 110] ; [4 9],[  5.376 106.624] ; [ 0.624 12.376],1
b3,1,5.9e-05,16.132594,[25 51] ; [12  1],[31.59550562 44.40449438] ; [5.40449438 7.59550562],1
b2,1,5.9e-05,16.132594,[25 51] ; [12  1],[31.59550562 44.40449438] ; [5.40449438 7.59550562],1
p3,1,0.000117,14.841896,[28 84] ; [10  3],[34.048 77.952] ; [3.952 9.048],1
v3,1,0.000169,14.147568,[30 78] ; [8 1],[35.07692308 72.92307692] ; [2.92307692 6.07692308],1
s2,1,0.000178,14.052722,[35 76] ; [11  2],[41.17741935 69.82258065] ; [4.82258065 8.17741935],1
s7,1,0.000199,13.842496,[35 75] ; [11  2],[41.13821138 68.86178862] ; [4.86178862 8.13821138],1
a2,1,0.000318,12.963921,[20 93] ; [8 5],[25.11111111 87.88888889] ; [ 2.88888889 10.11111111],1
s6,1,0.000825,11.183129,[49 64] ; [12  1],[54.70634921 58.29365079] ; [6.29365079 6.70634921],1
p4,1,0.000887,11.050369,[41 71] ; [11  2],[46.592 65.408] ; [5.408 7.592],1
v1,1,0.000954,10.915362,[40 70] ; [9 1],[44.91666667 65.08333333] ; [4.08333333 5.91666667],1
s3,1,0.001908,9.636445,[51 58] ; [12  1],[56.28688525 52.71311475] ; [6.71311475 6.28688525],0
d1,1,0.00192,9.624036,[53 60] ; [12  1],[58.29365079 54.70634921] ; [6.70634921 6.29365079],0
p8,1,0.007191,7.224545,[35 76] ; [9 4],[39.38709677 71.61290323] ; [4.61290323 8.38709677],0
p6,1,0.008918,6.839222,[23 87] ; [7 6],[26.82926829 83.17073171] ; [3.17073171 9.82926829],0
a4,1,0.011525,6.382568,[45 67] ; [10  3],[49.28 62.72] ; [5.72 7.28],0
a5,1,0.017144,5.681612,[66 47] ; [12  1],[69.95238095 43.04761905] ; [8.04761905 4.95238095],0
a1,1,0.018493,5.54883,[  6 107] ; [ 3 10],[  8.07142857 104.92857143] ; [ 0.92857143 12.07142857],0
d2,1,0.020843,5.339835,[57 55] ; [11  2],[60.928 51.072] ; [7.072 5.928],0
v2,1,0.027325,4.87013,[48 62] ; [8 2],[51.33333333 58.66666667] ; [4.66666667 5.33333333],0
u1,1,0.046406,3.966794,[18 95] ; [5 8],[20.62698413 92.37301587] ; [ 2.37301587 10.62698413],0
p7,1,0.04839,3.896406,[45 66] ; [9 4],[48.33870968 62.66129032] ; [5.66129032 7.33870968],0
n4,1,0.07692,3.128816,[66 45] ; [11  2],[68.92741935 42.07258065] ; [8.07258065 4.92741935],0
d3,1,0.106232,2.609394,[70 43] ; [11  2],[72.64285714 40.35714286] ; [8.35714286 4.64285714],0
a8,1,0.121974,2.391784,[12 86] ; [3 7],[13.61111111 84.38888889] ; [1.38888889 8.61111111],0
p2,1,0.163302,1.943384,[74 39] ; [11  2],[76.23015873 36.76984127] ; [8.76984127 4.23015873],0
s5,1,0.177308,1.820042,[21 89] ; [4 7],[22.72727273 87.27272727] ; [2.27272727 8.72727273],0
d5,1,0.220341,1.50215,[77 36] ; [11  2],[78.92063492 34.07936508] ; [9.07936508 3.92063492],0
r1,1,0.276938,1.182056,[78 33] ; [11  2],[79.66935484 31.33064516] ; [9.33064516 3.66935484],0
a6,1,0.374907,0.787335,[73 40] ; [10  3],[74.43650794 38.56349206] ; [8.56349206 4.43650794],0
s4,1,0.51806,0.417754,[16 97] ; [ 1 12],[15.24603175 97.75396825] ; [ 1.75396825 11.24603175],0
b4,1,0.705654,0.142657,[67 46] ; [7 6],[66.36507937 46.63492063] ; [7.63492063 5.36507937],0
b5,1,0.781168,0.077171,[65 48] ; [8 5],[65.46825397 47.53174603] ; [7.53174603 5.46825397],0
a7,1,0.8525,0.03457,[74 37] ; [9 4],[74.2983871 36.7016129] ; [8.7016129 4.2983871],0
s1,1,0.854237,0.033751,[  7 103] ; [ 1 12],[  7.15447154 102.84552846] ; [ 0.84552846 12.15447154],0
p1,1,0.942167,0.005263,[  8 104] ; [ 1 12],[  8.064 103.936] ; [ 0.936 12.064],0
