Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,40.806591,[15 50] ; [54 15],[33.47014925 31.52985075] ; [35.52985075 33.47014925],1
d3,1,0.0,30.827709,[15 50] ; [49 20],[31.04477612 33.95522388] ; [32.95522388 36.04477612],1
d4,1,0.0,30.49222,[39 26] ; [67  1],[51.80451128 13.19548872] ; [54.19548872 13.80451128],1
a4,1,1e-06,23.479059,[18 47] ; [48 21],[32.01492537 32.98507463] ; [33.98507463 35.01492537],1
a5,1,0.000588,11.812692,[41 24] ; [61  8],[49.47761194 15.52238806] ; [52.52238806 16.47761194],1
p6,1,0.013133,6.151103,[22 42] ; [38 30],[29.09090909 34.90909091] ; [30.90909091 37.09090909],0
a3,1,0.022099,5.237982,[50 15] ; [63  6],[54.81343284 10.18656716] ; [58.18656716 10.81343284],0
r4,1,0.026406,4.929251,[49 16] ; [62  7],[53.84328358 11.15671642] ; [57.15671642 11.84328358],0
a2,1,0.072488,3.225768,[ 4 61] ; [11 58],[ 7.2761194 57.7238806] ; [ 7.7238806 61.2761194],0
s1,1,0.080738,3.049981,[ 5 60] ; [ 1 68],[ 2.91044776 62.08955224] ; [ 3.08955224 65.91044776],0
u1,1,0.087706,2.915982,[ 3 62] ; [ 9 60],[ 5.82089552 59.17910448] ; [ 6.17910448 62.82089552],0
p9,1,0.104333,2.638021,[53 12] ; [62  6],[56.20300752  8.79699248] ; [58.79699248  9.20300752],0
v4,1,0.142441,2.15139,[56  7] ; [66  3],[58.22727273  4.77272727] ; [63.77272727  5.22727273],0
r1,1,0.158575,1.98776,[46 19] ; [56 13],[49.47761194 15.52238806] ; [52.52238806 16.47761194],0
n6,1,0.166614,1.913148,[52 12] ; [61  7],[54.78787879  9.21212121] ; [58.21212121  9.78787879],0
b5,1,0.175705,1.833582,[33 32] ; [27 42],[29.10447761 35.89552239] ; [30.89552239 38.10447761],0
s5,1,0.181421,1.785945,[25 39] ; [33 32],[28.7751938 35.2248062] ; [29.2248062 35.7751938],0
p5,1,0.190199,1.716078,[ 7 57] ; [13 55],[ 9.6969697 54.3030303] ; [10.3030303 57.6969697],0
p8,1,0.194031,1.686741,[30 34] ; [39 28],[33.70992366 30.29007634] ; [35.29007634 31.70992366],0
v1,1,0.206052,1.598953,[40 24] ; [34 32],[36.43076923 27.56923077] ; [37.56923077 28.43076923],0
b1,1,0.230073,1.440409,[30 35] ; [39 30],[33.47014925 31.52985075] ; [35.52985075 33.47014925],0
p3,1,0.243248,1.361672,[35 30] ; [44 25],[38.32089552 26.67910448] ; [40.67910448 28.32089552],0
s6,1,0.266508,1.234635,[49 14] ; [58 10],[51.45801527 11.54198473] ; [55.54198473 12.45801527],0
p4,1,0.326342,0.96336,[38 27] ; [46 23],[40.74626866 24.25373134] ; [43.25373134 25.74626866],0
a1,1,0.345643,0.88939,[ 3 62] ; [ 6 63],[ 4.36567164 60.63432836] ; [ 4.63432836 64.36567164],0
p2,1,0.381549,0.765705,[50 14] ; [58 11],[51.96992481 12.03007519] ; [56.03007519 12.96992481],0
b4,1,0.479199,0.500686,[29 36] ; [35 34],[31.04477612 33.95522388] ; [32.95522388 36.04477612],0
n5,1,0.547904,0.361086,[56  9] ; [56 12],[54.73684211 10.26315789] ; [57.26315789 10.73684211],0
p10,1,0.569333,0.3238,[55 10] ; [55 13],[53.7593985 11.2406015] ; [56.2406015 11.7593985],0
u3,1,0.576999,0.311111,[8 7] ; [4 2],[8.57142857 6.42857143] ; [3.42857143 2.57142857],0
v2,1,0.592675,0.286187,[29 33] ; [35 33],[30.52307692 31.47692308] ; [33.47692308 34.52307692],0
v3,1,0.657103,0.197062,[29 36] ; [32 34],[30.26717557 34.73282443] ; [30.73282443 35.26717557],0
a8,1,0.661672,0.191498,[ 8 56] ; [10 56],[ 8.86153846 55.13846154] ; [ 9.13846154 56.86153846],0
n4,1,0.662106,0.190975,[58  7] ; [59  9],[57.18045113  7.81954887] ; [59.81954887  8.18045113],0
a6,1,0.663418,0.189399,[24 41] ; [23 46],[22.79850746 42.20149254] ; [24.20149254 44.79850746],0
p12,1,0.674424,0.176471,[ 6 58] ; [ 5 63],[ 5.33333333 58.66666667] ; [ 5.66666667 62.33333333],0
p11,1,0.698451,0.150089,[52 13] ; [57 12],[52.87313433 12.12686567] ; [56.12686567 12.87313433],0
n1,1,0.720786,0.127741,[13  9] ; [11  6],[13.53846154  8.46153846] ; [10.46153846  6.53846154],0
s4,1,0.806323,0.060109,[16 49] ; [18 50],[16.61654135 48.38345865] ; [17.38345865 50.61654135],0
n3,1,0.817941,0.052989,[15  8] ; [11  5],[15.33333333  7.66666667] ; [10.66666667  5.33333333],0
s2,1,0.827819,0.047306,[46 19] ; [50 19],[46.56716418 18.43283582] ; [49.43283582 19.56716418],0
b2,1,0.841449,0.040016,[26 24] ; [25 25],[25.5 24.5] ; [25.5 24.5],0
b3,1,0.841449,0.040016,[26 24] ; [25 25],[25.5 24.5] ; [25.5 24.5],0
p1,1,0.881244,0.022318,[ 6 58] ; [ 7 62],[ 6.2556391 57.7443609] ; [ 6.7443609 62.2556391],0
p7,1,0.891846,0.018487,[44 20] ; [46 22],[43.63636364 20.36363636] ; [46.36363636 21.63636364],0
n2,1,0.89337,0.017967,[18  5] ; [13  4],[17.825  5.175] ; [13.175  3.825],0
s8,1,0.983886,0.000408,[47 18] ; [50 19],[47.05223881 17.94776119] ; [49.94776119 19.05223881],0
s3,1,0.997611,9e-06,[49 16] ; [52 17],[48.99253731 16.00746269] ; [52.00746269 16.99253731],0
u2,1,1.0,0.0,[10  5] ; [4 2],[10.  5.] ; [4. 2.],0
