Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,2e-06,22.432044,[76 21] ; [19 30],[63.11643836 33.88356164] ; [31.88356164 17.11643836],1
p7,1,1.3e-05,18.982145,[62 35] ; [13 37],[49.48979592 47.51020408] ; [25.51020408 24.48979592],1
p10,1,2.6e-05,17.720998,[69 28] ; [18 33],[57.02027027 39.97972973] ; [29.97972973 21.02027027],1
v4,1,0.000147,14.407184,[87  9] ; [34 18],[78.48648649 17.51351351] ; [42.51351351  9.48648649],1
p11,1,0.00022,13.655327,[74 23] ; [24 28],[63.79865772 33.20134228] ; [34.20134228 17.79865772],1
p8,1,0.000407,12.499449,[49 47] ; [11 41],[38.91891892 57.08108108] ; [21.08108108 30.91891892],1
s6,1,0.003102,8.746472,[56 37] ; [18 34],[47.46206897 45.53793103] ; [26.53793103 25.46206897],0
p4,1,0.003747,8.402487,[51 45] ; [14 36],[42.73972603 53.26027397] ; [22.26027397 27.73972603],0
s3,1,0.004514,8.064561,[52 43] ; [15 35],[43.89655172 51.10344828] ; [23.10344828 26.89655172],0
s7,1,0.00598,7.556253,[44 47] ; [12 37],[36.4 54.6] ; [19.6 29.4],0
p3,1,0.007639,7.116097,[46 51] ; [13 39],[38.40939597 58.59060403] ; [20.59060403 31.40939597],0
d3,1,0.007639,7.116097,[46 51] ; [13 39],[38.40939597 58.59060403] ; [20.59060403 31.40939597],0
p6,1,0.00841,6.944101,[35 61] ; [ 8 43],[28.08163265 67.91836735] ; [14.91836735 36.08163265],0
r3,1,0.008864,6.84994,[83 14] ; [35 17],[76.81879195 20.18120805] ; [41.18120805 10.81879195],0
n6,1,0.009759,6.678324,[80 17] ; [33 19],[73.56375839 23.43624161] ; [39.43624161 12.56375839],0
s1,1,0.013109,6.154379,[ 2 95] ; [ 6 45],[ 5.24324324 91.75675676] ; [ 2.75675676 48.24324324],0
