Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,63.187556,[97  7] ; [51 68],[69.02242152 34.97757848] ; [78.97757848 40.02242152],1
d5,1,0.0,58.074896,[101   3] ; [62 58],[75.67857143 28.32142857] ; [87.32142857 32.67857143],1
d2,1,0.0,41.567712,[59 45] ; [ 19 102],[36.05333333 67.94666667] ; [41.94666667 79.05333333],1
a5,1,2e-06,22.888062,[76 28] ; [50 71],[58.24 45.76] ; [67.76 53.24],1
a2,1,3.5e-05,17.138969,[25 79] ; [  6 115],[14.32888889 89.67111111] ; [ 16.67111111 104.32888889],1
a4,1,4.1e-05,16.833758,[45 59] ; [22 99],[30.96888889 73.03111111] ; [36.03111111 84.96888889],1
u1,1,0.000518,12.048002,[16 88] ; [  3 118],[ 8.78222222 95.21777778] ; [ 10.21777778 110.78222222],1
a7,1,0.000802,11.237458,[86 18] ; [75 45],[74.75 29.25] ; [86.25 33.75],1
a3,1,0.002371,9.237359,[72 32] ; [59 61],[60.82142857 43.17857143] ; [70.17857143 49.82142857],0
a6,1,0.004075,8.25001,[76 28] ; [66 55],[65.63555556 38.36444444] ; [76.36444444 44.63555556],0
r1,1,0.006887,7.30208,[81 22] ; [75 46],[71.73214286 31.26785714] ; [84.26785714 36.73214286],0
n5,1,0.01307,6.159547,[28 76] ; [51 68],[36.84304933 67.15695067] ; [42.15695067 76.84304933],0
n2,1,0.013317,6.126444,[25 18] ; [37  8],[30.29545455 12.70454545] ; [31.70454545 13.29545455],0
a8,1,0.019359,5.468817,[ 1 96] ; [  9 105],[ 4.5971564 92.4028436] ; [  5.4028436 108.5971564],0
b5,1,0.024121,5.085919,[72 32] ; [66 55],[63.78666667 40.21333333] ; [74.21333333 46.78666667],0
s6,1,0.028031,4.826164,[67 36] ; [60 59],[58.92342342 44.07657658] ; [68.07657658 50.92342342],0
s5,1,0.033235,4.53361,[36 64] ; [27 91],[28.89908257 71.10091743] ; [34.10091743 83.89908257],0
v2,1,0.042214,4.126598,[54 42] ; [49 67],[46.64150943 49.35849057] ; [56.35849057 59.64150943],0
u3,1,0.05765,3.603733,[25  7] ; [35 25],[20.86956522 11.13043478] ; [39.13043478 20.86956522],0
b3,1,0.079657,3.071895,[21 34] ; [12 41],[16.80555556 38.19444444] ; [16.19444444 36.80555556],0
b2,1,0.079657,3.071895,[21 34] ; [12 41],[16.80555556 38.19444444] ; [16.19444444 36.80555556],0
s2,1,0.080348,3.057842,[52 51] ; [47 74],[45.52232143 57.47767857] ; [53.47767857 67.52232143],0
r3,1,0.098028,2.737344,[99  5] ; [107  13],[95.64285714  8.35714286] ; [110.35714286   9.64285714],0
p3,1,0.102228,2.670432,[41 61] ; [36 85],[35.21973094 66.78026906] ; [41.78026906 79.21973094],0
b1,1,0.13711,2.2101,[33 71] ; [50 71],[38.36444444 65.63555556] ; [44.63555556 76.36444444],0
a1,1,0.140507,2.172401,[  2 102] ; [  7 114],[ 4.16 99.84] ; [  4.84 116.16],0
u2,1,0.152613,2.045939,[22 10] ; [32 28],[18.7826087 13.2173913] ; [35.2173913 24.7826087],0
r2,1,0.153686,2.03528,[97  7] ; [106  15],[93.83111111 10.16888889] ; [109.16888889  11.83111111],0
v1,1,0.170143,1.881681,[47 53] ; [45 74],[42.00913242 57.99086758] ; [49.99086758 69.00913242],0
s8,1,0.189729,1.719718,[38 66] ; [34 86],[33.42857143 70.57142857] ; [38.57142857 81.42857143],0
r4,1,0.203314,1.618405,[90 14] ; [97 24],[86.43555556 17.56444444] ; [100.56444444  20.43555556],0
p8,1,0.206257,1.597506,[49 54] ; [47 73],[44.34080717 58.65919283] ; [51.65919283 68.34080717],0
n3,1,0.234049,1.416084,[26 18] ; [32 13],[28.6741573 15.3258427] ; [29.3258427 15.6741573],0
p4,1,0.247954,1.334797,[50 53] ; [49 71],[45.7264574 57.2735426] ; [53.2735426 66.7264574],0
s3,1,0.252797,1.307779,[53 50] ; [53 68],[48.74107143 54.25892857] ; [57.25892857 63.74107143],0
b4,1,0.300378,1.072516,[63 41] ; [65 56],[59.16444444 44.83555556] ; [68.83555556 52.16444444],0
p7,1,0.319807,0.989737,[51 49] ; [67 49],[54.62962963 45.37037037] ; [63.37037037 52.62962963],0
v3,1,0.334671,0.930737,[28 69] ; [27 90],[24.92990654 72.07009346] ; [30.07009346 86.92990654],0
p2,1,0.362773,0.82827,[78 24] ; [86 35],[75.01345291 26.98654709] ; [88.98654709 32.01345291],0
p11,1,0.572148,0.319101,[65 39] ; [80 41],[67.02222222 36.97777778] ; [77.97777778 43.02222222],0
p10,1,0.585138,0.298002,[73 28] ; [82 37],[71.15909091 29.84090909] ; [83.84090909 35.15909091],0
s4,1,0.744717,0.106024,[26 78] ; [28 93],[24.96 79.04] ; [29.04 91.96],0
p1,1,0.760723,0.09274,[ 6 96] ; [  6 115],[ 5.48878924 96.51121076] ; [  6.51121076 114.48878924],0
p5,1,0.770917,0.084783,[ 5 97] ; [  7 114],[ 5.48878924 96.51121076] ; [  6.51121076 114.48878924],0
p9,1,0.785537,0.074044,[77 23] ; [89 29],[76.14678899 23.85321101] ; [89.85321101 28.14678899],0
p12,1,0.80543,0.060676,[ 4 98] ; [  4 117],[ 3.65919283 98.34080717] ; [  4.34080717 116.65919283],0
n1,1,0.808302,0.058863,[12 32] ; [11 33],[11.5 32.5] ; [11.5 32.5],0
s1,1,0.847352,0.037055,[  3 101] ; [  4 116],[  3.25 100.75] ; [  3.75 116.25],0
p6,1,0.860047,0.031087,[25 76] ; [28 90],[24.44292237 76.55707763] ; [28.55707763 89.44292237],0
u4,1,0.914283,0.011586,[  1 103] ; [  1 120],[  0.92444444 103.07555556] ; [  1.07555556 119.92444444],0
n6,1,0.976682,0.000854,[68 35] ; [79 41],[67.89686099 35.10313901] ; [79.10313901 40.89686099],0
s7,1,0.980216,0.000615,[30 66] ; [37 82],[29.91627907 66.08372093] ; [37.08372093 81.91627907],0
