Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,101.950044,[151  12] ; [28 59],[116.708  46.292] ; [62.292 24.708],1
p11,1,0.0,44.280522,[141  23] ; [41 47],[118.44444444  45.55555556] ; [63.55555556 24.44444444],1
p8,1,1e-06,23.856043,[86 76] ; [18 68],[67.93548387 94.06451613] ; [36.06451613 49.93548387],1
p2,1,3.4e-05,17.173273,[136  28] ; [52 36],[122.34920635  41.65079365] ; [65.65079365 22.34920635],1
n6,1,4.8e-05,16.507014,[132  32] ; [49 38],[118.26294821  45.73705179] ; [62.73705179 24.26294821],1
r3,1,6.7e-05,15.882135,[149  14] ; [63 24],[138.224  24.776] ; [73.776 13.224],1
v2,1,8.9e-05,15.35433,[80 75] ; [22 64],[65.60165975 89.39834025] ; [36.39834025 49.60165975],1
p4,1,0.000103,15.080093,[86 77] ; [24 64],[71.43426295 91.56573705] ; [38.56573705 49.43426295],1
s7,1,0.000163,14.217125,[ 49 105] ; [ 8 74],[ 37.19491525 116.80508475] ; [19.80508475 62.19491525],1
s8,1,0.00038,12.62571,[ 42 122] ; [ 6 80],[ 31.488 132.512] ; [16.512 69.488],1
s6,1,0.000494,12.139683,[80 81] ; [23 63],[67.13765182 93.86234818] ; [35.86234818 50.13765182],1
v4,1,0.000899,11.024288,[149  13] ; [67 20],[140.53012048  21.46987952] ; [75.46987952 11.53012048],1
n5,1,0.001186,10.511444,[121  42] ; [47 40],[109.536  53.464] ; [58.464 28.536],0
p3,1,0.001262,10.396658,[75 89] ; [22 66],[ 63.12698413 100.87301587] ; [33.87301587 54.12698413],0
a5,1,0.001373,10.241151,[98 66] ; [34 54],[85.9047619 78.0952381] ; [46.0952381 41.9047619],0
r4,1,0.002276,9.312639,[133  31] ; [56 32],[123.  41.] ; [66. 22.],0
a7,1,0.003733,8.409097,[110  54] ; [42 45],[99.31474104 64.68525896] ; [52.68525896 34.31474104],0
v1,1,0.004233,8.180861,[77 81] ; [26 61],[66.4244898 91.5755102] ; [36.5755102 50.4244898],0
p5,1,0.006041,7.537914,[ 21 143] ; [ 2 85],[ 15.02788845 148.97211155] ; [ 7.97211155 79.02788845],0
u2,1,0.006362,7.444769,[44 28] ; [18 32],[36.59016393 35.40983607] ; [25.40983607 24.59016393],0
a1,1,0.007708,7.100115,[  4 160] ; [ 9 79],[  8.46031746 155.53968254] ; [ 4.53968254 83.46031746],0
b1,1,0.009354,6.753962,[ 58 106] ; [46 42],[67.68253968 96.31746032] ; [36.31746032 51.68253968],0
a6,1,0.013158,6.147797,[103  61] ; [41 47],[93.71428571 70.28571429] ; [50.28571429 37.71428571],0
r1,1,0.015026,5.913405,[115  48] ; [48 39],[106.276  56.724] ; [56.724 30.276],0
d2,1,0.01775,5.620627,[ 20 143] ; [21 67],[ 26.62549801 136.37450199] ; [14.37450199 73.62549801],0
r2,1,0.023377,5.140274,[142  21] ; [66 21],[135.616  27.384] ; [72.384 14.616],0
d5,1,0.039029,4.259613,[95 69] ; [39 49],[87.20634921 76.79365079] ; [46.79365079 41.20634921],0
p7,1,0.042744,4.105486,[92 69] ; [38 49],[84.39516129 76.60483871] ; [45.60483871 41.39516129],0
p1,1,0.054107,3.709394,[ 17 147] ; [ 3 84],[ 13.06772908 150.93227092] ; [ 6.93227092 80.06772908],0
u3,1,0.05508,3.679677,[38 34] ; [18 33],[32.7804878 39.2195122] ; [23.2195122 27.7804878],0
a3,1,0.059838,3.54188,[92 72] ; [37 48],[84.96385542 79.03614458] ; [44.03614458 40.96385542],0
p6,1,0.092809,2.824958,[ 43 118] ; [15 72],[ 37.65322581 123.34677419] ; [20.34677419 66.65322581],0
d3,1,0.103545,2.650076,[67 96] ; [27 61],[ 61.0438247 101.9561753] ; [32.9561753 55.0438247],0
s1,1,0.179781,1.799437,[  4 160] ; [ 5 82],[  5.88047809 158.11952191] ; [ 3.11952191 83.88047809],0
a8,1,0.186869,1.742133,[ 13 144] ; [11 69],[ 15.89873418 141.10126582] ; [ 8.10126582 71.89873418],0
s5,1,0.192052,1.701803,[ 27 134] ; [ 9 76],[ 23.56097561 137.43902439] ; [12.43902439 72.56097561],0
d4,1,0.209378,1.575722,[90 74] ; [41 47],[85.25396825 78.74603175] ; [45.74603175 42.25396825],0
n1,1,0.219016,1.510807,[13 29] ; [16 20],[15.61538462 26.38461538] ; [13.38461538 22.61538462],0
b5,1,0.274279,1.195219,[87 77] ; [53 35],[91.11111111 72.88888889] ; [48.88888889 39.11111111],0
s3,1,0.280848,1.162982,[ 37 125] ; [25 61],[ 40.5 121.5] ; [21.5 64.5],0
v3,1,0.342713,0.900256,[ 47 114] ; [20 65],[ 43.8495935 117.1504065] ; [23.1504065 61.8495935],0
p12,1,0.465121,0.533543,[  9 154] ; [ 3 84],[  7.824 155.176] ; [ 4.176 82.824],0
b4,1,0.513302,0.427331,[88 76] ; [51 37],[90.46031746 73.53968254] ; [48.53968254 39.46031746],0
u1,1,0.549724,0.357811,[  6 158] ; [ 2 86],[  5.20634921 158.79365079] ; [ 2.79365079 85.20634921],0
n4,1,0.607176,0.264308,[109  55] ; [55 32],[107.15537849  56.84462151] ; [56.84462151 30.15537849],0
n3,1,0.754847,0.097503,[31 11] ; [24 10],[30.39473684 11.60526316] ; [24.60526316  9.39473684],0
n2,1,0.822268,0.050458,[29 13] ; [24 12],[28.53846154 13.46153846] ; [24.46153846 11.53846154],0
b2,1,0.877852,0.023621,[29 58] ; [17 36],[28.58571429 58.41428571] ; [17.41428571 35.58571429],0
b3,1,0.877852,0.023621,[29 58] ; [17 36],[28.58571429 58.41428571] ; [17.41428571 35.58571429],0
a2,1,0.948892,0.004109,[  9 155] ; [ 5 83],[  9.11111111 154.88888889] ; [ 4.88888889 83.11111111],0
a4,1,0.955525,0.00311,[ 42 122] ; [22 65],[ 41.81673307 122.18326693] ; [22.18326693 64.81673307],0
s4,1,0.958065,0.002765,[ 19 145] ; [10 78],[ 18.87301587 145.12698413] ; [10.12698413 77.87301587],0
