Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,32.637267,[128 151] ; [227 103],[162.63546798 116.36453202] ; [192.36453202 137.63546798],1
v3,1,0.0,27.379861,[ 83 199] ; [165 163],[114.64918033 167.35081967] ; [133.35081967 194.64918033],1
n5,1,1e-06,24.912434,[185 104] ; [276  62],[212.48644338  76.51355662] ; [248.51355662  89.48644338],1
p6,1,3e-06,22.00484,[ 78 211] ; [150 182],[106.10628019 182.89371981] ; [121.89371981 210.10628019],1
p4,1,3e-06,21.574642,[146 143] ; [231 105],[174.3248 114.6752] ; [202.6752 133.3248],1
p3,1,4e-06,21.35154,[115 175] ; [196 141],[143.84370016 146.15629984] ; [167.15629984 169.84370016],1
p8,1,0.000125,14.713885,[129 157] ; [201 131],[152.7184466 133.2815534] ; [177.2815534 154.7184466],1
p9,1,0.000175,14.077515,[221  63] ; [298  37],[238.11954766  45.88045234] ; [280.88045234  54.11954766],1
s8,1,0.000487,12.162984,[ 99 190] ; [161 174],[120.41666667 168.58333333] ; [139.58333333 195.41666667],1
n4,1,0.000577,11.849882,[202  88] ; [276  63],[220.38155803  69.61844197] ; [257.61844197  81.38155803],1
a5,1,0.00158,9.982888,[200  91] ; [271  69],[217.21236133  73.78763867] ; [253.78763867  86.21236133],0
r4,1,0.001742,9.802943,[263  28] ; [328  12],[272.55309033  18.44690967] ; [318.44690967  21.55309033],0
n6,1,0.002633,9.045729,[230  60] ; [297  40],[243.74800638  46.25199362] ; [283.25199362  53.74800638],0
p2,1,0.003679,8.435823,[229  61] ; [296  42],[242.43630573  47.56369427] ; [282.56369427  55.43630573],0
s6,1,0.004007,8.280433,[175 112] ; [238  93],[191.79773463  95.20226537] ; [221.20226537 109.79773463],0
p10,1,0.004802,7.952461,[218  68] ; [286  50],[231.74276527  54.25723473] ; [272.25723473  63.74276527],0
p7,1,0.005066,7.855634,[161 122] ; [222 105],[177.68688525 105.31311475] ; [205.31311475 121.68688525],0
p12,1,0.005153,7.825001,[ 14 275] ; [ 37 300],[ 23.54472843 265.45527157] ; [ 27.45527157 309.54472843],0
p5,1,0.005456,7.721848,[ 21 268] ; [ 48 289],[ 31.85463259 257.14536741] ; [ 37.14536741 299.85463259],0
u4,1,0.008025,7.02783,[  1 290] ; [ 11 329],[  5.5340729 285.4659271] ; [  6.4659271 333.5340729],0
s5,1,0.012233,6.276828,[ 78 204] ; [121 204],[ 92.45140033 189.54859967] ; [106.54859967 218.45140033],0
s7,1,0.02198,5.24738,[119 159] ; [167 153],[132.95652174 145.04347826] ; [153.04347826 166.95652174],0
