Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,44.882272,[34 35] ; [370  69],[54.87401575 14.12598425] ; [349.12598425  89.87401575],1
n4,1,0.0,38.030455,[37 33] ; [371  68],[56.11001965 13.88998035] ; [351.88998035  87.11001965],1
r4,1,7.4e-05,15.700682,[56 14] ; [413  27],[64.37254902  5.62745098] ; [404.62745098  35.37254902],1
p10,1,0.000194,13.888421,[50 18] ; [389  45],[59.46613546  8.53386454] ; [379.53386454  54.46613546],1
r2,1,0.00043,12.397103,[59  9] ; [420  15],[64.7554672  3.2445328] ; [414.2445328  20.7554672],1
p11,1,0.001493,10.086757,[47 23] ; [366  74],[56.68627451 13.31372549] ; [356.31372549  83.68627451],0
s7,1,0.001872,9.670711,[30 38] ; [271 153],[41.60162602 26.39837398] ; [259.39837398 164.60162602],0
a5,1,0.002755,8.962848,[43 27] ; [343  97],[52.98039216 17.01960784] ; [333.01960784 106.98039216],0
a4,1,0.003496,8.528421,[20 50] ; [207 231],[31.27952756 38.72047244] ; [195.72047244 242.27952756],0
p9,1,0.003855,8.351025,[55 13] ; [400  35],[61.51093439  6.48906561] ; [393.48906561  41.51093439],0
a3,1,0.006852,7.31134,[42 28] ; [331 108],[51.29666012 18.70333988] ; [321.70333988 117.29666012],0
v3,1,0.008728,6.877728,[16 49] ; [180 252],[25.63380282 39.36619718] ; [170.36619718 261.63380282],0
p6,1,0.009308,6.762716,[18 49] ; [190 245],[27.76095618 39.23904382] ; [180.23904382 254.76095618],0
u2,1,0.019268,5.477064,[22  5] ; [61 46],[16.7238806 10.2761194] ; [66.2761194 40.7238806],0
u1,1,0.022156,5.23348,[ 7 63] ; [ 96 344],[14.1372549 55.8627451] ; [ 88.8627451 351.1372549],0
s5,1,0.022412,5.213534,[21 47] ; [195 232],[29.67272727 38.32727273] ; [186.32727273 240.67272727],0
b1,1,0.034461,4.471701,[33 37] ; [150 290],[25.11764706 44.88235294] ; [157.88235294 282.11764706],0
