Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,2e-06,22.318002,[29 27] ; [17 87],[16.1 39.9] ; [29.9 74.1],1
s8,1,0.000123,14.738972,[27 29] ; [20 84],[16.45 39.55] ; [30.55 73.45],1
s6,1,0.00462,8.022535,[36 20] ; [42 61],[27.47169811 28.52830189] ; [50.52830189 52.47169811],0
s2,1,0.004655,8.008933,[31 25] ; [34 71],[22.60869565 33.39130435] ; [42.39130435 62.60869565],0
p2,1,0.009373,6.750317,[44 12] ; [61 44],[36.52173913 19.47826087] ; [68.47826087 36.52173913],0
p6,1,0.010811,6.496107,[17 39] ; [14 89],[10.91823899 45.08176101] ; [20.08176101 82.91823899],0
u1,1,0.0114,6.401939,[12 44] ; [ 8 97],[ 6.95652174 49.04347826] ; [13.04347826 91.95652174],0
a2,1,0.012986,6.170999,[15 41] ; [12 93],[ 9.39130435 46.60869565] ; [17.60869565 87.39130435],0
d1,1,0.030873,4.660003,[34 22] ; [45 60],[27.47826087 28.52173913] ; [51.52173913 53.47826087],0
p1,1,0.040341,4.203479,[ 6 50] ; [  3 101],[ 3.15 52.85] ; [ 5.85 98.15],0
p7,1,0.059926,3.539432,[26 30] ; [33 72],[20.52173913 35.47826087] ; [38.47826087 66.52173913],0
a7,1,0.064041,3.429525,[44 12] ; [67 37],[38.85 17.15] ; [72.15 31.85],0
d3,1,0.066934,3.356643,[42 14] ; [63 41],[36.75 19.25] ; [68.25 35.75],0
a5,1,0.074968,3.170747,[38 18] ; [56 49],[32.69565217 23.30434783] ; [61.30434783 43.69565217],0
p5,1,0.08939,2.88532,[ 3 53] ; [  1 103],[ 1.4 54.6] ; [  2.6 101.4],0
s1,1,0.091315,2.851042,[ 5 51] ; [  3 102],[ 2.7826087 53.2173913] ; [ 5.2173913 99.7826087],0
s5,1,0.093057,2.820683,[18 35] ; [21 77],[13.68874172 39.31125828] ; [25.31125828 72.68874172],0
s7,1,0.108809,2.571437,[21 31] ; [27 71],[16.64 35.36] ; [31.36 66.64],0
s3,1,0.127282,2.32534,[31 25] ; [44 59],[26.41509434 29.58490566] ; [48.58490566 54.41509434],0
d2,1,0.14524,2.121548,[28 28] ; [40 65],[23.65217391 32.34782609] ; [44.34782609 60.65217391],0
a6,1,0.14967,2.075607,[38 18] ; [59 46],[33.73913043 22.26086957] ; [63.26086957 41.73913043],0
a8,1,0.244094,1.356792,[ 6 47] ; [ 6 94],[ 4.15686275 48.84313725] ; [ 7.84313725 92.15686275],0
p10,1,0.257631,1.281444,[34 21] ; [54 49],[30.63291139 24.36708861] ; [57.36708861 45.63291139],0
n1,1,0.258119,1.278817,[ 4 18] ; [12 26],[ 5.86666667 16.13333333] ; [10.13333333 27.86666667],0
r4,1,0.259051,1.273823,[46 10] ; [78 27],[43.13043478 12.86956522] ; [80.86956522 24.13043478],0
s4,1,0.259051,1.273823,[10 46] ; [27 78],[12.86956522 43.13043478] ; [24.13043478 80.86956522],0
v3,1,0.266738,1.233446,[ 9 43] ; [25 74],[11.70860927 40.29139073] ; [22.29139073 76.70860927],0
r3,1,0.272242,1.205414,[53  3] ; [94 11],[51.13043478  4.86956522] ; [95.86956522  9.13043478],0
p9,1,0.281262,1.16098,[38 17] ; [61 40],[34.90384615 20.09615385] ; [64.09615385 36.90384615],0
u3,1,0.351106,0.869456,[14  5] ; [22 14],[12.43636364  6.56363636] ; [23.56363636 12.43636364],0
d5,1,0.443396,0.587479,[43 13] ; [74 30],[40.95 15.05] ; [76.05 27.95],0
v4,1,0.482697,0.492765,[51  5] ; [90 13],[49.66037736  6.33962264] ; [91.33962264 11.66037736],0
a4,1,0.491754,0.472686,[25 31] ; [41 64],[22.95652174 33.04347826] ; [43.04347826 61.95652174],0
r2,1,0.517462,0.418948,[48  8] ; [91 11],[49.26582278  6.73417722] ; [89.73417722 12.26582278],0
a1,1,0.646505,0.210335,[ 3 53] ; [  4 101],[ 2.43478261 53.56521739] ; [  4.56521739 100.43478261],0
n2,1,0.650134,0.205732,[12  9] ; [24 14],[12.81355932  8.18644068] ; [23.18644068 14.81355932],0
u2,1,0.720929,0.127605,[11  8] ; [22 13],[11.61111111  7.38888889] ; [21.38888889 13.61111111],0
b1,1,0.738098,0.111806,[23 33] ; [46 59],[24. 32.] ; [45. 60.],0
b2,1,0.754867,0.097486,[14 23] ; [18 34],[13.30337079 23.69662921] ; [18.69662921 33.30337079],0
b3,1,0.754867,0.097486,[14 23] ; [18 34],[13.30337079 23.69662921] ; [18.69662921 33.30337079],0
d4,1,0.78747,0.072683,[46 10] ; [88 17],[46.60869565  9.39130435] ; [87.39130435 17.60869565],0
a3,1,0.793529,0.068503,[36 20] ; [69 35],[36.75 19.25] ; [68.25 35.75],0
b5,1,0.847586,0.036941,[35 21] ; [64 41],[34.43478261 21.56521739] ; [64.56521739 40.43478261],0
r1,1,0.855887,0.032983,[38 17] ; [74 31],[38.5 16.5] ; [73.5 31.5],0
v2,1,0.8771,0.023916,[25 28] ; [48 51],[25.45394737 27.54605263] ; [47.54605263 51.45394737],0
p11,1,0.907237,0.013578,[32 24] ; [61 44],[32.34782609 23.65217391] ; [60.65217391 44.34782609],0
v1,1,0.925035,0.008854,[20 34] ; [37 65],[19.73076923 34.26923077] ; [37.26923077 64.73076923],0
n6,1,0.929713,0.00778,[34 22] ; [63 42],[33.73913043 22.26086957] ; [63.26086957 41.73913043],0
p12,1,0.944932,0.004771,[ 1 55] ; [  2 101],[ 1.05660377 54.94339623] ; [  1.94339623 101.05660377],0
n3,1,0.966693,0.001744,[16  6] ; [26 10],[15.93103448  6.06896552] ; [26.06896552  9.93103448],0
