Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.0,27.259117,[35 75] ; [ 10 137],[19.26070039 90.73929961] ; [ 25.73929961 121.26070039],1
s2,1,0.0,26.069791,[77 32] ; [56 90],[56.85098039 52.14901961] ; [76.14901961 69.85098039],1
s6,1,2.4e-05,17.841783,[93 17] ; [88 58],[77.7734375 32.2265625] ; [103.2265625  42.7734375],1
s7,1,0.000145,14.439908,[74 29] ; [67 74],[59.5204918 43.4795082] ; [81.4795082 59.5204918],1
s8,1,0.001018,10.794929,[71 39] ; [64 82],[58.0078125 51.9921875] ; [76.9921875 69.0078125],0
s4,1,0.004605,8.028519,[22 86] ; [ 12 135],[14.4 93.6] ; [ 19.6 127.4],0
p9,1,0.006252,7.476148,[106   4] ; [126  20],[99.6875 10.3125] ; [132.3125  13.6875],0
s3,1,0.008661,6.891507,[71 38] ; [71 75],[60.69803922 48.30196078] ; [81.30196078 64.69803922],0
a3,1,0.014627,5.960824,[95 14] ; [110  37],[87.28515625 21.71484375] ; [117.71484375  29.28515625],0
n6,1,0.02517,5.012183,[102   6] ; [126  21],[96.56470588 11.43529412] ; [131.43529412  15.56470588],0
a5,1,0.056089,3.649426,[98 12] ; [118  29],[92.45136187 17.54863813] ; [123.54863813  23.45136187],0
u3,1,0.056457,3.63851,[12  3] ; [19 18],[8.94230769 6.05769231] ; [22.05769231 14.94230769],0
u1,1,0.056852,3.626904,[33 77] ; [ 29 118],[26.53696498 83.46303502] ; [ 35.46303502 111.53696498],0
p10,1,0.058565,3.57755,[103   7] ; [126  20],[98.3984375 11.6015625] ; [130.6015625  15.3984375],0
a7,1,0.060909,3.512447,[77 33] ; [117  29],[83.359375 26.640625] ; [110.640625  35.359375],0
n1,1,0.071601,3.245932,[11  6] ; [ 7 13],[8.27027027 8.72972973] ; [ 9.72972973 10.27027027],0
p6,1,0.078938,3.086626,[61 48] ; [65 80],[54.07086614 54.92913386] ; [71.92913386 73.07086614],0
d4,1,0.082408,3.016761,[99 11] ; [121  26],[94.16342412 15.83657588] ; [125.83657588  21.16342412],0
p7,1,0.086726,2.934122,[93 16] ; [112  34],[87.62745098 21.37254902] ; [117.37254902  28.62745098],0
n3,1,0.100379,2.699504,[13  4] ; [19  1],[14.7027027  2.2972973] ; [17.2972973  2.7027027],0
d1,1,0.132278,2.265565,[78 32] ; [91 56],[72.33463035 37.66536965] ; [96.66536965 50.33463035],0
p1,1,0.204804,1.60778,[16 93] ; [ 14 133],[12.7734375 96.2265625] ; [ 17.2265625 129.7734375],0
