Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,40.832273,[117  41] ; [37 70],[91.81886792 66.18113208] ; [62.18113208 44.81886792],1
v3,1,4.8e-05,16.509906,[72 83] ; [24 85],[56.36363636 98.63636364] ; [39.63636364 69.36363636],1
d5,1,0.000372,12.666283,[143  16] ; [80 29],[132.30223881  26.69776119] ; [90.69776119 18.30223881],1
p10,1,0.000751,11.35755,[141  17] ; [80 29],[130.77902622  27.22097378] ; [90.22097378 18.77902622],1
n4,1,0.00352,8.515997,[139  21] ; [80 30],[129.77777778  30.22222222] ; [89.22222222 20.77777778],0
r1,1,0.004714,7.985981,[135  25] ; [77 33],[125.62962963  34.37037037] ; [86.37037037 23.62962963],0
r4,1,0.006767,7.333703,[152   8] ; [94 16],[145.77777778  14.22222222] ; [100.22222222   9.77777778],0
a5,1,0.007367,7.181299,[128  32] ; [72 38],[118.51851852  41.48148148] ; [81.48148148 28.51851852],0
p9,1,0.008083,7.014998,[146  13] ; [89 21],[138.90334572  20.09665428] ; [96.09665428 13.90334572],0
n5,1,0.009592,6.709114,[131  28] ; [75 34],[122.21641791  36.78358209] ; [83.78358209 25.21641791],0
d4,1,0.012081,6.298997,[141  18] ; [85 25],[133.58364312  25.41635688] ; [92.41635688 17.58364312],0
s4,1,0.012334,6.26216,[ 26 133] ; [31 75],[ 34.2 124.8] ; [22.8 83.2],0
b4,1,0.012369,6.257164,[103  57] ; [54 56],[93.03703704 66.96296296] ; [63.96296296 46.03703704],0
s8,1,0.013975,6.041248,[95 64] ; [49 61],[85.11524164 73.88475836] ; [58.88475836 51.11524164],0
p11,1,0.017001,5.696309,[133  27] ; [78 32],[125.03703704  34.96296296] ; [85.96296296 24.03703704],0
d1,1,0.021449,5.289969,[112  48] ; [62 48],[103.11111111  56.88888889] ; [70.88888889 39.11111111],0
r3,1,0.026302,4.936046,[157   3] ; [101   8],[153.45724907   6.54275093] ; [104.54275093   4.45724907],0
d3,1,0.040458,4.198585,[126  34] ; [73 35],[118.80597015  41.19402985] ; [80.19402985 27.80597015],0
s6,1,0.058131,3.589909,[117  39] ; [70 39],[110.08301887  45.91698113] ; [76.91698113 32.08301887],0
a7,1,0.071944,3.238099,[121  38] ; [72 37],[114.50373134  44.49626866] ; [78.49626866 30.50373134],0
n6,1,0.079515,3.074789,[142  17] ; [90 20],[137.13011152  21.86988848] ; [94.86988848 15.13011152],0
p8,1,0.080618,3.052402,[107  51] ; [63 47],[100.2238806  57.7761194] ; [69.7761194 40.2238806],0
s5,1,0.080731,3.050124,[66 88] ; [33 70],[59.3229572 94.6770428] ; [39.6770428 63.3229572],0
u1,1,0.104798,2.630966,[ 41 119] ; [19 91],[ 35.55555556 124.44444444] ; [24.44444444 85.55555556],0
p4,1,0.109878,2.555974,[127  33] ; [78 32],[121.48148148  38.51851852] ; [83.51851852 26.48148148],0
a2,1,0.135231,2.231405,[ 48 112] ; [24 86],[ 42.66666667 117.33333333] ; [29.33333333 80.66666667],0
u2,1,0.144979,2.124296,[22 21] ; [23 11],[25.12987013 17.87012987] ; [19.87012987 14.12987013],0
n1,1,0.152881,2.043268,[13 12] ; [11 22],[10.34482759 14.65517241] ; [13.65517241 19.34482759],0
b5,1,0.157048,2.002427,[108  52] ; [65 45],[102.51851852  57.48148148] ; [70.48148148 39.51851852],0
r2,1,0.190503,1.713726,[154   5] ; [100   7],[151.82706767   7.17293233] ; [102.17293233   4.82706767],0
v4,1,0.204505,1.609904,[155   5] ; [103   7],[152.88888889   7.11111111] ; [105.11111111   4.88888889],0
s7,1,0.261138,1.262716,[93 60] ; [57 49],[88.61003861 64.38996139] ; [61.38996139 44.61003861],0
p3,1,0.264397,1.245586,[101  59] ; [62 48],[96.59259259 63.40740741] ; [66.40740741 43.59259259],0
p7,1,0.264461,1.245255,[132  25] ; [85 23],[128.56226415  28.43773585] ; [88.43773585 19.56226415],0
a6,1,0.26997,1.2169,[110  49] ; [69 41],[105.80297398  53.19702602] ; [73.19702602 36.80297398],0
n3,1,0.274944,1.191914,[16  8] ; [27  7],[17.79310345  6.20689655] ; [25.20689655  8.79310345],0
a4,1,0.318357,0.995686,[85 74] ; [52 58],[80.97769517 78.02230483] ; [56.02230483 53.97769517],0
u4,1,0.34072,0.907719,[  4 156] ; [  1 109],[  2.96296296 157.03703704] ; [  2.03703704 107.96296296],0
a3,1,0.37363,0.791555,[117  41] ; [76 34],[113.78358209  44.21641791] ; [79.21641791 30.78358209],0
b1,1,0.380061,0.770503,[67 93] ; [52 58],[70.51851852 89.48148148] ; [48.48148148 61.51851852],0
p2,1,0.451926,0.565817,[143  17] ; [95 15],[141.03703704  18.96296296] ; [96.96296296 13.03703704],0
a1,1,0.481166,0.496219,[  7 153] ; [  3 107],[  5.92592593 154.07407407] ; [  4.07407407 105.92592593],0
s1,1,0.576277,0.312292,[  4 155] ; [  4 104],[  4.76404494 154.23595506] ; [  3.23595506 104.76404494],0
n2,1,0.643071,0.214749,[17  8] ; [25  9],[17.79661017  7.20338983] ; [24.20338983  9.79661017],0
s3,1,0.719348,0.129118,[89 70] ; [64 46],[90.43494424 68.56505576] ; [62.56505576 47.43494424],0
p1,1,0.723196,0.125451,[ 15 144] ; [  9 101],[ 14.18587361 144.81412639] ; [  9.81412639 100.18587361],0
a8,1,0.848287,0.036598,[ 20 121] ; [14 91],[ 19.48780488 121.51219512] ; [14.51219512 90.48780488],0
b2,1,0.856188,0.032844,[48 57] ; [27 34],[47.43975904 57.56024096] ; [27.56024096 33.43975904],0
b3,1,0.856188,0.032844,[48 57] ; [27 34],[47.43975904 57.56024096] ; [27.56024096 33.43975904],0
d2,1,0.86854,0.027394,[86 74] ; [58 52],[85.33333333 74.66666667] ; [58.66666667 51.33333333],0
p12,1,0.873337,0.025415,[ 11 148] ; [  7 102],[ 10.67910448 148.32089552] ; [  7.32089552 101.67910448],0
s2,1,0.923445,0.009234,[92 67] ; [63 47],[91.61710037 67.38289963] ; [63.38289963 46.61710037],0
u3,1,0.990059,0.000155,[26 17] ; [20 13],[26.02631579 16.97368421] ; [19.97368421 13.02631579],0
