Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.003693,8.428793,[15 23] ; [25  9],[21.11111111 16.88888889] ; [18.88888889 15.11111111],0
s8,1,0.011445,6.394918,[18 20] ; [26  8],[23.22222222 14.77777778] ; [20.77777778 13.22222222],0
v2,1,0.018176,5.57912,[12 25] ; [20 13],[16.91428571 20.08571429] ; [15.08571429 17.91428571],0
s5,1,0.04303,4.094224,[11 27] ; [15 13],[14.96969697 23.03030303] ; [11.03030303 16.96969697],0
p1,1,0.049652,3.853162,[ 2 36] ; [ 7 27],[ 4.75 33.25] ; [ 4.25 29.75],0
r2,1,0.055623,3.663315,[29  6] ; [32  1],[31.39705882  3.60294118] ; [29.60294118  3.39705882],0
p4,1,0.067465,3.343653,[20 18] ; [25  9],[23.75 14.25] ; [21.25 12.75],0
p7,1,0.092173,2.836008,[19 19] ; [23 10],[22.47887324 15.52112676] ; [19.52112676 13.47887324],0
d4,1,0.092374,2.832509,[26 12] ; [29  5],[29.02777778  8.97222222] ; [25.97222222  8.02777778],0
d1,1,0.1055,2.620364,[14 24] ; [19 15],[17.41666667 20.58333333] ; [15.58333333 18.41666667],0
d5,1,0.111392,2.534359,[25 13] ; [28  6],[27.97222222 10.02777778] ; [25.02777778  8.97222222],0
a1,1,0.128027,2.31627,[ 1 37] ; [ 4 30],[ 2.63888889 35.36111111] ; [ 2.36111111 31.63888889],0
s2,1,0.164186,1.93524,[22 16] ; [25  9],[24.80555556 13.19444444] ; [22.19444444 11.80555556],0
v3,1,0.174087,1.847391,[11 26] ; [15 18],[13.74285714 23.25714286] ; [12.25714286 20.74285714],0
p8,1,0.201349,1.632564,[14 23] ; [18 16],[16.67605634 20.32394366] ; [15.32394366 18.67605634],0
n6,1,0.259679,1.270469,[27 11] ; [28  6],[29.02777778  8.97222222] ; [25.97222222  8.02777778],0
p12,1,0.263819,1.248603,[ 1 36] ; [ 3 31],[ 2.08450704 34.91549296] ; [ 1.91549296 32.08450704],0
b5,1,0.27258,1.203715,[26 12] ; [19 15],[23.75 14.25] ; [21.25 12.75],0
r4,1,0.281886,1.157975,[21 17] ; [23 11],[23.22222222 14.77777778] ; [20.77777778 13.22222222],0
n2,1,0.311405,1.024707,[13  2] ; [10  4],[11.89655172  3.10344828] ; [11.10344828  2.89655172],0
u1,1,0.319019,0.992964,[ 2 36] ; [ 4 30],[ 3.16666667 34.83333333] ; [ 2.83333333 31.16666667],0
u2,1,0.342095,0.902564,[6 6] ; [7 3],[7.09090909 4.90909091] ; [5.90909091 4.09090909],0
n3,1,0.344085,0.895153,[12  3] ; [9 5],[10.86206897  4.13793103] ; [10.13793103  3.86206897],0
v4,1,0.34963,0.874801,[31  6] ; [31  3],[32.30985915  4.69014085] ; [29.69014085  4.30985915],0
p5,1,0.379771,0.771442,[ 3 34] ; [ 5 29],[ 4.16901408 32.83098592] ; [ 3.83098592 30.16901408],0
n5,1,0.4123,0.67216,[29  9] ; [23 11],[27.44444444 10.55555556] ; [24.55555556  9.44444444],0
b2,1,0.445639,0.58172,[10 19] ; [12 15],[11.39285714 17.60714286] ; [10.60714286 16.39285714],0
b3,1,0.445639,0.58172,[10 19] ; [12 15],[11.39285714 17.60714286] ; [10.60714286 16.39285714],0
d3,1,0.453162,0.562731,[19 19] ; [20 14],[20.58333333 17.41666667] ; [18.41666667 15.58333333],0
n4,1,0.476608,0.506614,[25 13] ; [25  9],[26.38888889 11.61111111] ; [23.61111111 10.38888889],0
p2,1,0.528879,0.396546,[29  9] ; [28  6],[30.08333333  7.91666667] ; [26.91666667  7.08333333],0
p11,1,0.528879,0.396546,[29  9] ; [28  6],[30.08333333  7.91666667] ; [26.91666667  7.08333333],0
d2,1,0.529748,0.394875,[14 24] ; [15 19],[15.30555556 22.69444444] ; [13.69444444 20.30555556],0
v1,1,0.54448,0.367299,[15 19] ; [17 16],[16.23880597 17.76119403] ; [15.76119403 17.23880597],0
a4,1,0.553675,0.350775,[12 26] ; [13 21],[13.19444444 24.80555556] ; [11.80555556 22.19444444],0
u3,1,0.571107,0.320833,[7 5] ; [7 3],[7.63636364 4.36363636] ; [6.36363636 3.63636364],0
a2,1,0.622016,0.243044,[ 6 32] ; [ 4 30],[ 5.27777778 32.72222222] ; [ 4.72222222 29.27777778],0
s6,1,0.660947,0.192376,[26 11] ; [24  8],[26.8115942 10.1884058] ; [23.1884058  8.8115942],0
b4,1,0.672814,0.178328,[22 16] ; [18 16],[21.11111111 16.88888889] ; [18.88888889 15.11111111],0
s3,1,0.689574,0.159547,[24 14] ; [23 11],[24.80555556 13.19444444] ; [22.19444444 11.80555556],0
a5,1,0.689574,0.159547,[24 14] ; [23 11],[24.80555556 13.19444444] ; [22.19444444 11.80555556],0
a6,1,0.689874,0.159222,[23 15] ; [19 15],[22.16666667 15.83333333] ; [19.83333333 14.16666667],0
b1,1,0.706447,0.141852,[14 24] ; [14 20],[14.77777778 23.22222222] ; [13.22222222 20.77777778],0
p10,1,0.752414,0.099513,[29  9] ; [27  7],[29.55555556  8.44444444] ; [26.44444444  7.55555556],0
a8,1,0.795979,0.066851,[ 4 34] ; [ 4 28],[ 4.34285714 33.65714286] ; [ 3.65714286 28.34285714],0
p9,1,0.821752,0.050757,[30  6] ; [29  5],[30.34285714  5.65714286] ; [28.65714286  5.34285714],0
a3,1,0.842032,0.039719,[26 12] ; [24 10],[26.38888889 11.61111111] ; [23.61111111 10.38888889],0
