Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000105,15.048527,[49 15] ; [29 38],[38.10687023 25.89312977] ; [39.89312977 27.10687023],1
p10,1,0.000531,12.003723,[27 37] ; [10 57],[18.07633588 45.92366412] ; [18.92366412 48.07633588],1
r4,1,0.001378,10.235475,[55  9] ; [41 26],[46.90076336 17.09923664] ; [49.09923664 17.90076336],0
p7,1,0.002003,9.546784,[34 29] ; [18 48],[25.39534884 37.60465116] ; [26.60465116 39.39534884],0
r3,1,0.002043,9.510394,[60  3] ; [51 16],[53.79230769  9.20769231] ; [57.20769231  9.79230769],0
p4,1,0.014163,6.017759,[35 29] ; [22 44],[28.06153846 35.93846154] ; [28.93846154 37.06153846],0
n4,1,0.016213,5.779679,[49 15] ; [38 29],[42.50381679 21.49618321] ; [44.49618321 22.50381679],0
s3,1,0.017961,5.599928,[33 30] ; [21 45],[26.37209302 36.62790698] ; [27.62790698 38.37209302],0
a1,1,0.01891,5.509779,[ 1 63] ; [ 8 59],[ 4.39694656 59.60305344] ; [ 4.60305344 62.39694656],0
s7,1,0.019215,5.481835,[26 36] ; [13 46],[19.98347107 42.01652893] ; [19.01652893 39.98347107],0
a6,1,0.029814,4.719994,[47 17] ; [37 30],[41.03816794 22.96183206] ; [42.96183206 24.03816794],0
p8,1,0.040107,4.213336,[26 38] ; [16 51],[20.51908397 43.48091603] ; [21.48091603 45.51908397],0
b1,1,0.046042,3.980042,[32 32] ; [45 22],[37.61832061 26.38167939] ; [39.38167939 27.61832061],0
n6,1,0.052091,3.772835,[46 17] ; [38 29],[40.70769231 22.29230769] ; [43.29230769 23.70769231],0
s2,1,0.052788,3.750619,[26 36] ; [17 49],[20.828125 41.171875] ; [22.171875 43.828125],0
r2,1,0.058658,3.574919,[60  4] ; [54 11],[56.55813953  7.44186047] ; [57.44186047  7.55813953],0
n5,1,0.090103,2.872541,[40 24] ; [32 35],[35.17557252 28.82442748] ; [36.82442748 30.17557252],0
s8,1,0.092664,2.82747,[20 44] ; [12 53],[15.87596899 48.12403101] ; [16.12403101 48.87596899],0
u2,1,0.100195,2.702432,[14  8] ; [ 9 14],[11.24444444 10.75555556] ; [11.75555556 11.24444444],0
v4,1,0.11104,2.539356,[57  6] ; [54 13],[53.79230769  9.20769231] ; [57.20769231  9.79230769],0
a8,1,0.111412,2.534072,[ 6 50] ; [ 2 59],[ 3.82905983 52.17094017] ; [ 4.17094017 56.82905983],0
u3,1,0.126685,2.332657,[17  6] ; [12 11],[14.5  8.5] ; [14.5  8.5],0
s4,1,0.129817,2.294686,[ 7 55] ; [14 52],[10.171875 51.828125] ; [10.828125 55.171875],0
b2,1,0.163004,1.946132,[ 8 34] ; [13 27],[10.75609756 31.24390244] ; [10.24390244 29.75609756],0
b3,1,0.163004,1.946132,[ 8 34] ; [13 27],[10.75609756 31.24390244] ; [10.24390244 29.75609756],0
d3,1,0.203431,1.617568,[45 19] ; [40 27],[41.52671756 22.47328244] ; [43.47328244 23.52671756],0
a2,1,0.253288,1.305075,[11 53] ; [17 50],[13.67938931 50.32061069] ; [14.32061069 52.67938931],0
r1,1,0.297922,1.083473,[50 14] ; [47 20],[47.38931298 16.61068702] ; [49.61068702 17.38931298],0
v3,1,0.33697,0.921925,[22 42] ; [17 47],[19.5 44.5] ; [19.5 44.5],0
s1,1,0.346556,0.886026,[ 3 60] ; [ 6 61],[ 4.36153846 58.63846154] ; [ 4.63846154 62.36153846],0
n2,1,0.35991,0.838208,[10  6] ; [14 15],[8.53333333 7.46666667] ; [15.46666667 13.53333333],0
