Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,32.872702,[26  9] ; [ 7 45],[13.27586207 21.72413793] ; [19.72413793 32.27586207],1
p6,1,0.00131,10.328952,[23 12] ; [16 36],[15.68965517 19.31034483] ; [23.31034483 28.68965517],0
s2,1,0.00459,8.034469,[13 22] ; [ 6 46],[ 7.64367816 27.35632184] ; [11.35632184 40.64367816],0
u1,1,0.021148,5.314517,[12 23] ; [ 7 45],[ 7.64367816 27.35632184] ; [11.35632184 40.64367816],0
a7,1,0.034827,4.453658,[27  8] ; [28 23],[22.38372093 12.61627907] ; [32.61627907 18.38372093],0
a2,1,0.042492,4.115492,[11 24] ; [ 7 45],[ 7.24137931 27.75862069] ; [10.75862069 41.24137931],0
b3,1,0.070174,3.278938,[12  9] ; [11 23],[ 8.78181818 12.21818182] ; [14.21818182 19.78181818],0
b2,1,0.070174,3.278938,[12  9] ; [11 23],[ 8.78181818 12.21818182] ; [14.21818182 19.78181818],0
s4,1,0.076523,3.137255,[10 24] ; [ 7 44],[ 6.8 27.2] ; [10.2 40.8],0
u2,1,0.077121,3.124546,[7 2] ; [ 8 11],[4.82142857 4.17857143] ; [10.17857143  8.82142857],0
u3,1,0.100582,2.696287,[7 2] ; [ 9 11],[4.96551724 4.03448276] ; [11.03448276  8.96551724],0
p9,1,0.117313,2.452833,[32  3] ; [41 11],[29.36781609  5.63218391] ; [43.63218391  8.36781609],0
r3,1,0.137781,2.202568,[34  1] ; [45  6],[32.15116279  2.84883721] ; [46.84883721  4.15116279],0
a4,1,0.174962,1.839902,[13 22] ; [27 25],[16.09195402 18.90804598] ; [23.90804598 28.09195402],0
b5,1,0.202044,1.627538,[19 16] ; [21 31],[16.09195402 18.90804598] ; [23.90804598 28.09195402],0
p7,1,0.216162,1.52967,[26  9] ; [32 20],[23.33333333 11.66666667] ; [34.66666667 17.33333333],0
a3,1,0.216162,1.52967,[26  9] ; [32 20],[23.33333333 11.66666667] ; [34.66666667 17.33333333],0
s6,1,0.217303,1.522094,[27  8] ; [33 18],[24.41860465 10.58139535] ; [35.58139535 15.41860465],0
a6,1,0.230117,1.440141,[24 11] ; [29 23],[21.32183908 13.67816092] ; [31.67816092 20.32183908],0
p4,1,0.231676,1.430543,[25 10] ; [30 21],[22.38372093 12.61627907] ; [32.61627907 18.38372093],0
r4,1,0.244618,1.353783,[33  2] ; [45  7],[31.37931034  3.62068966] ; [46.62068966  5.37931034],0
v3,1,0.279164,1.171154,[14 21] ; [15 37],[11.66666667 23.33333333] ; [17.33333333 34.66666667],0
