Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,36.155257,[34 49] ; [117  29],[54.72925764 28.27074236] ; [96.27074236 49.72925764],1
p7,1,0.0,32.02288,[17 65] ; [86 58],[37.37168142 44.62831858] ; [65.62831858 78.37168142],1
p9,1,0.0,30.393776,[33 46] ; [113  31],[51.72197309 27.27802691] ; [94.27802691 49.72197309],1
p10,1,2e-06,22.305361,[34 46] ; [107  37],[50.35714286 29.64285714] ; [90.64285714 53.35714286],1
v4,1,5e-06,20.734961,[62 21] ; [139   7],[72.85152838 10.14847162] ; [128.14847162  17.85152838],1
p4,1,1.9e-05,18.325943,[17 64] ; [73 73],[32.11453744 48.88546256] ; [57.88546256 88.11453744],1
p8,1,2.2e-05,18.004518,[18 65] ; [72 71],[33.05309735 49.94690265] ; [56.94690265 86.05309735],1
r3,1,9e-05,15.343479,[60 23] ; [133  12],[70.25877193 12.74122807] ; [122.74122807  22.25877193],1
p6,1,0.000354,12.759576,[ 8 74] ; [ 44 100],[18.86725664 63.13274336] ; [ 33.13274336 110.86725664],1
r4,1,0.00101,10.80848,[52 31] ; [120  26],[62.34061135 20.65938865] ; [109.65938865  36.34061135],0
n6,1,0.005357,7.754661,[54 28] ; [120  26],[62.57894737 19.42105263] ; [111.42105263  34.57894737],0
d3,1,0.007588,7.128206,[41 42] ; [97 47],[50.45814978 32.54185022] ; [87.54185022 56.45814978],0
a1,1,0.011228,6.428832,[10 73] ; [  5 141],[ 5.43668122 77.56331878] ; [  9.56331878 136.43668122],0
b1,1,0.020275,5.388062,[42 41] ; [51 95],[33.70742358 49.29257642] ; [59.29257642 86.70742358],0
p3,1,0.021528,5.283555,[18 65] ; [53 93],[25.73362445 57.26637555] ; [ 45.26637555 100.73362445],0
s1,1,0.021552,5.281558,[ 6 77] ; [  2 142],[ 2.92511013 80.07488987] ; [  5.07488987 138.92511013],0
s7,1,0.038315,4.290976,[10 66] ; [ 35 104],[15.90697674 60.09302326] ; [ 29.09302326 109.90697674],0
a7,1,0.060045,3.536142,[48 35] ; [101  43],[54.48017621 28.51982379] ; [94.51982379 49.48017621],0
a8,1,0.071426,3.249932,[ 4 75] ; [ 17 117],[ 7.78873239 71.21126761] ; [ 13.21126761 120.78873239],0
s6,1,0.133528,2.250997,[23 60] ; [54 90],[28.15418502 54.84581498] ; [48.84581498 95.15418502],0
v3,1,0.162583,1.950036,[24 57] ; [ 30 111],[19.7027027 61.2972973] ; [ 34.2972973 106.7027027],0
d5,1,0.170593,1.877724,[56 27] ; [110  35],[60.42982456 22.57017544] ; [105.57017544  39.42982456],0
r1,1,0.193889,1.687819,[48 35] ; [97 49],[52.55458515 30.44541485] ; [92.44541485 53.55458515],0
u2,1,0.220314,1.502323,[14 20] ; [30 25],[16.80898876 17.19101124] ; [27.19101124 27.80898876],0
a6,1,0.276976,1.181869,[48 35] ; [95 51],[51.82969432 31.17030568] ; [91.17030568 54.82969432],0
n3,1,0.278076,1.176471,[18 16] ; [33 18],[20.4 13.6] ; [30.6 20.4],0
n2,1,0.295991,1.092171,[19 17] ; [32 18],[21.34883721 14.65116279] ; [29.65116279 20.34883721],0
a5,1,0.326092,0.964357,[48 35] ; [94 52],[51.46724891 31.53275109] ; [90.53275109 55.46724891],0
s8,1,0.350489,0.871684,[13 70] ; [ 30 115],[15.65350877 67.34649123] ; [ 27.34649123 117.65350877],0
s4,1,0.355046,0.855341,[12 71] ; [ 15 130],[ 9.82894737 73.17105263] ; [ 17.17105263 127.82894737],0
s5,1,0.391589,0.734003,[14 67] ; [ 32 113],[16.48672566 64.51327434] ; [ 29.51327434 115.48672566],0
p5,1,0.417438,0.657516,[ 4 79] ; [ 11 134],[ 5.46052632 77.53947368] ; [  9.53947368 135.46052632],0
d2,1,0.451989,0.56566,[36 45] ; [57 88],[33.33185841 47.66814159] ; [59.66814159 85.33185841],0
b5,1,0.460945,0.5436,[43 40] ; [83 63],[45.66812227 37.33187773] ; [80.33187773 65.66812227],0
n4,1,0.4662,0.530969,[50 33] ; [95 51],[52.55458515 30.44541485] ; [92.44541485 53.55458515],0
s2,1,0.525853,0.402399,[ 8 75] ; [ 18 127],[ 9.46491228 73.53508772] ; [ 16.53508772 128.46491228],0
a2,1,0.552726,0.352456,[15 68] ; [ 22 124],[13.41048035 69.58951965] ; [ 23.58951965 122.41048035],0
a3,1,0.573233,0.317304,[48 34] ; [91 55],[49.99122807 32.00877193] ; [89.00877193 56.99122807],0
r2,1,0.576723,0.311563,[67 14] ; [124  21],[68.45575221 12.54424779] ; [122.54424779  22.45575221],0
p12,1,0.608969,0.26168,[ 4 79] ; [  5 140],[ 3.27631579 79.72368421] ; [  5.72368421 139.27631579],0
b3,1,0.646607,0.210205,[16 34] ; [22 56],[14.84375 35.15625] ; [23.15625 54.84375],0
b2,1,0.646607,0.210205,[16 34] ; [22 56],[14.84375 35.15625] ; [23.15625 54.84375],0
p1,1,0.670721,0.180759,[ 7 76] ; [ 10 135],[ 6.18859649 76.81140351] ; [ 10.81140351 134.18859649],0
v2,1,0.709789,0.138487,[27 51] ; [52 88],[28.26605505 49.73394495] ; [50.73394495 89.26605505],0
u1,1,0.714578,0.133747,[ 8 75] ; [ 12 134],[ 7.2489083 75.7510917] ; [ 12.7510917 133.2489083],0
n5,1,0.758238,0.094738,[49 34] ; [88 56],[50.09251101 32.90748899] ; [86.90748899 57.09251101],0
b4,1,0.770631,0.085001,[46 37] ; [78 68],[44.94323144 38.05676856] ; [79.05676856 66.94323144],0
d1,1,0.872786,0.025639,[39 44] ; [67 79],[38.41921397 44.58078603] ; [67.58078603 78.41921397],0
n1,1,0.888126,0.01979,[11 24] ; [15 35],[10.70588235 24.29411765] ; [15.29411765 34.70588235],0
a4,1,0.951973,0.003628,[30 52] ; [54 92],[30.21052632 51.78947368] ; [53.78947368 92.21052632],0
u3,1,0.980337,0.000607,[15 20] ; [23 31],[14.94382022 20.05617978] ; [23.05617978 30.94382022],0
d4,1,0.983844,0.00041,[60 23] ; [105  40],[60.06578947 22.93421053] ; [104.93421053  40.06578947],0
