Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.033138,4.538658,[3 3] ; [ 5 32],[1.11627907 4.88372093] ; [ 6.88372093 30.11627907],0
a6,1,0.034857,4.452167,[1 6] ; [23 17],[3.57446809 3.42553191] ; [20.42553191 19.57446809],0
a7,1,0.079539,3.074307,[1 6] ; [20 20],[3.12765957 3.87234043] ; [17.87234043 22.12765957],0
s6,1,0.091587,2.846253,[3 4] ; [ 6 33],[1.36956522 5.63043478] ; [ 7.63043478 31.36956522],0
b4,1,0.093948,2.80539,[2 5] ; [25 15],[4.0212766 2.9787234] ; [22.9787234 17.0212766],0
b5,1,0.157052,2.002383,[5 2] ; [17 23],[3.27659574 3.72340426] ; [18.72340426 21.27659574],0
u3,1,0.160711,1.967525,[1 1] ; [ 2 15],[0.31578947 1.68421053] ; [ 2.68421053 14.31578947],0
v1,1,0.187619,1.736219,[3 4] ; [ 8 32],[1.63829787 5.36170213] ; [ 9.36170213 30.63829787],0
p3,1,0.254488,1.298495,[3 4] ; [ 9 31],[1.78723404 5.21276596] ; [10.21276596 29.78723404],0
n4,1,0.266225,1.236097,[3 4] ; [26 14],[4.31914894 2.68085106] ; [24.68085106 15.31914894],0
d4,1,0.266225,1.236097,[3 4] ; [26 14],[4.31914894 2.68085106] ; [24.68085106 15.31914894],0
s1,1,0.270548,1.213967,[2 5] ; [ 5 35],[1.04255319 5.95744681] ; [ 5.95744681 34.04255319],0
n1,1,0.339802,0.911178,[1 4] ; [7 9],[1.9047619 3.0952381] ; [6.0952381 9.9047619],0
d3,1,0.397396,0.71619,[4 3] ; [16 24],[2.9787234 4.0212766] ; [17.0212766 22.9787234],0
r2,1,0.412906,0.670417,[4 2] ; [19 20],[3.06666667 2.93333333] ; [19.93333333 19.06666667],0
p9,1,0.417355,0.657751,[2 5] ; [18 22],[2.9787234 4.0212766] ; [17.0212766 22.9787234],0
b1,1,0.417355,0.657751,[5 2] ; [22 18],[4.0212766 2.9787234] ; [22.9787234 17.0212766],0
r3,1,0.457447,0.552135,[2 5] ; [17 22],[2.89130435 4.10869565] ; [16.10869565 22.89130435],0
d2,1,0.457447,0.552135,[2 5] ; [17 22],[2.89130435 4.10869565] ; [16.10869565 22.89130435],0
n6,1,0.461872,0.541353,[4 3] ; [16 22],[3.11111111 3.88888889] ; [16.88888889 21.11111111],0
b2,1,0.462037,0.540954,[1 3] ; [12 15],[1.67741935 2.32258065] ; [11.32258065 15.67741935],0
b3,1,0.462037,0.540954,[1 3] ; [12 15],[1.67741935 2.32258065] ; [11.32258065 15.67741935],0
s2,1,0.49222,0.471669,[2 5] ; [ 7 33],[1.34042553 5.65957447] ; [ 7.65957447 32.34042553],0
a3,1,0.534158,0.386476,[5 2] ; [23 16],[4.26086957 2.73913043] ; [23.73913043 15.26086957],0
n5,1,0.593694,0.284613,[4 3] ; [27 13],[4.61702128 2.38297872] ; [26.38297872 13.61702128],0
p8,1,0.603602,0.269597,[1 6] ; [ 9 30],[1.52173913 5.47826087] ; [ 8.47826087 30.52173913],0
p4,1,0.60922,0.261313,[2 5] ; [ 8 32],[1.4893617 5.5106383] ; [ 8.5106383 31.4893617],0
p2,1,0.626162,0.237302,[3 4] ; [13 26],[2.43478261 4.56521739] ; [13.56521739 25.43478261],0
d5,1,0.637762,0.221681,[4 3] ; [19 21],[3.42553191 3.57446809] ; [19.57446809 20.42553191],0
p11,1,0.650153,0.205707,[2 5] ; [15 25],[2.53191489 4.46808511] ; [14.46808511 25.53191489],0
p10,1,0.650153,0.205707,[2 5] ; [15 25],[2.53191489 4.46808511] ; [14.46808511 25.53191489],0
r1,1,0.689802,0.1593,[3 4] ; [14 26],[2.53191489 4.46808511] ; [14.46808511 25.53191489],0
p7,1,0.740545,0.109649,[2 5] ; [14 26],[2.38297872 4.61702128] ; [13.61702128 26.38297872],0
a5,1,0.82034,0.051578,[4 3] ; [21 19],[3.72340426 3.27659574] ; [21.27659574 18.72340426],0
p1,1,0.83464,0.043578,[1 6] ; [ 7 33],[1.19148936 5.80851064] ; [ 6.80851064 33.19148936],0
r4,1,0.83464,0.043578,[1 6] ; [ 7 33],[1.19148936 5.80851064] ; [ 6.80851064 33.19148936],0
n3,1,0.88242,0.021875,[2 3] ; [7 9],[2.14285714 2.85714286] ; [6.85714286 9.14285714],0
a4,1,0.907366,0.01354,[2 5] ; [12 27],[2.13043478 4.86956522] ; [11.86956522 27.13043478],0
s3,1,0.907366,0.01354,[2 5] ; [12 27],[2.13043478 4.86956522] ; [11.86956522 27.13043478],0
d1,1,0.939225,0.005813,[2 5] ; [12 28],[2.08510638 4.91489362] ; [11.91489362 28.08510638],0
v3,1,0.960944,0.002398,[1 6] ; [ 6 34],[1.04255319 5.95744681] ; [ 5.95744681 34.04255319],0
