Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,1e-06,24.894515,[310  30] ; [3 5],[305.8045977  34.1954023] ; [7.1954023 0.8045977],1
p4,1,7e-06,20.229302,[269  70] ; [1 7],[263.77521614  75.22478386] ; [6.22478386 1.77521614],1
p3,1,0.047134,3.940616,[238 101] ; [3 5],[235.44380403 103.55619597] ; [5.55619597 2.44380403],0
b1,1,0.181442,1.785773,[133 207] ; [5 3],[134.82758621 205.17241379] ; [3.17241379 4.82758621],0
