Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,50.908351,[11 55] ; [72 26],[33.40243902 32.59756098] ; [49.59756098 48.40243902],1
s2,1,0.0,43.997551,[ 7 58] ; [63 37],[27.57575758 37.42424242] ; [42.42424242 57.57575758],1
s5,1,1e-06,23.958902,[ 5 60] ; [42 55],[18.85802469 46.14197531] ; [28.14197531 68.85802469],1
s8,1,2e-06,22.916881,[ 7 59] ; [46 54],[21.07228916 44.92771084] ; [31.92771084 68.07228916],1
s4,1,2.2e-05,18.01114,[ 3 63] ; [32 68],[13.91566265 52.08433735] ; [21.08433735 78.91566265],1
s7,1,9.7e-05,15.192793,[ 9 52] ; [43 53],[20.20382166 40.79617834] ; [31.79617834 64.20382166],1
r3,1,0.00036,12.727273,[56 10] ; [98  1],[61.6  4.4] ; [92.4  6.6],1
r4,1,0.002445,9.181309,[54 12] ; [96  4],[59.63855422  6.36144578] ; [90.36144578  9.63855422],0
r2,1,0.003384,8.587662,[57  9] ; [97  2],[61.6  4.4] ; [92.4  6.6],0
p10,1,0.003545,8.503201,[38 27] ; [78 20],[46.25766871 18.74233129] ; [69.74233129 28.25766871],0
p9,1,0.00523,7.798288,[42 23] ; [82 16],[49.44785276 15.55214724] ; [74.55214724 23.44785276],0
a6,1,0.0108,6.497891,[37 29] ; [75 25],[44.53012048 21.46987952] ; [67.46987952 32.53012048],0
a7,1,0.015131,5.901105,[44 22] ; [83 17],[50.4939759 15.5060241] ; [76.5060241 23.4939759],0
p3,1,0.017512,5.644272,[15 50] ; [41 59],[22.06060606 42.93939394] ; [33.93939394 66.06060606],0
s1,1,0.027302,4.871593,[ 5 61] ; [ 1 98],[ 2.4 63.6] ; [ 3.6 95.4],0
p4,1,0.058636,3.575557,[23 41] ; [51 49],[28.87804878 35.12195122] ; [45.12195122 54.87804878],0
n3,1,0.095591,2.777607,[14 10] ; [26  7],[16.84210526  7.15789474] ; [23.15789474  9.84210526],0
v1,1,0.101551,2.681014,[24 41] ; [48 48],[29.06832298 35.93167702] ; [42.93167702 53.06832298],0
p6,1,0.165407,1.924086,[10 54] ; [24 73],[13.51552795 50.48447205] ; [20.48447205 76.51552795],0
p7,1,0.167889,1.901693,[32 32] ; [58 37],[36.22641509 27.77358491] ; [53.77358491 41.22641509],0
v4,1,0.174232,1.846152,[59  6] ; [95  4],[61.03658537  3.96341463] ; [92.96341463  6.03658537],0
a2,1,0.184614,1.760085,[ 8 58] ; [20 80],[11.13253012 54.86746988] ; [16.86746988 83.13253012],0
v2,1,0.201325,1.632735,[31 31] ; [55 36],[34.8496732 27.1503268] ; [51.1503268 39.8496732],0
u1,1,0.203243,1.618918,[ 5 61] ; [14 86],[ 7.55421687 58.44578313] ; [11.44578313 88.55421687],0
n6,1,0.223039,1.484713,[39 27] ; [67 31],[42.65853659 23.34146341] ; [63.34146341 34.65853659],0
v3,1,0.227029,1.459379,[15 46] ; [32 63],[18.37820513 42.62179487] ; [28.62179487 66.37820513],0
d5,1,0.228482,1.450288,[46 20] ; [78 22],[49.30120482 16.69879518] ; [74.69879518 25.30120482],0
p2,1,0.242141,1.368085,[46 19] ; [78 21],[49.14634146 15.85365854] ; [74.85365854 24.14634146],0
n2,1,0.280047,1.166862,[15  9] ; [25  8],[16.84210526  7.15789474] ; [23.15789474  9.84210526],0
d3,1,0.280725,1.163578,[43 23] ; [73 27],[46.12048193 19.87951807] ; [69.87951807 30.12048193],0
a5,1,0.30506,1.051942,[37 29] ; [64 36],[40.15662651 25.84337349] ; [60.84337349 39.15662651],0
b2,1,0.377431,0.779053,[ 8 27] ; [14 30],[ 9.74683544 25.25316456] ; [12.25316456 31.74683544],0
b3,1,0.377431,0.779053,[ 8 27] ; [14 30],[ 9.74683544 25.25316456] ; [12.25316456 31.74683544],0
p8,1,0.382427,0.762885,[27 38] ; [48 51],[29.72560976 35.27439024] ; [45.27439024 53.72560976],0
b1,1,0.391723,0.733586,[24 42] ; [30 70],[21.46987952 44.53012048] ; [32.53012048 67.46987952],0
a3,1,0.41543,0.663206,[45 21] ; [62 38],[42.54216867 23.45783133] ; [64.45783133 35.54216867],0
u3,1,0.418886,0.653439,[13  8] ; [26 10],[14.36842105  6.63157895] ; [24.63157895 11.36842105],0
p11,1,0.447395,0.577244,[46 20] ; [64 36],[43.73493976 22.26506024] ; [66.26506024 33.73493976],0
p5,1,0.538831,0.37771,[ 4 61] ; [ 4 95],[ 3.17073171 61.82926829] ; [ 4.82926829 94.17073171],0
a1,1,0.541498,0.37277,[ 1 65] ; [ 3 97],[ 1.59036145 64.40963855] ; [ 2.40963855 97.59036145],0
p12,1,0.549273,0.358621,[ 2 63] ; [ 5 95],[ 2.75757576 62.24242424] ; [ 4.24242424 95.75757576],0
a8,1,0.558516,0.342281,[ 4 57] ; [ 4 87],[ 3.21052632 57.78947368] ; [ 4.78947368 86.21052632],0
