Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.142611,[ 9 29] ; [58 23],[21.39495798 16.60504202] ; [45.60504202 35.39495798],1
s8,1,1e-06,23.382467,[ 5 33] ; [49 32],[17.24369748 20.75630252] ; [36.75630252 44.24369748],1
s5,1,4e-06,21.457466,[ 4 33] ; [43 33],[15.38938053 21.61061947] ; [31.61061947 44.38938053],1
r4,1,1.6e-05,18.576065,[22 16] ; [74  7],[30.65546218  7.34453782] ; [65.34453782 15.65546218],1
s7,1,7.2e-05,15.766701,[ 9 28] ; [47 26],[18.83636364 18.16363636] ; [37.16363636 35.83636364],1
p4,1,0.000146,14.428917,[ 8 29] ; [48 33],[17.55932203 19.44067797] ; [38.44067797 42.55932203],1
r3,1,0.000251,13.403542,[26 12] ; [75  5],[32.52542373  5.47457627] ; [68.47457627 11.52542373],1
s3,1,0.000328,12.90058,[11 27] ; [52 29],[20.11764706 17.88235294] ; [42.88235294 38.11764706],1
r1,1,0.000707,11.470529,[23 15] ; [71 10],[30.01680672  7.98319328] ; [63.98319328 17.01680672],1
p2,1,0.000898,11.026566,[21 17] ; [67 13],[28.33898305  9.66101695] ; [59.66101695 20.33898305],1
d5,1,0.001414,10.18692,[23 14] ; [71 10],[29.47457627  7.52542373] ; [64.52542373 16.47457627],0
n6,1,0.004189,8.199812,[22 15] ; [67 13],[28.14529915  8.85470085] ; [60.85470085 19.14529915],0
v2,1,0.007829,7.072227,[12 25] ; [46 32],[18.66086957 18.33913043] ; [39.33913043 38.66086957],0
a5,1,0.009545,6.717809,[19 19] ; [60 21],[25.22689076 12.77310924] ; [53.77310924 27.22689076],0
r2,1,0.016226,5.778247,[31  5] ; [79  2],[33.84615385  2.15384615] ; [76.15384615  4.84615385],0
v4,1,0.020089,5.40417,[32  6] ; [78  3],[35.12605042  2.87394958] ; [74.87394958  6.12605042],0
v1,1,0.02049,5.369648,[12 26] ; [44 37],[17.88235294 20.11764706] ; [38.11764706 42.88235294],0
p3,1,0.025916,4.961615,[ 9 29] ; [36 44],[14.49152542 23.50847458] ; [30.50847458 49.49152542],0
p7,1,0.041602,4.151334,[15 22] ; [48 31],[20.09482759 16.90517241] ; [42.90517241 36.09482759],0
n4,1,0.042301,4.123116,[20 18] ; [58 23],[24.90756303 13.09243697] ; [53.09243697 27.90756303],0
s4,1,0.089063,2.891221,[ 5 33] ; [22 59],[ 8.62184874 29.37815126] ; [18.37815126 62.62184874],0
d2,1,0.104787,2.631128,[16 22] ; [47 34],[20.11764706 17.88235294] ; [42.88235294 38.11764706],0
p9,1,0.109233,2.565283,[30  7] ; [74  7],[32.61016949  4.38983051] ; [71.38983051  9.61016949],0
d1,1,0.140003,2.177929,[18 20] ; [50 31],[21.71428571 16.28571429] ; [46.28571429 34.71428571],0
b2,1,0.146978,2.103339,[ 8 10] ; [ 9 27],[ 5.66666667 12.33333333] ; [11.33333333 24.66666667],0
b3,1,0.146978,2.103339,[ 8 10] ; [ 9 27],[ 5.66666667 12.33333333] ; [11.33333333 24.66666667],0
u1,1,0.162824,1.947802,[ 4 34] ; [17 64],[ 6.70588235 31.29411765] ; [14.29411765 66.70588235],0
v3,1,0.189007,1.725344,[10 27] ; [32 49],[13.16949153 23.83050847] ; [28.83050847 52.16949153],0
a4,1,0.200169,1.641141,[14 24] ; [40 41],[17.24369748 20.75630252] ; [36.75630252 44.24369748],0
d3,1,0.204577,1.609396,[22 14] ; [59 22],[24.92307692 11.07692308] ; [56.07692308 24.92307692],0
p6,1,0.21406,1.543752,[11 27] ; [33 48],[14.05042017 23.94957983] ; [29.94957983 51.05042017],0
p5,1,0.216715,1.52599,[ 1 37] ; [ 7 73],[ 2.57627119 35.42372881] ; [ 5.42372881 74.57627119],0
a2,1,0.218365,1.515081,[ 6 32] ; [21 60],[ 8.62184874 29.37815126] ; [18.37815126 62.62184874],0
a6,1,0.22886,1.447931,[20 18] ; [52 29],[22.99159664 15.00840336] ; [49.00840336 31.99159664],0
u2,1,0.269887,1.217321,[5 9] ; [12 10],[6.61111111 7.38888889] ; [10.38888889 11.61111111],0
n1,1,0.355168,0.854906,[5 6] ; [ 9 21],[3.75609756 7.24390244] ; [10.24390244 19.75609756],0
a7,1,0.380199,0.770057,[25 12] ; [61 20],[26.96610169 10.03389831] ; [59.03389831 21.96610169],0
p1,1,0.38798,0.745263,[ 2 36] ; [ 8 72],[ 3.22033898 34.77966102] ; [ 6.77966102 73.22033898],0
b5,1,0.403625,0.6975,[26 12] ; [49 32],[23.94957983 14.05042017] ; [51.05042017 29.94957983],0
a3,1,0.460685,0.544229,[24 13] ; [58 23],[25.71186441 11.28813559] ; [56.28813559 24.71186441],0
b1,1,0.469226,0.523797,[17 21] ; [42 39],[18.84033613 19.15966387] ; [40.15966387 40.84033613],0
u3,1,0.485667,0.486111,[7 7] ; [13  8],[8. 6.] ; [12.  9.],0
d4,1,0.504467,0.445527,[30  8] ; [68 13],[31.29411765  6.70588235] ; [66.70588235 14.29411765],0
s1,1,0.533955,0.386859,[ 3 35] ; [ 4 76],[ 2.25423729 35.74576271] ; [ 4.74576271 75.25423729],0
