Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,59.858256,[39 99] ; [182  83],[75.67741935 62.32258065] ; [145.32258065 119.67741935],1
p8,1,0.0,49.685938,[47 89] ; [186  75],[79.8186398 56.1813602] ; [153.1813602 107.8186398],1
p6,1,0.0,45.612116,[ 27 107] ; [145 115],[58.49746193 75.50253807] ; [113.50253807 146.49746193],1
p7,1,3e-06,21.892101,[70 60] ; [201  60],[90.10230179 39.89769821] ; [180.89769821  80.10230179],1
n5,1,3e-06,21.644731,[95 43] ; [232  32],[112.25373134  25.74626866] ; [214.74626866  49.25373134],1
p10,1,4e-06,21.399384,[99 37] ; [238  25],[114.86716792  21.13283208] ; [222.13283208  40.86716792],1
p2,1,4e-06,21.133313,[105  33] ; [244  20],[119.80597015  18.19402985] ; [229.19402985  34.80597015],1
d1,1,9e-06,19.76439,[68 71] ; [189  76],[88.42326733 50.57673267] ; [168.57673267  96.42326733],1
n4,1,1.3e-05,19.025148,[97 41] ; [233  32],[113.00248139  24.99751861] ; [216.99751861  48.00248139],1
n6,1,2.5e-05,17.746738,[104  33] ; [241  23],[117.86783042  19.13216958] ; [227.13216958  36.86783042],1
a7,1,4e-05,16.859474,[84 55] ; [210  54],[101.4044665  37.5955335] ; [192.5955335  71.4044665],1
p5,1,6.3e-05,16.017252,[  6 131] ; [ 50 213],[ 19.18 117.82] ; [ 36.82 226.18],1
d3,1,0.000117,14.839672,[84 55] ; [208  57],[100.46534653  38.53465347] ; [191.53465347  73.46534653],1
p9,1,0.000136,14.551295,[107  29] ; [242  21],[118.95739348  17.04260652] ; [230.04260652  32.95739348],1
d2,1,0.000149,14.390444,[54 85] ; [155 109],[72.08684864 66.91315136] ; [136.91315136 127.08684864],1
d5,1,0.00053,12.005562,[104  35] ; [233  31],[116.23573201  22.76426799] ; [220.76426799  43.23573201],1
u1,1,0.001102,10.648281,[ 18 121] ; [ 72 193],[ 30.96534653 108.03465347] ; [ 59.03465347 205.96534653],0
r4,1,0.00122,10.460097,[128  11] ; [261   4],[133.83910891   5.16089109] ; [255.16089109   9.83910891],0
p11,1,0.002566,9.093199,[102  37] ; [227  38],[113.19554455  25.80445545] ; [215.80445545  49.19554455],0
s8,1,0.002976,8.821981,[58 80] ; [151 111],[72.105 65.895] ; [136.895 125.105],0
r3,1,0.006386,7.438055,[130   8] ; [262   3],[134.23325062   3.76674938] ; [257.76674938   7.23325062],0
v3,1,0.006816,7.320752,[55 79] ; [142 114],[67.68717949 66.31282051] ; [129.31282051 126.68717949],0
s7,1,0.014191,6.014236,[61 72] ; [148 103],[72.38802083 60.61197917] ; [136.61197917 114.38802083],0
a2,1,0.02178,5.263303,[ 30 109] ; [ 86 179],[39.91089109 99.08910891] ; [ 76.08910891 188.91089109],0
a5,1,0.025928,4.960817,[103  36] ; [221  44],[111.47524752  27.52475248] ; [212.52475248  52.47524752],0
p1,1,0.041084,4.172556,[  8 131] ; [ 32 231],[ 13.83084577 125.16915423] ; [ 26.16915423 236.83084577],0
p12,1,0.048808,3.881957,[  8 128] ; [ 32 232],[ 13.6 122.4] ; [ 26.4 237.6],0
s6,1,0.0702,3.278335,[90 47] ; [194  67],[97.75879397 39.24120603] ; [186.24120603  74.75879397],0
s2,1,0.087183,2.925626,[67 71] ; [149 110],[75.08312343 62.91687657] ; [140.91687657 118.08312343],0
s5,1,0.114162,2.495636,[45 89] ; [107 149],[52.22564103 81.77435897] ; [ 99.77435897 156.22564103],0
a4,1,0.129824,2.294607,[63 75] ; [141 122],[70.20448878 67.79551122] ; [133.79551122 129.20448878],0
