Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.002115,9.44694,[10 28] ; [39 29],[17.56603774 20.43396226] ; [31.43396226 36.56603774],0
r4,1,0.002544,9.108815,[25 13] ; [61  7],[30.83018868  7.16981132] ; [55.16981132 12.83018868],0
a3,1,0.006473,7.413793,[13 25] ; [42 26],[19.71698113 18.28301887] ; [35.28301887 32.71698113],0
r1,1,0.008765,6.870045,[21 17] ; [54 14],[26.88679245 11.11320755] ; [48.11320755 19.88679245],0
v2,1,0.009038,6.815378,[13 25] ; [39 25],[19.37254902 18.62745098] ; [32.62745098 31.37254902],0
v1,1,0.009555,6.716057,[ 9 27] ; [34 32],[15.17647059 20.82352941] ; [27.82352941 38.17647059],0
a4,1,0.012256,6.273476,[ 4 34] ; [22 46],[ 9.32075472 28.67924528] ; [16.67924528 51.32075472],0
d3,1,0.018355,5.561963,[22 16] ; [54 14],[27.24528302 10.75471698] ; [48.75471698 19.24528302],0
d4,1,0.019474,5.458439,[25 13] ; [58 10],[29.75471698  8.24528302] ; [53.24528302 14.75471698],0
d2,1,0.022808,5.183093,[ 6 32] ; [25 43],[11.11320755 26.88679245] ; [19.88679245 48.11320755],0
v3,1,0.023761,5.112029,[ 5 29] ; [24 42],[ 9.86 24.14] ; [19.14 46.86],0
a6,1,0.027459,4.861707,[18 20] ; [47 21],[23.30188679 14.69811321] ; [41.69811321 26.30188679],0
p4,1,0.03169,4.615179,[17 21] ; [45 23],[22.22641509 15.77358491] ; [39.77358491 28.22641509],0
p3,1,0.03223,4.586238,[13 25] ; [38 30],[18.28301887 19.71698113] ; [32.71698113 35.28301887],0
s6,1,0.050049,3.839821,[19 18] ; [48 20],[23.60952381 13.39047619] ; [43.39047619 24.60952381],0
d5,1,0.056293,3.643372,[23 15] ; [53 15],[27.24528302 10.75471698] ; [48.75471698 19.24528302],0
r3,1,0.09424,2.800413,[32  6] ; [64  4],[34.41509434  3.58490566] ; [61.58490566  6.41509434],0
n6,1,0.100716,2.694177,[20 17] ; [47 20],[23.83653846 13.16346154] ; [43.16346154 23.83653846],0
s5,1,0.120874,2.405959,[ 8 29] ; [24 42],[11.49514563 25.50485437] ; [20.50485437 45.49514563],0
b2,1,0.135244,2.23125,[ 3 13] ; [14 21],[ 5.33333333 10.66666667] ; [11.66666667 23.33333333],0
b3,1,0.135244,2.23125,[ 3 13] ; [14 21],[ 5.33333333 10.66666667] ; [11.66666667 23.33333333],0
p9,1,0.175868,1.832201,[27 11] ; [56 12],[29.75471698  8.24528302] ; [53.24528302 14.75471698],0
p12,1,0.218321,1.515375,[ 1 37] ; [ 6 62],[ 2.50943396 35.49056604] ; [ 4.49056604 63.50943396],0
s1,1,0.258833,1.274991,[ 2 36] ; [ 1 67],[ 1.0754717 36.9245283] ; [ 1.9245283 66.0754717],0
p6,1,0.291334,1.113445,[16 21] ; [22 45],[13.51923077 23.48076923] ; [24.48076923 42.51923077],0
p10,1,0.293426,1.103835,[26 11] ; [54 14],[28.19047619  8.80952381] ; [51.80952381 16.19047619],0
p7,1,0.314571,1.011386,[25 11] ; [51 14],[27.08910891  8.91089109] ; [48.91089109 16.08910891],0
n2,1,0.333998,0.933333,[5 3] ; [16  4],[6. 2.] ; [15.  5.],0
b5,1,0.405373,0.692329,[26 12] ; [41 27],[24.01886792 13.98113208] ; [42.98113208 25.01886792],0
b4,1,0.444021,0.58587,[20 18] ; [41 27],[21.86792453 16.13207547] ; [39.13207547 28.86792453],0
n3,1,0.462832,0.539037,[4 4] ; [13  7],[4.85714286 3.14285714] ; [12.14285714  7.85714286],0
p5,1,0.528252,0.397753,[ 2 35] ; [ 6 62],[ 2.81904762 34.18095238] ; [ 5.18095238 62.81904762],0
s2,1,0.542439,0.371038,[15 23] ; [31 37],[16.49056604 21.50943396] ; [29.50943396 38.49056604],0
v4,1,0.545414,0.365598,[33  4] ; [63  5],[33.82857143  3.17142857] ; [62.17142857  5.82857143],0
a7,1,0.646172,0.21076,[30  8] ; [51 17],[29.03773585  8.96226415] ; [51.96226415 16.03773585],0
p11,1,0.646172,0.21076,[30  8] ; [51 17],[29.03773585  8.96226415] ; [51.96226415 16.03773585],0
n5,1,0.680289,0.169801,[13 25] ; [26 42],[13.98113208 24.01886792] ; [25.01886792 42.98113208],0
p2,1,0.687211,0.162121,[31  6] ; [54 13],[30.24038462  6.75961538] ; [54.75961538 12.24038462],0
u2,1,0.687865,0.161407,[14 11] ; [16 10],[14.70588235 10.29411765] ; [15.29411765 10.70588235],0
p1,1,0.692014,0.156914,[ 3 34] ; [ 4 62],[ 2.51456311 34.48543689] ; [ 4.48543689 61.51456311],0
n1,1,0.701063,0.147368,[3 5] ; [ 6 14],[2.57142857 5.42857143] ; [ 6.42857143 13.57142857],0
s4,1,0.710752,0.137527,[ 9 29] ; [14 54],[ 8.24528302 29.75471698] ; [14.75471698 53.24528302],0
s3,1,0.712952,0.135346,[19 19] ; [31 36],[18.0952381 19.9047619] ; [31.9047619 35.0952381],0
b1,1,0.734357,0.115149,[10 28] ; [20 48],[10.75471698 27.24528302] ; [19.24528302 48.75471698],0
u3,1,0.7766,0.080515,[13 12] ; [14 11],[13.5 11.5] ; [13.5 11.5],0
s7,1,0.800686,0.063736,[12 24] ; [24 43],[12.58252427 23.41747573] ; [23.41747573 43.58252427],0
r2,1,0.833903,0.043974,[33  5] ; [60  8],[33.33962264  4.66037736] ; [59.66037736  8.33962264],0
s8,1,0.887153,0.020138,[14 24] ; [26 42],[14.33962264 23.66037736] ; [25.66037736 42.33962264],0
a8,1,0.90612,0.013908,[ 1 33] ; [ 2 57],[ 1.09677419 32.90322581] ; [ 1.90322581 57.09677419],0
a1,1,0.926558,0.008496,[ 1 37] ; [ 2 66],[ 1.0754717 36.9245283] ; [ 1.9245283 66.0754717],0
