Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,41.964418,[123  34] ; [74 97],[94.29573171 62.70426829] ; [102.70426829  68.29573171],1
p3,1,0.0,31.086738,[96 64] ; [ 52 123],[70.68656716 89.31343284] ; [77.31343284 97.68656716],1
p4,1,3.9e-05,16.909319,[104  56] ; [ 74 100],[85.26946108 74.73053892] ; [92.73053892 81.26946108],1
p2,1,7.5e-05,15.691587,[145  14] ; [130  44],[131.30630631  27.69369369] ; [143.69369369  30.30630631],1
p6,1,0.000118,14.831455,[68 91] ; [ 40 134],[ 51.56756757 107.43243243] ; [ 56.43243243 117.56756757],1
p5,1,0.000835,11.160899,[ 23 136] ; [  7 168],[ 14.28143713 144.71856287] ; [ 15.71856287 159.28143713],1
p11,1,0.001434,10.161792,[138  22] ; [126  49],[126.08955224  33.91044776] ; [137.91044776  37.08955224],0
b3,1,0.025998,4.956123,[20 67] ; [36 58],[26.91712707 60.08287293] ; [29.08287293 64.91712707],0
b2,1,0.025998,4.956123,[20 67] ; [36 58],[26.91712707 60.08287293] ; [29.08287293 64.91712707],0
s8,1,0.031277,4.637686,[70 89] ; [ 57 118],[60.45808383 98.54191617] ; [ 66.54191617 108.45808383],0
p1,1,0.033766,4.506528,[ 17 142] ; [  8 167],[ 11.9011976 147.0988024] ; [ 13.0988024 161.9011976],0
b5,1,0.040899,4.180183,[81 79] ; [108  67],[90.26865672 69.73134328] ; [98.73134328 76.26865672],0
v4,1,0.048299,3.899556,[152   6] ; [158  16],[147.53012048  10.46987952] ; [162.46987952  11.53012048],0
n6,1,0.066391,3.370073,[139  21] ; [138  36],[132.69461078  27.30538922] ; [144.30538922  29.69461078],0
a2,1,0.088937,2.893517,[ 28 132] ; [ 44 131],[ 34.3880597 125.6119403] ; [ 37.6119403 137.3880597],0
n1,1,0.104564,2.634512,[ 8 25] ; [25 36],[11.58510638 21.41489362] ; [21.41489362 39.58510638],0
a3,1,0.105729,2.61693,[102  58] ; [126  49],[108.89552239  51.10447761] ; [119.10447761  55.89552239],0
d4,1,0.107686,2.58786,[121  39] ; [144  30],[126.94610778  33.05389222] ; [138.05389222  35.94610778],0
p10,1,0.114,2.497875,[142  16] ; [147  28],[137.12312312  20.87687688] ; [151.87687688  23.12312312],0
p12,1,0.11928,2.426748,[ 14 145] ; [  8 167],[ 10.47305389 148.52694611] ; [ 11.52694611 163.47305389],0
d3,1,0.131025,2.280315,[105  55] ; [126  46],[111.3253012  48.6746988] ; [119.6746988  52.3253012],0
r4,1,0.137875,2.20152,[144  16] ; [148  27],[139.46268657  20.53731343] ; [152.53731343  22.46268657],0
r1,1,0.156579,2.006955,[124  36] ; [123  51],[118.32335329  41.67664671] ; [128.67664671  45.32335329],0
n5,1,0.193068,1.694049,[115  44] ; [113  59],[109.52265861  49.47734139] ; [118.47734139  53.52265861],0
d1,1,0.193212,1.692953,[81 79] ; [101  74],[86.92537313 73.07462687] ; [95.07462687 79.92537313],0
s6,1,0.21042,1.568535,[103  52] ; [104  70],[97.52279635 57.47720365] ; [109.47720365  64.52279635],0
s7,1,0.222805,1.48621,[76 75] ; [74 96],[70.56074766 80.43925234] ; [79.43925234 90.56074766],0
u1,1,0.233581,1.418922,[ 20 140] ; [ 30 145],[ 23.88059701 136.11940299] ; [ 26.11940299 148.88059701],0
b4,1,0.241865,1.369694,[84 76] ; [103  72],[89.31343284 70.68656716] ; [97.68656716 77.31343284],0
d2,1,0.306383,1.046205,[66 94] ; [81 92],[70.63063063 89.36936937] ; [76.36936937 96.63063063],0
