Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,67.951749,[24 39] ; [98  4],[46.58181818 16.41818182] ; [75.41818182 26.58181818],1
r2,1,0.0,45.978511,[36 25] ; [102   1],[51.32926829  9.67073171] ; [86.67073171 16.32926829],1
v4,1,0.0,35.171735,[33 30] ; [95  8],[48.57831325 14.42168675] ; [79.42168675 23.57831325],1
r1,1,0.0,34.420637,[20 43] ; [80 23],[37.95180723 25.04819277] ; [62.04819277 40.95180723],1
s6,1,3e-06,21.996533,[13 51] ; [59 44],[27.59281437 36.40718563] ; [44.40718563 58.59281437],1
p2,1,2.4e-05,17.839369,[21 42] ; [69 34],[34.15662651 28.84337349] ; [55.84337349 47.15662651],1
p4,1,0.000239,13.494985,[11 52] ; [46 55],[21.89634146 41.10365854] ; [35.10365854 65.89634146],1
p9,1,0.000365,12.701682,[19 42] ; [59 39],[29.9245283 31.0754717] ; [48.0754717 49.9245283],1
a7,1,0.000806,11.226584,[31 32] ; [77 26],[40.98795181 22.01204819] ; [67.01204819 35.98795181],1
a1,1,0.001125,10.61014,[11 53] ; [  3 101],[ 5.33333333 58.66666667] ; [ 8.66666667 95.33333333],0
n6,1,0.00165,9.902845,[25 37] ; [68 36],[34.73493976 27.26506024] ; [58.26506024 45.73493976],0
p8,1,0.001704,9.84425,[ 9 54] ; [37 63],[17.7791411 45.2208589] ; [28.2208589 71.7791411],0
u3,1,0.002064,9.491392,[ 5 23] ; [22 18],[11.11764706 16.88235294] ; [15.88235294 24.11764706],0
d5,1,0.002086,9.472342,[35 29] ; [79 23],[43.95180723 20.04819277] ; [70.04819277 31.95180723],0
p7,1,0.002189,9.383748,[17 44] ; [53 48],[26.35802469 34.64197531] ; [43.64197531 57.35802469],0
n3,1,0.002279,9.309766,[14 20] ; [25  7],[20.09090909 13.90909091] ; [18.90909091 13.09090909],0
n2,1,0.003108,8.742857,[14 20] ; [26  8],[20. 14.] ; [20. 14.],0
s5,1,0.008311,6.965167,[ 5 58] ; [24 75],[11.27777778 51.72222222] ; [17.72222222 81.27777778],0
d4,1,0.009641,6.700134,[39 25] ; [81 21],[46.26506024 17.73493976] ; [73.73493976 28.26506024],0
d3,1,0.01287,6.186871,[31 32] ; [70 32],[38.56363636 24.43636364] ; [62.43636364 39.56363636],0
