Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,53.597542,[292  93] ; [58 81],[257.15648855 127.84351145] ; [92.84351145 46.15648855],1
v1,1,0.456144,0.555339,[220 156] ; [74 61],[216.32876712 159.67123288] ; [77.67123288 57.32876712],0
p3,1,0.457709,0.551491,[204 182] ; [78 60],[207.73282443 178.26717557] ; [74.26717557 63.73282443],0
p5,1,0.45935,0.547479,[ 54 330] ; [ 23 115],[ 56.64367816 327.35632184] ; [ 20.35632184 117.64367816],0
p8,1,0.463643,0.537086,[210 171] ; [70 66],[206.344294 174.655706] ; [73.655706 62.344294],0
v3,1,0.476595,0.506645,[155 220] ; [61 75],[158.51272016 216.48727984] ; [57.48727984 78.51272016],0
d2,1,0.480912,0.496796,[199 186] ; [67 72],[195.4389313 189.5610687] ; [70.5610687 68.4389313],0
n3,1,0.521298,0.411325,[56 21] ; [22 11],[54.6 22.4] ; [23.4  9.6],0
p9,1,0.524903,0.404248,[339  42] ; [120  18],[336.95375723  44.04624277] ; [122.04624277  15.95375723],0
p12,1,0.537701,0.379818,[ 44 342] ; [ 13 124],[ 42.06883365 343.93116635] ; [ 14.93116635 122.06883365],0
s3,1,0.553749,0.350643,[265 113] ; [93 45],[262.25581395 115.74418605] ; [95.74418605 42.25581395],0
p1,1,0.56168,0.336804,[ 37 347] ; [ 11 127],[ 35.31034483 348.68965517] ; [ 12.68965517 125.31034483],0
s1,1,0.563438,0.333787,[ 15 365] ; [  7 130],[ 16.17021277 363.82978723] ; [  5.82978723 131.17021277],0
p10,1,0.627868,0.234964,[329  52] ; [116  21],[327.30694981  53.69305019] ; [117.69305019  19.30694981],0
p11,1,0.703183,0.145182,[308  78] ; [113  26],[309.5352381  76.4647619] ; [111.4647619  27.5352381],0
s2,1,0.77174,0.084158,[255 128] ; [90 48],[253.61804223 129.38195777] ; [91.38195777 46.61804223],0
p7,1,0.778541,0.079085,[247 127] ; [88 48],[245.66666667 128.33333333] ; [89.33333333 46.66666667],0
p6,1,0.801023,0.063516,[157 225] ; [58 79],[158.24662813 223.75337187] ; [56.75337187 80.24662813],0
a3,1,0.894526,0.017577,[284 100] ; [102  37],[283.41108987 100.58891013] ; [102.58891013  36.41108987],0
u4,1,0.898653,0.016221,[ 13 373] ; [  5 134],[ 13.23428571 372.76571429] ; [  4.76571429 134.23428571],0
a4,1,0.963535,0.00209,[180 204] ; [65 73],[180.22988506 203.77011494] ; [64.77011494 73.22988506],0
