Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000138,14.53072,[60 91] ; [27  9],[70.2513369 80.7486631] ; [16.7486631 19.2513369],1
p6,1,0.000486,12.170076,[ 55 103] ; [25 13],[64.48979592 93.51020408] ; [15.51020408 22.48979592],1
s6,1,0.001557,10.010255,[91 64] ; [32  5],[99.296875 55.703125] ; [23.703125 13.296875],0
s3,1,0.002458,9.171294,[77 80] ; [29  9],[85.34358974 71.65641026] ; [20.65641026 17.34358974],0
s2,1,0.003932,8.314905,[67 91] ; [26 12],[74.96938776 83.03061224] ; [18.03061224 19.96938776],0
b2,1,0.028081,4.823103,[22 65] ; [ 1 22],[18.19090909 68.80909091] ; [ 4.80909091 18.19090909],0
b3,1,0.028081,4.823103,[22 65] ; [ 1 22],[18.19090909 68.80909091] ; [ 4.80909091 18.19090909],0
s5,1,0.051566,3.789798,[ 41 115] ; [15 20],[ 45.7382199 110.2617801] ; [10.2617801 24.7382199],0
p7,1,0.072558,3.224172,[118  38] ; [33  4],[122.05181347  33.94818653] ; [28.94818653  8.05181347],0
a3,1,0.079388,3.077387,[100  59] ; [18 20],[95.23857868 63.76142132] ; [22.76142132 15.23857868],0
a7,1,0.082441,3.016106,[115  44] ; [22 16],[110.57360406  48.42639594] ; [26.42639594 11.57360406],0
s8,1,0.084488,2.976376,[59 99] ; [20 18],[63.68367347 94.31632653] ; [15.31632653 22.68367347],0
v2,1,0.089308,2.886797,[69 84] ; [11 26],[64.42105263 88.57894737] ; [15.57894737 21.42105263],0
n3,1,0.092411,2.831871,[20 14] ; [8 1],[22.13953488 11.86046512] ; [5.86046512 3.13953488],0
p2,1,0.10529,2.623528,[134  24] ; [36  2],[137.04081633  20.95918367] ; [32.95918367  5.04081633],0
n2,1,0.122553,2.384389,[21 13] ; [8 1],[22.93023256 11.06976744] ; [6.06976744 2.93023256],0
a8,1,0.133839,2.247406,[ 22 125] ; [ 2 34],[ 19.27868852 127.72131148] ; [ 4.72131148 31.27868852],0
p10,1,0.13882,2.190994,[124  33] ; [34  4],[127.21025641  29.78974359] ; [30.78974359  7.21025641],0
r4,1,0.14268,2.148811,[140  19] ; [30  8],[137.20812183  21.79187817] ; [32.79187817  5.20812183],0
n4,1,0.153634,2.035792,[115  44] ; [23 15],[111.38071066  47.61928934] ; [26.61928934 11.38071066],0
p4,1,0.156951,2.003363,[97 61] ; [28 10],[100.76530612  57.23469388] ; [24.23469388 13.76530612],0
u3,1,0.213859,1.545111,[25 32] ; [12  8],[27.38961039 29.61038961] ; [ 9.61038961 10.38961039],0
d3,1,0.23651,1.401276,[101  58] ; [28 10],[104.11675127  54.88324873] ; [24.88324873 13.11675127],0
n5,1,0.240597,1.37709,[105  53] ; [29  9],[108.02040816  49.97959184] ; [25.97959184 12.02040816],0
r3,1,0.261578,1.260386,[149   9] ; [33  4],[147.46666667  10.53333333] ; [34.53333333  2.46666667],0
u2,1,0.272093,1.206166,[30 29] ; [13  7],[32.11392405 26.88607595] ; [10.88607595  9.11392405],0
s1,1,0.278618,1.17382,[  6 152] ; [ 3 35],[  7.25510204 150.74489796] ; [ 1.74489796 36.25510204],0
p5,1,0.317145,1.000683,[ 22 136] ; [ 3 35],[ 20.15306122 137.84693878] ; [ 4.84693878 33.15306122],0
a5,1,0.344427,0.893885,[109  50] ; [23 15],[106.53807107  52.46192893] ; [25.46192893 12.53807107],0
p12,1,0.367055,0.813611,[ 10 148] ; [ 4 34],[ 11.28571429 146.71428571] ; [ 2.71428571 35.28571429],0
u1,1,0.41922,0.652501,[ 20 139] ; [ 3 35],[ 18.56345178 140.43654822] ; [ 4.43654822 33.56345178],0
p3,1,0.444322,0.585095,[89 69] ; [24 14],[91.09183673 66.90816327] ; [21.90816327 16.09183673],0
n1,1,0.449177,0.572727,[ 7 26] ; [3 6],[ 7.85714286 25.14285714] ; [2.14285714 6.85714286],0
r1,1,0.46395,0.536347,[122  37] ; [27 11],[120.25888325  38.74111675] ; [28.74111675  9.25888325],0
p1,1,0.511167,0.431678,[ 15 142] ; [ 5 33],[ 16.1025641 140.8974359] ; [ 3.8974359 34.1025641],0
v3,1,0.574911,0.314534,[ 44 112] ; [ 9 29],[ 42.6185567 113.3814433] ; [10.3814433 27.6185567],0
a6,1,0.620095,0.245734,[102  57] ; [26 12],[103.30964467  55.69035533] ; [24.69035533 13.30964467],0
r2,1,0.668123,0.183805,[143  13] ; [34  4],[142.32989691  13.67010309] ; [34.67010309  3.32989691],0
d4,1,0.692326,0.156578,[122  37] ; [28 10],[121.06598985  37.93401015] ; [28.93401015  9.06598985],0
a2,1,0.692535,0.156355,[ 25 134] ; [ 5 33],[ 24.21319797 134.78680203] ; [ 5.78680203 32.21319797],0
n6,1,0.710887,0.137392,[129  29] ; [32  6],[129.78571429  28.21428571] ; [31.21428571  6.78571429],0
d2,1,0.717366,0.13103,[66 93] ; [17 21],[66.98984772 92.01015228] ; [16.01015228 21.98984772],0
b4,1,0.787109,0.072936,[84 75] ; [21 17],[84.74619289 74.25380711] ; [20.25380711 17.74619289],0
d1,1,0.797429,0.065882,[80 79] ; [20 18],[80.7106599 78.2893401] ; [19.2893401 18.7106599],0
p11,1,0.879979,0.0228,[128  31] ; [31  7],[128.32994924  30.67005076] ; [30.67005076  7.32994924],0
d5,1,0.88279,0.021737,[119  40] ; [28 10],[118.64467005  40.35532995] ; [28.35532995  9.64467005],0
b1,1,0.899606,0.015916,[61 98] ; [15 23],[61.34010152 97.65989848] ; [14.65989848 23.34010152],0
b5,1,0.91677,0.010921,[81 78] ; [19 19],[80.7106599 78.2893401] ; [19.2893401 18.7106599],0
p9,1,0.936164,0.006415,[128  30] ; [31  7],[128.17346939  29.82653061] ; [30.82653061  7.17346939],0
a4,1,0.964631,0.001966,[ 55 104] ; [13 25],[ 54.88324873 104.11675127] ; [13.11675127 24.88324873],0
