Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,42.631579,[ 2 22] ; [55 11],[15.2  8.8] ; [41.8 24.2],1
v4,1,0.0,28.725405,[11 13] ; [61  3],[19.63636364  4.36363636] ; [52.36363636 11.63636364],1
p11,1,2e-06,22.340614,[ 5 19] ; [50 16],[14.66666667  9.33333333] ; [40.33333333 25.66666667],1
n6,1,0.000105,15.048462,[ 8 16] ; [51 15],[15.73333333  8.26666667] ; [43.26666667 22.73333333],1
a1,1,0.001158,10.556006,[ 5 19] ; [ 1 65],[ 1.6 22.4] ; [ 4.4 61.6],0
p2,1,0.001636,9.918398,[10 14] ; [50 15],[16.17977528  7.82022472] ; [43.82022472 21.17977528],0
r1,1,0.004514,8.064731,[ 5 19] ; [36 30],[10.93333333 13.06666667] ; [30.06666667 35.93333333],0
p9,1,0.004867,7.928198,[ 7 15] ; [43 22],[12.64367816  9.35632184] ; [37.35632184 27.64367816],0
n3,1,0.00607,7.5295,[8 7] ; [17  1],[11.36363636  3.63636364] ; [13.63636364  4.36363636],0
p3,1,0.010116,6.614371,[ 3 21] ; [27 38],[ 8.08988764 15.91011236] ; [21.91011236 43.08988764],0
p10,1,0.011954,6.31775,[ 7 16] ; [39 25],[12.16091954 10.83908046] ; [33.83908046 30.16091954],0
a7,1,0.025325,5.001554,[ 8 16] ; [39 26],[12.6741573 11.3258427] ; [34.3258427 30.6741573],0
p7,1,0.02939,4.744651,[ 8 16] ; [38 26],[12.54545455 11.45454545] ; [33.45454545 30.54545455],0
n2,1,0.029867,4.716906,[8 8] ; [16  3],[10.97142857  5.02857143] ; [13.02857143  5.97142857],0
b2,1,0.035438,4.423961,[9 7] ; [10 28],[ 5.62962963 10.37037037] ; [13.37037037 24.62962963],0
b3,1,0.035438,4.423961,[9 7] ; [10 28],[ 5.62962963 10.37037037] ; [13.37037037 24.62962963],0
b5,1,0.037644,4.321023,[ 9 15] ; [41 25],[13.33333333 10.66666667] ; [36.66666667 29.33333333],0
v2,1,0.047581,3.924722,[ 4 19] ; [25 37],[ 7.84705882 15.15294118] ; [21.15294118 40.84705882],0
p4,1,0.079839,3.068182,[ 6 18] ; [30 36],[ 9.6 14.4] ; [26.4 39.6],0
p8,1,0.106807,2.600836,[ 6 17] ; [29 35],[ 9.25287356 13.74712644] ; [25.74712644 38.25287356],0
r2,1,0.133061,2.256428,[17  7] ; [56 10],[19.46666667  4.53333333] ; [53.53333333 12.46666667],0
b1,1,0.142162,2.154396,[14 10] ; [27 39],[10.93333333 13.06666667] ; [30.06666667 35.93333333],0
d5,1,0.151711,2.054958,[ 6 18] ; [27 38],[ 8.8988764 15.1011236] ; [24.1011236 40.8988764],0
n5,1,0.163267,1.943702,[19  5] ; [42 24],[16.26666667  7.73333333] ; [44.73333333 21.26666667],0
n1,1,0.179183,1.804386,[9 7] ; [ 6 12],[7.05882353 8.94117647] ; [ 7.94117647 10.05882353],0
s3,1,0.184941,1.757464,[ 4 19] ; [21 45],[ 6.46067416 16.53932584] ; [18.53932584 47.46067416],0
v1,1,0.207126,1.591399,[ 6 18] ; [26 40],[ 8.53333333 15.46666667] ; [23.46666667 42.53333333],0
p6,1,0.21568,1.532887,[ 4 19] ; [20 45],[ 6.27272727 16.72727273] ; [17.72727273 47.27272727],0
a5,1,0.423999,0.639205,[ 9 15] ; [31 35],[10.66666667 13.33333333] ; [29.33333333 36.66666667],0
a4,1,0.450468,0.569473,[ 5 19] ; [19 47],[ 6.4 17.6] ; [17.6 48.4],0
u3,1,0.456556,0.554326,[ 3 10] ; [12 23],[4.0625 8.9375] ; [10.9375 24.0625],0
a8,1,0.492023,0.472098,[ 1 23] ; [ 5 54],[ 1.73493976 22.26506024] ; [ 4.26506024 54.73493976],0
s8,1,0.496996,0.461345,[ 2 22] ; [ 9 57],[ 2.93333333 21.06666667] ; [ 8.06666667 57.93333333],0
s1,1,0.499051,0.456954,[ 2 22] ; [ 3 62],[ 1.34831461 22.65168539] ; [ 3.65168539 61.34831461],0
a6,1,0.545838,0.364827,[11 13] ; [35 31],[12.26666667 11.73333333] ; [33.73333333 32.26666667],0
n4,1,0.599985,0.275019,[16  8] ; [40 26],[14.93333333  9.06666667] ; [41.06666667 24.93333333],0
b4,1,0.609677,0.260645,[12 12] ; [29 37],[10.93333333 13.06666667] ; [30.06666667 35.93333333],0
d2,1,0.635766,0.224323,[ 7 17] ; [16 50],[ 6.13333333 17.86666667] ; [16.86666667 49.13333333],0
s7,1,0.684383,0.165233,[ 3 20] ; [10 50],[ 3.60240964 19.39759036] ; [ 9.39759036 50.60240964],0
p1,1,0.738112,0.111793,[ 4 20] ; [ 9 56],[ 3.50561798 20.49438202] ; [ 9.49438202 55.50561798],0
s2,1,0.751677,0.100127,[ 3 21] ; [10 56],[ 3.46666667 20.53333333] ; [ 9.53333333 56.46666667],0
p5,1,0.772833,0.083331,[ 1 22] ; [ 2 63],[ 0.78409091 22.21590909] ; [ 2.21590909 62.78409091],0
u2,1,0.81835,0.052747,[4 9] ; [12 23],[4.33333333 8.66666667] ; [11.66666667 23.33333333],0
d3,1,0.878282,0.023454,[ 6 18] ; [15 49],[ 5.72727273 18.27272727] ; [15.27272727 48.72727273],0
a2,1,0.905538,0.014082,[ 2 22] ; [ 5 61],[ 1.86666667 22.13333333] ; [ 5.13333333 60.86666667],0
s4,1,0.911078,0.012472,[ 2 22] ; [ 6 60],[ 2.13333333 21.86666667] ; [ 5.86666667 60.13333333],0
p12,1,0.938535,0.005946,[ 1 23] ; [ 3 63],[ 1.06666667 22.93333333] ; [ 2.93333333 63.06666667],0
d1,1,0.938535,0.005946,[ 1 23] ; [ 3 63],[ 1.06666667 22.93333333] ; [ 2.93333333 63.06666667],0
a3,1,0.943519,0.005019,[11 12] ; [31 35],[10.85393258 12.14606742] ; [31.14606742 34.85393258],0
v3,1,1.0,0.0,[ 6 18] ; [16 48],[ 6. 18.] ; [16. 48.],0
