Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,122.870812,[364  28] ; [19 33],[338.14414414  53.85585586] ; [44.85585586  7.14414414],1
b1,1,0.000742,11.381223,[146 247] ; [32 20],[157.2 235.8] ; [20.8 31.2],1
n6,1,0.000841,11.149266,[343  46] ; [37 15],[335.19274376  53.80725624] ; [44.80725624  7.19274376],1
r4,1,0.004062,8.255844,[373  20] ; [44  8],[368.27191011  24.72808989] ; [48.72808989  3.27191011],0
s5,1,0.004373,8.121875,[189 184] ; [15 36],[179.46226415 193.53773585] ; [24.53773585 26.46226415],0
n5,1,0.006573,7.385986,[313  78] ; [33 19],[305.38600451  85.61399549] ; [40.61399549 11.38600451],0
s8,1,0.006648,7.365817,[256 135] ; [24 28],[247.13318284 143.86681716] ; [32.86681716 19.13318284],0
a5,1,0.008355,6.955772,[307  86] ; [32 20],[299.38651685  93.61348315] ; [39.61348315 12.38651685],0
s7,1,0.012268,6.271717,[276 105] ; [27 22],[268.47209302 112.52790698] ; [34.52790698 14.47209302],0
p11,1,0.01721,5.674864,[314  79] ; [34 18],[307.33483146  85.66516854] ; [40.66516854 11.33483146],0
r2,1,0.018716,5.527855,[382   8] ; [48  4],[379.41176471  10.58823529] ; [50.58823529  1.41176471],0
s3,1,0.018819,5.518267,[347  45] ; [40 12],[341.67567568  50.32432432] ; [45.32432432  6.67567568],0
s6,1,0.021102,5.31835,[342  45] ; [40 12],[336.75170843  50.24829157] ; [45.24829157  6.75170843],0
p2,1,0.022077,5.239684,[335  57] ; [38 14],[329.31531532  62.68468468] ; [43.68468468  8.31531532],0
p4,1,0.026044,4.953128,[264 127] ; [27 25],[256.84198646 134.15801354] ; [34.15801354 17.84198646],0
p6,1,0.02802,4.826829,[178 212] ; [15 36],[170.68027211 219.31972789] ; [22.31972789 28.68027211],0
d4,1,0.028095,4.822221,[343  47] ; [40 12],[337.94117647  52.05882353] ; [45.05882353  6.94117647],0
v1,1,0.028969,4.769481,[228 151] ; [23 29],[220.71693735 158.28306265] ; [30.28306265 21.71693735],0
a4,1,0.035415,4.425031,[197 196] ; [18 34],[189.87640449 203.12359551] ; [25.12359551 26.87640449],0
d1,1,0.036263,4.384701,[262 131] ; [27 25],[255.22921348 137.77078652] ; [33.77078652 18.22921348],0
a7,1,0.044575,4.034638,[292  99] ; [32 20],[285.96839729 105.03160271] ; [38.03160271 13.96839729],0
p3,1,0.065672,3.388008,[215 177] ; [21 30],[208.83069977 183.16930023] ; [27.16930023 23.83069977],0
a3,1,0.072665,3.22177,[301  91] ; [34 18],[295.76576577  96.23423423] ; [39.23423423 12.76576577],0
n4,1,0.072988,3.214517,[313  78] ; [36 16],[308.03386005  82.96613995] ; [40.96613995 11.03386005],0
s1,1,0.081099,3.042733,[ 16 372] ; [ 5 47],[ 18.51818182 369.48181818] ; [ 2.48181818 49.51818182],0
a2,1,0.094911,2.789039,[111 282] ; [ 9 43],[105.97752809 287.02247191] ; [14.02247191 37.97752809],0
a6,1,0.103167,2.655896,[262 128] ; [29 23],[256.76470588 133.23529412] ; [34.23529412 17.76470588],0
n3,1,0.118483,2.437256,[64 21] ; [9 7],[61.43564356 23.56435644] ; [11.56435644  4.43564356],0
p8,1,0.169175,1.89024,[212 178] ; [23 29],[207.35294118 182.64705882] ; [27.64705882 24.35294118],0
d5,1,0.195741,1.673872,[327  62] ; [40 12],[323.72562358  65.27437642] ; [43.27437642  8.72562358],0
p5,1,0.212728,1.552764,[ 54 334] ; [ 4 48],[ 51.14545455 336.85454545] ; [ 6.85454545 45.14545455],0
v2,1,0.22946,1.444206,[221 154] ; [25 25],[217.05882353 157.94117647] ; [28.94117647 21.05882353],0
b2,1,0.235459,1.407579,[ 96 144] ; [10 24],[ 92.84671533 147.15328467] ; [13.15328467 20.84671533],0
b3,1,0.235459,1.407579,[ 96 144] ; [10 24],[ 92.84671533 147.15328467] ; [13.15328467 20.84671533],0
d3,1,0.28022,1.166025,[283 107] ; [34 18],[279.70588235 110.29411765] ; [37.29411765 14.70588235],0
d2,1,0.305254,1.0511,[210 181] ; [24 28],[206.53273138 184.46726862] ; [27.46726862 24.53273138],0
n1,1,0.330198,0.948121,[36 49] ; [ 4 10],[34.34343434 50.65656566] ; [5.65656566 8.34343434],0
p7,1,0.375586,0.7851,[260 121] ; [31 19],[257.2412993 123.7587007] ; [33.7587007 16.2412993],0
b5,1,0.37932,0.772904,[244 149] ; [29 23],[241.0988764 151.9011236] ; [31.9011236 20.0988764],0
v3,1,0.420342,0.649358,[162 213] ; [19 32],[159.33098592 215.66901408] ; [21.66901408 29.33098592],0
u3,1,0.458545,0.549444,[63 27] ; [11  7],[61.66666667 28.33333333] ; [12.33333333  5.66666667],0
r1,1,0.474778,0.510835,[324  67] ; [41 11],[322.15575621  68.84424379] ; [42.84424379  9.15575621],0
u4,1,0.490638,0.475126,[ 15 378] ; [ 1 51],[ 14.13033708 378.86966292] ; [ 1.86966292 50.13033708],0
a8,1,0.532269,0.390059,[ 58 305] ; [ 6 42],[ 56.52554745 306.47445255] ; [ 7.47445255 40.52554745],0
n2,1,0.543985,0.368204,[68 17] ; [13  2],[68.85 16.15] ; [12.15  2.85],0
u1,1,0.577854,0.309716,[ 89 304] ; [10 42],[ 87.43146067 305.56853933] ; [11.56853933 40.43146067],0
p1,1,0.601507,0.272729,[ 39 352] ; [ 4 48],[ 37.95259594 353.04740406] ; [ 5.04740406 46.95259594],0
a1,1,0.658152,0.195776,[ 24 369] ; [ 4 48],[ 24.72808989 368.27191011] ; [ 3.27191011 48.72808989],0
s4,1,0.706446,0.141852,[ 95 294] ; [11 39],[ 93.92710706 295.07289294] ; [12.07289294 37.92710706],0
u2,1,0.726095,0.122727,[54 36] ; [10  8],[53.33333333 36.66666667] ; [10.66666667  7.33333333],0
b4,1,0.745919,0.104992,[225 168] ; [31 21],[226.08539326 166.91460674] ; [29.91460674 22.08539326],0
r3,1,0.842498,0.039481,[379  13] ; [50  2],[378.75675676  13.24324324] ; [50.24324324  1.75675676],0
