Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,187.620367,[ 30 188] ; [274 107],[110.63772955 107.36227045] ; [193.36227045 187.63772955],1
d5,1,0.0,158.987777,[128  90] ; [374   7],[182.69782972  35.30217028] ; [319.30217028  61.69782972],1
d4,1,0.0,149.513613,[135  83] ; [376   5],[185.97328881  32.02671119] ; [325.02671119  55.97328881],1
d3,1,0.0,148.1114,[ 95 123] ; [342  40],[158.77666667  59.22333333] ; [278.22333333 103.77666667],1
a2,1,0.0,64.250508,[ 16 202] ; [143 240],[ 57.67387687 160.32612313] ; [101.32612313 281.67387687],1
u1,1,0.0,53.780793,[ 10 208] ; [114 269],[ 44.97836938 173.02163062] ; [ 79.02163062 303.97836938],1
a4,1,0.0,51.437387,[ 61 157] ; [223 159],[103.18666667 114.81333333] ; [180.81333333 201.18666667],1
a5,1,0.0,33.700401,[144  74] ; [330  53],[171.93344426  46.06655574] ; [302.06655574  80.93344426],1
a3,1,1e-06,23.377873,[140  78] ; [312  69],[164.50083472  53.49916528] ; [287.49916528  93.50083472],1
p4,1,0.001121,10.615553,[122  95] ; [264 116],[140.30485762  76.69514238] ; [245.69514238 134.30485762],0
n4,1,0.001336,10.292184,[161  57] ; [324  59],[175.9234609  42.0765391] ; [309.0765391  73.9234609],0
a6,1,0.001618,9.938764,[139  79] ; [289  92],[155.76627713  62.23372287] ; [272.23372287 108.76627713],0
a7,1,0.001998,9.551082,[147  70] ; [303  80],[162.75  54.25] ; [287.25  95.75],0
s8,1,0.002105,9.455991,[ 90 128] ; [206 173],[108.08710218 109.91289782] ; [187.91289782 191.08710218],0
r2,1,0.003086,8.755892,[203  13] ; [373   6],[209.10252101   6.89747899] ; [366.89747899  12.10252101],0
s2,1,0.004193,8.198475,[100 115] ; [223 157],[116.71428571  98.28571429] ; [206.28571429 173.71428571],0
p3,1,0.008741,6.874986,[102 116] ; [220 160],[117.38461538 100.61538462] ; [204.61538462 175.38461538],0
v4,1,0.025749,4.972827,[206   9] ; [377   5],[209.95812395   5.04187605] ; [373.04187605   8.95812395],0
s3,1,0.026776,4.905225,[114 101] ; [235 142],[126.74831081  88.25168919] ; [222.25168919 154.74831081],0
v3,1,0.034793,4.455306,[ 80 133] ; [170 195],[ 92.12802768 120.87197232] ; [157.87197232 207.12802768],0
p6,1,0.042457,4.116891,[ 72 142] ; [160 220],[ 83.58249158 130.41750842] ; [148.41750842 231.58249158],0
