Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,56.192726,[51  9] ; [13 56],[29.76744186 30.23255814] ; [34.23255814 34.76744186],1
d4,1,0.0,33.18461,[58  1] ; [37 32],[43.7890625 15.2109375] ; [51.2109375 17.7890625],1
d3,1,0.0,28.247142,[51  9] ; [27 42],[36.27906977 23.72093023] ; [41.72093023 27.27906977],1
d5,1,1e-06,24.959492,[57  3] ; [39 30],[44.65116279 15.34883721] ; [51.34883721 17.65116279],1
a2,1,2e-06,22.57385,[21 39] ; [ 2 67],[10.69767442 49.30232558] ; [12.30232558 56.69767442],1
a4,1,4e-06,21.079691,[34 26] ; [12 56],[21.5625 38.4375] ; [24.4375 43.5625],1
u1,1,2.2e-05,17.993622,[18 42] ; [ 2 67],[ 9.30232558 50.69767442] ; [10.69767442 58.30232558],1
a5,1,0.00066,11.598301,[47 13] ; [34 35],[37.6744186 22.3255814] ; [43.3255814 25.6744186],1
p8,1,0.005022,7.871369,[28 32] ; [16 53],[20.46511628 39.53488372] ; [23.53488372 45.46511628],0
a3,1,0.006048,7.535884,[43 17] ; [33 36],[35.34883721 24.65116279] ; [40.65116279 28.34883721],0
n3,1,0.015616,5.845634,[11  8] ; [15  1],[14.11428571  4.88571429] ; [11.88571429  4.11428571],0
a6,1,0.020885,5.336339,[44 16] ; [37 32],[37.6744186 22.3255814] ; [43.3255814 25.6744186],0
a7,1,0.024657,5.047826,[46 14] ; [40 29],[40. 20.] ; [46. 23.],0
s1,1,0.046657,3.957711,[ 1 58] ; [ 7 61],[ 3.71653543 55.28346457] ; [ 4.28346457 63.71653543],0
p2,1,0.074616,3.178431,[43 17] ; [39 30],[38.13953488 21.86046512] ; [43.86046512 25.13953488],0
s6,1,0.128848,2.306327,[34 25] ; [30 38],[29.73228346 29.26771654] ; [34.26771654 33.73228346],0
r1,1,0.129261,2.301362,[55  5] ; [57 12],[52.09302326  7.90697674] ; [59.90697674  9.09302326],0
u3,1,0.142587,2.149812,[13  4] ; [20 16],[10.58490566  6.41509434] ; [22.41509434 13.58490566],0
n5,1,0.149542,2.076919,[38 22] ; [35 34],[33.95348837 26.04651163] ; [39.04651163 29.95348837],0
n6,1,0.154778,2.024515,[46 14] ; [45 24],[42.3255814 17.6744186] ; [48.6744186 20.3255814],0
v3,1,0.199558,1.645604,[17 41] ; [27 40],[20.416 37.584] ; [23.584 43.416],0
n2,1,0.248213,1.333333,[12  6] ; [15  3],[13.5  4.5] ; [13.5  4.5],0
s8,1,0.27522,1.190544,[19 40] ; [16 52],[16.25984252 42.74015748] ; [18.74015748 49.25984252],0
a8,1,0.279412,1.169946,[ 4 48] ; [ 9 55],[ 5.82758621 46.17241379] ; [ 7.17241379 56.82758621],0
v2,1,0.286459,1.136189,[28 30] ; [26 41],[25.056 32.944] ; [28.944 38.056],0
s2,1,0.294214,1.100236,[24 34] ; [22 46],[21.17460317 36.82539683] ; [24.82539683 43.17460317],0
u2,1,0.308819,1.03572,[10  6] ; [17 19],[8.30769231 7.69230769] ; [18.69230769 17.30769231],0
a1,1,0.310746,1.027501,[ 4 56] ; [ 2 67],[ 2.79069767 57.20930233] ; [ 3.20930233 65.79069767],0
n1,1,0.324324,0.971429,[ 6 12] ; [8 8],[ 7.41176471 10.58823529] ; [6.58823529 9.41176471],0
p10,1,0.328798,0.953627,[18 42] ; [15 52],[15.59055118 44.40944882] ; [17.40944882 49.59055118],0
s3,1,0.369829,0.80424,[27 33] ; [36 32],[29.53125 30.46875] ; [33.46875 34.53125],0
s7,1,0.3726,0.794975,[20 36] ; [18 46],[17.73333333 38.26666667] ; [20.26666667 43.73333333],0
b4,1,0.377374,0.779239,[41 19] ; [42 27],[38.60465116 21.39534884] ; [44.39534884 24.60465116],0
p4,1,0.404952,0.693571,[30 30] ; [29 39],[27.65625 32.34375] ; [31.34375 36.65625],0
p3,1,0.415545,0.662881,[19 40] ; [27 42],[21.203125 37.796875] ; [24.796875 44.203125],0
p7,1,0.43425,0.611429,[28 31] ; [37 31],[30.19685039 28.80314961] ; [34.80314961 33.19685039],0
s5,1,0.503674,0.447186,[13 45] ; [12 56],[11.50793651 46.49206349] ; [13.49206349 54.50793651],0
p5,1,0.507474,0.439272,[ 2 58] ; [ 4 65],[ 2.79069767 57.20930233] ; [ 3.20930233 65.79069767],0
p6,1,0.634191,0.22642,[12 45] ; [17 52],[13.11904762 43.88095238] ; [15.88095238 53.11904762],0
r3,1,0.643335,0.214406,[59  1] ; [67  2],[58.60465116  1.39534884] ; [67.39534884  1.60465116],0
r2,1,0.643335,0.214406,[59  1] ; [67  2],[58.60465116  1.39534884] ; [67.39534884  1.60465116],0
v1,1,0.649109,0.207025,[22 38] ; [28 41],[23.25581395 36.74418605] ; [26.74418605 42.25581395],0
s4,1,0.682114,0.167755,[ 8 49] ; [ 8 61],[ 7.23809524 49.76190476] ; [ 8.76190476 60.23809524],0
b1,1,0.835604,0.043064,[35 25] ; [39 30],[34.41860465 25.58139535] ; [39.58139535 29.41860465],0
b5,1,0.835604,0.043064,[35 25] ; [39 30],[34.41860465 25.58139535] ; [39.58139535 29.41860465],0
p11,1,0.835604,0.043064,[35 25] ; [39 30],[34.41860465 25.58139535] ; [39.58139535 29.41860465],0
v4,1,0.844265,0.038589,[56  3] ; [64  4],[55.7480315  3.2519685] ; [64.2519685  3.7480315],0
p1,1,0.879547,0.022966,[ 4 56] ; [ 5 63],[ 4.21875 55.78125] ; [ 4.78125 63.21875],0
n4,1,0.880068,0.022766,[41 19] ; [48 21],[41.39534884 18.60465116] ; [47.60465116 21.39534884],0
b2,1,0.922308,0.009511,[10 28] ; [12 32],[10.19512195 27.80487805] ; [11.80487805 32.19512195],0
b3,1,0.922308,0.009511,[10 28] ; [12 32],[10.19512195 27.80487805] ; [11.80487805 32.19512195],0
