Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,78.184232,[ 27 144] ; [82 42],[ 63.18305085 107.81694915] ; [45.81694915 78.18305085],1
p8,1,0.0,37.980629,[ 44 124] ; [76 46],[69.51724138 98.48275862] ; [50.48275862 71.51724138],1
p7,1,0.0,28.843964,[ 63 101] ; [86 36],[85.44055944 78.55944056] ; [63.55944056 58.44055944],1
p6,1,9e-06,19.655922,[ 23 142] ; [45 79],[ 38.82352941 126.17647059] ; [29.17647059 94.82352941],1
p2,1,2.1e-05,18.08447,[109  61] ; [107  17],[124.89795918  45.10204082] ; [91.10204082 32.89795918],1
p10,1,0.000571,11.867045,[94 72] ; [93 29],[107.78472222  58.21527778] ; [79.21527778 42.78472222],1
p5,1,0.000774,11.303463,[  4 165] ; [ 15 108],[ 10.99657534 158.00342466] ; [  8.00342466 114.99657534],1
r4,1,0.002515,9.129942,[117  54] ; [104  20],[128.10508475  42.89491525] ; [92.89491525 31.10508475],0
a5,1,0.003521,8.515552,[74 97] ; [75 49],[86.36949153 84.63050847] ; [62.63050847 61.36949153],0
s7,1,0.004247,8.175164,[ 26 138] ; [35 81],[ 35.72857143 128.27142857] ; [25.27142857 90.72857143],0
d5,1,0.005959,7.562656,[78 92] ; [77 47],[89.62585034 80.37414966] ; [65.37414966 58.62585034],0
s6,1,0.009859,6.660255,[ 67 102] ; [66 54],[77.77508651 91.22491349] ; [55.22491349 64.77508651],0
r3,1,0.010912,6.479628,[136  31] ; [114  10],[143.47079038  23.52920962] ; [106.52920962  17.47079038],0
p9,1,0.012278,6.270296,[106  58] ; [97 27],[115.59722222  48.40277778] ; [87.40277778 36.59722222],0
n6,1,0.033649,4.512444,[112  56] ; [96 27],[120.08247423  47.91752577] ; [87.91752577 35.08247423],0
d3,1,0.037543,4.32561,[ 60 109] ; [59 65],[ 68.63822526 100.36177474] ; [50.36177474 73.63822526],0
r1,1,0.040492,4.19717,[98 72] ; [86 38],[106.39455782  63.60544218] ; [77.60544218 46.39455782],0
a7,1,0.041928,4.13811,[99 70] ; [87 37],[107.28327645  61.71672355] ; [78.71672355 45.28327645],0
v2,1,0.049653,3.853144,[ 55 105] ; [56 66],[62.9787234 97.0212766] ; [48.0212766 73.9787234],0
a4,1,0.052694,3.753611,[ 32 138] ; [35 88],[ 38.87372014 131.12627986] ; [28.12627986 94.87372014],0
p11,1,0.057229,3.615928,[109  62] ; [92 32],[116.51186441  54.48813559] ; [84.48813559 39.51186441],0
u3,1,0.059583,3.548967,[35 54] ; [33 27],[40.61744966 48.38255034] ; [27.38255034 32.61744966],0
a6,1,0.069358,3.298147,[88 83] ; [77 47],[95.6440678 75.3559322] ; [69.3559322 54.6440678],0
s5,1,0.070011,3.282761,[ 28 138] ; [31 90],[ 34.12543554 131.87456446] ; [24.87456446 96.12543554],0
v1,1,0.082865,3.007792,[ 59 108] ; [55 66],[ 66.10416667 100.89583333] ; [47.89583333 73.10416667],0
v4,1,0.086334,2.941442,[140  26] ; [113  11],[144.82068966  21.17931034] ; [108.17931034  15.82068966],0
n1,1,0.104741,2.63183,[18 40] ; [12 12],[21.2195122 36.7804878] ; [ 8.7804878 15.2195122],0
b1,1,0.107578,2.589438,[ 64 107] ; [58 66],[ 70.71864407 100.28135593] ; [51.28135593 72.71864407],0
n4,1,0.135256,2.231114,[105  65] ; [87 37],[111.02040816  58.97959184] ; [80.97959184 43.02040816],0
n5,1,0.201081,1.634506,[107  62] ; [86 36],[112.08591065  56.91408935] ; [80.91408935 41.08591065],0
n3,1,0.204745,1.6082,[37 20] ; [19  5],[39.40740741 17.59259259] ; [16.59259259  7.40740741],0
p1,1,0.239995,1.380623,[  9 159] ; [ 11 113],[ 11.50684932 156.49315068] ; [  8.49315068 115.50684932],0
v3,1,0.250032,1.323123,[ 40 125] ; [37 85],[ 44.26829268 120.73170732] ; [32.73170732 89.26829268],0
p12,1,0.256118,1.289621,[  5 163] ; [  7 117],[  6.90410959 161.09589041] ; [  5.09589041 118.90410959],0
a8,1,0.258376,1.277438,[ 20 144] ; [  9 104],[ 17.16967509 146.83032491] ; [ 11.83032491 101.16967509],0
r2,1,0.352632,0.863963,[141  27] ; [108  15],[143.75257732  24.24742268] ; [105.24742268  17.75257732],0
u2,1,0.532916,0.388829,[39 48] ; [31 31],[40.87248322 46.12751678] ; [29.12751678 32.87248322],0
b2,1,0.543436,0.369208,[25 60] ; [17 51],[23.33333333 61.66666667] ; [18.66666667 49.33333333],0
b3,1,0.543436,0.369208,[25 60] ; [17 51],[23.33333333 61.66666667] ; [18.66666667 49.33333333],0
a1,1,0.561965,0.336313,[ 11 160] ; [  6 118],[  9.85423729 161.14576271] ; [  7.14576271 116.85423729],0
a2,1,0.56815,0.325788,[  6 165] ; [  6 118],[  6.9559322 164.0440678] ; [  5.0440678 118.9559322],0
s1,1,0.613686,0.254843,[  9 158] ; [  5 117],[  8.0899654 158.9100346] ; [  5.9100346 116.0899654],0
n2,1,0.629469,0.232782,[43 15] ; [19  5],[43.85365854 14.14634146] ; [18.14634146  5.85365854],0
s2,1,0.644615,0.212758,[ 48 121] ; [38 85],[ 49.7739726 119.2260274] ; [36.2260274 86.7739726],0
s3,1,0.69243,0.156467,[ 65 101] ; [51 72],[66.62975779 99.37024221] ; [49.37024221 73.62975779],0
s4,1,0.742235,0.108172,[ 32 139] ; [ 21 101],[ 30.93174061 140.06825939] ; [22.06825939 99.93174061],0
b4,1,0.818435,0.052697,[97 74] ; [72 52],[97.96271186 73.03728814] ; [71.03728814 52.96271186],0
b5,1,0.833828,0.044014,[100  71] ; [71 53],[99.1220339 71.8779661] ; [71.8779661 52.1220339],0
a3,1,0.948264,0.00421,[82 86] ; [61 63],[82.2739726 85.7260274] ; [60.7260274 63.2739726],0
d4,1,0.987801,0.000234,[95 76] ; [69 55],[95.06440678 75.93559322] ; [68.93559322 55.06440678],0
d2,1,0.992357,9.2e-05,[ 22 148] ; [ 16 108],[ 21.97278912 148.02721088] ; [ 16.02721088 107.97278912],0
