Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,65.59898,[47 91] ; [200  65],[84.58064516 53.41935484] ; [162.41935484 102.58064516],1
a6,1,0.0,53.496219,[59 79] ; [210  56],[91.88613861 46.11386139] ; [177.11386139  88.88613861],1
a2,1,0.0,25.403132,[ 12 126] ; [ 83 184],[ 32.37037037 105.62962963] ; [ 62.62962963 204.37037037],1
u1,1,1e-06,24.646515,[  5 133] ; [ 61 206],[ 22.48888889 115.51111111] ; [ 43.51111111 223.48888889],1
d1,1,6e-06,20.456873,[50 88] ; [160 107],[71.55555556 66.44444444] ; [138.44444444 128.55555556],1
d5,1,2.2e-05,18.046162,[90 48] ; [223  43],[106.91584158  31.08415842] ; [206.08415842  59.91584158],1
r3,1,3.3e-05,17.249707,[112  26] ; [250  15],[123.96029777  14.03970223] ; [238.03970223  26.96029777],1
r4,1,3.6e-05,17.04724,[93 45] ; [227  40],[109.03703704  28.96296296] ; [210.96296296  56.03703704],1
d4,1,4.2e-05,16.762071,[91 46] ; [224  42],[107.08436725  29.91563275] ; [207.91563275  58.08436725],1
u2,1,0.001244,10.42329,[16 29] ; [53 28],[24.64285714 20.35714286] ; [44.35714286 36.64285714],0
p10,1,0.001877,9.665828,[79 57] ; [193  70],[92.71177945 43.28822055] ; [179.28822055  83.71177945],0
v2,1,0.002932,8.849497,[51 80] ; [139 114],[64.81770833 66.18229167] ; [125.18229167 127.81770833],0
r1,1,0.00327,8.650108,[87 51] ; [203  61],[99.55223881 38.44776119] ; [190.44776119  73.55223881],0
u3,1,0.004255,8.171461,[17 29] ; [53 31],[24.76923077 21.23076923] ; [45.23076923 38.76923077],0
b5,1,0.004454,8.08864,[72 66] ; [178  89],[85.18518519 52.81481481] ; [164.81481481 102.18518519],0
v4,1,0.007587,7.128551,[112  25] ; [241  24],[120.30099502  16.69900498] ; [232.69900498  32.30099502],0
r2,1,0.014973,5.91964,[116  22] ; [241  21],[123.165  14.835] ; [233.835  28.165],0
a5,1,0.023222,5.151846,[80 58] ; [185  82],[90.2962963 47.7037037] ; [174.7037037  92.2962963],0
p2,1,0.024214,5.079236,[85 51] ; [196  71],[94.82878412 41.17121588] ; [186.17121588  80.82878412],0
b1,1,0.028177,4.81723,[70 68] ; [105 162],[59.62962963 78.37037037] ; [115.37037037 151.62962963],0
s6,1,0.038521,4.281887,[65 71] ; [156 110],[74.76616915 61.23383085] ; [146.23383085 119.76616915],0
n2,1,0.074081,3.190193,[41 13] ; [47 30],[36.27480916 17.72519084] ; [51.72519084 25.27480916],0
p9,1,0.079416,3.076803,[91 44] ; [199  64],[98.36683417 36.63316583] ; [191.63316583  71.36683417],0
p4,1,0.097106,2.75244,[49 88] ; [118 148],[56.77171216 80.22828784] ; [110.22828784 155.77171216],0
p3,1,0.106701,2.602421,[38 99] ; [ 95 171],[45.2133995 91.7866005] ; [ 87.7866005 178.2133995],0
p5,1,0.116943,2.457794,[ 10 125] ; [ 10 254],[  6.76691729 128.23308271] ; [ 13.23308271 250.76691729],0
a8,1,0.120689,2.408352,[ 13 116] ; [ 39 206],[ 17.93582888 111.06417112] ; [ 34.06417112 210.93582888],0
v3,1,0.127948,2.317231,[37 94] ; [ 91 162],[43.66666667 87.33333333] ; [ 84.33333333 168.66666667],0
a1,1,0.151915,2.052919,[ 11 127] ; [ 12 255],[  7.83703704 130.16296296] ; [ 15.16296296 251.83703704],0
p6,1,0.189608,1.720657,[ 24 111] ; [ 62 202],[ 29.09774436 105.90225564] ; [ 56.90225564 207.09774436],0
b3,1,0.21356,1.547129,[43 52] ; [59 99],[38.30039526 56.69960474] ; [63.69960474 94.30039526],0
b2,1,0.21356,1.547129,[43 52] ; [59 99],[38.30039526 56.69960474] ; [63.69960474 94.30039526],0
s8,1,0.225657,1.46803,[41 96] ; [ 96 171],[46.45792079 90.54207921] ; [ 90.54207921 176.45792079],0
s2,1,0.233023,1.422315,[52 85] ; [117 148],[57.59452736 79.40547264] ; [111.40547264 153.59452736],0
n5,1,0.238951,1.386774,[99 37] ; [177  87],[93.84 42.16] ; [182.16  81.84],0
u4,1,0.265148,1.241679,[  1 137] ; [  6 261],[  2.38518519 135.61481481] ; [  4.61481481 262.38518519],0
n6,1,0.270086,1.216309,[98 38] ; [205  61],[102.50746269  33.49253731] ; [200.49253731  65.50746269],0
n4,1,0.308931,1.035242,[96 41] ; [199  67],[100.2853598  36.7146402] ; [194.7146402  71.2853598],0
s3,1,0.310246,1.029626,[63 74] ; [135 128],[67.815 69.185] ; [130.185 132.815],0
a4,1,0.349513,0.875224,[57 79] ; [125 142],[61.41935484 74.58064516] ; [120.58064516 146.41935484],0
s7,1,0.437344,0.60324,[49 82] ; [105 148],[52.53645833 78.46354167] ; [101.46354167 151.53645833],0
