Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.002403,9.21299,[43 35] ; [37  8],[50.73170732 27.26829268] ; [29.26829268 15.73170732],0
s7,1,0.003722,8.414721,[21 55] ; [22 18],[28.17241379 47.82758621] ; [14.82758621 25.17241379],0
s6,1,0.009234,6.777015,[33 45] ; [30 15],[39.95121951 38.04878049] ; [23.04878049 21.95121951],0
p5,1,0.012328,6.26312,[ 4 71] ; [ 9 36],[ 8.125 66.875] ; [ 4.875 40.125],0
s4,1,0.022953,5.172027,[15 62] ; [ 2 42],[10.81818182 66.18181818] ; [ 6.18181818 37.81818182],0
n4,1,0.034048,4.492311,[59 19] ; [41  4],[63.41463415 14.58536585] ; [36.58536585  8.41463415],0
v2,1,0.035443,4.423685,[29 47] ; [25 18],[34.48739496 41.51260504] ; [19.51260504 23.48739496],0
r4,1,0.047015,3.944846,[49 29] ; [36  9],[53.90243902 24.09756098] ; [31.09756098 13.90243902],0
u3,1,0.047733,3.919368,[11 18] ; [11  5],[14.17777778 14.82222222] ; [7.82222222 8.17777778],0
u2,1,0.050513,3.824361,[ 9 19] ; [10  6],[12.09090909 15.90909091] ; [6.90909091 9.09090909],0
v4,1,0.053756,3.720251,[58 20] ; [40  5],[62.14634146 15.85365854] ; [35.85365854  9.14634146],0
r2,1,0.059716,3.54525,[62 15] ; [41  3],[65.54545455 11.45454545] ; [37.45454545  6.54545455],0
r3,1,0.061231,3.503733,[54 24] ; [38  7],[58.34146341 19.65853659] ; [33.65853659 11.34146341],0
s8,1,0.062303,3.475004,[24 54] ; [21 23],[28.7704918 49.2295082] ; [16.2295082 27.7704918],0
p11,1,0.076707,3.133319,[41 37] ; [31 14],[45.65853659 32.34146341] ; [26.34146341 18.65853659],0
s2,1,0.106617,2.603659,[25 53] ; [21 24],[29.17073171 48.82926829] ; [16.82926829 28.17073171],0
p12,1,0.108756,2.572199,[ 4 74] ; [ 6 39],[ 6.34146341 71.65853659] ; [ 3.65853659 41.34146341],0
