Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,60.873094,[27 64] ; [66  7],[51.60365854 39.39634146] ; [41.39634146 31.60365854],1
d4,1,0.0,52.127273,[43 50] ; [71  1],[64.25454545 28.74545455] ; [49.74545455 22.25454545],1
d5,1,0.0,50.228312,[42 50] ; [71  2],[63.00606061 28.99393939] ; [49.99393939 23.00606061],1
d2,1,0.0,46.435848,[18 75] ; [52 20],[39.45454545 53.54545455] ; [30.54545455 41.45454545],1
a4,1,0.0,27.031846,[18 74] ; [43 30],[34.01212121 57.98787879] ; [26.98787879 46.01212121],1
u1,1,1e-06,23.657475,[ 1 92] ; [19 55],[11.13772455 81.86227545] ; [ 8.86227545 65.13772455],1
a2,1,1e-06,23.445744,[ 6 87] ; [27 47],[18.37724551 74.62275449] ; [14.62275449 59.37724551],1
a3,1,7.3e-05,15.72902,[42 49] ; [56 17],[54.37804878 36.62195122] ; [43.62195122 29.37804878],1
a5,1,0.000366,12.699,[41 52] ; [53 21],[52.34730539 40.65269461] ; [41.65269461 32.34730539],1
r1,1,0.001212,10.471948,[51 41] ; [58 15],[60.77575758 31.22424242] ; [48.22424242 24.77575758],0
a6,1,0.00146,10.128907,[42 51] ; [51 22],[52.10240964 40.89759036] ; [40.89759036 32.10240964],0
a7,1,0.001643,9.9112,[50 41] ; [58 16],[59.56363636 31.43636364] ; [48.43636364 25.56363636],0
v4,1,0.006351,7.447925,[66 26] ; [65  8],[73.04242424 18.95757576] ; [57.95757576 15.04242424],0
r2,1,0.009458,6.734299,[70 22] ; [65  6],[76.19631902 15.80368098] ; [58.80368098 12.19631902],0
r4,1,0.013768,6.067643,[52 41] ; [55 19],[59.58682635 33.41317365] ; [47.41317365 26.58682635],0
v2,1,0.017691,5.626507,[26 62] ; [34 37],[33.20754717 54.79245283] ; [26.79245283 44.20754717],0
r3,1,0.025017,5.022733,[61 30] ; [61 13],[67.28484848 23.71515152] ; [54.71515152 19.28484848],0
b1,1,0.02673,4.908172,[55 38] ; [31 43],[47.89221557 45.10778443] ; [38.10778443 35.89221557],0
n2,1,0.029985,4.710163,[24 11] ; [14 19],[19.55882353 15.44117647] ; [18.44117647 14.55882353],0
p6,1,0.082519,3.014581,[14 77] ; [19 53],[18.42331288 72.57668712] ; [14.57668712 57.42331288],0
n6,1,0.090458,2.866212,[51 40] ; [51 23],[56.25454545 34.74545455] ; [45.74545455 28.25454545],0
s7,1,0.102203,2.670823,[22 67] ; [24 41],[26.58441558 62.41558442] ; [19.41558442 45.58441558],0
p9,1,0.115612,2.475782,[39 50] ; [40 31],[43.94375 45.05625] ; [35.05625 35.94375],0
s8,1,0.128021,2.316338,[15 78] ; [19 55],[18.93413174 74.06586826] ; [15.06586826 58.93413174],0
u2,1,0.138339,2.196344,[17 31] ; [10  8],[19.63636364 28.36363636] ; [ 7.36363636 10.63636364],0
u3,1,0.184864,1.758085,[21 28] ; [11  7],[23.40298507 25.59701493] ; [8.59701493 9.40298507],0
p8,1,0.201312,1.632832,[24 67] ; [26 47],[27.74390244 63.25609756] ; [22.25609756 50.74390244],0
p7,1,0.266802,1.233113,[42 49] ; [27 45],[38.52147239 52.47852761] ; [30.47852761 41.52147239],0
b5,1,0.301084,1.069387,[53 40] ; [48 26],[56.24550898 36.75449102] ; [44.75449102 29.24550898],0
