Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,48.741506,[180 136] ; [16 81],[149.96610169 166.03389831] ; [46.03389831 50.96610169],1
a4,1,0.0,42.728447,[172 145] ; [16 81],[143.95169082 173.04830918] ; [44.04830918 52.95169082],1
a3,1,0.0,40.890078,[261  56] ; [48 48],[237.17433414  79.82566586] ; [71.82566586 24.17433414],1
d1,1,0.0,35.28015,[224  94] ; [36 61],[199.22891566 118.77108434] ; [60.77108434 36.22891566],1
a6,1,0.0,28.882162,[266  49] ; [57 40],[246.9538835  68.0461165] ; [76.0461165 20.9538835],1
u1,1,0.0,28.112036,[ 92 226] ; [ 3 94],[ 72.79518072 245.20481928] ; [22.20481928 74.79518072],1
p4,1,1.6e-05,18.646405,[242  75] ; [52 45],[225.11594203  91.88405797] ; [68.88405797 28.11594203],1
d5,1,0.000102,15.098422,[275  41] ; [68 29],[262.44067797  53.55932203] ; [80.55932203 16.44067797],1
d3,1,0.000147,14.405021,[259  57] ; [61 35],[245.4368932  70.5631068] ; [74.5631068 21.4368932],1
s5,1,0.000193,13.902559,[124 185] ; [18 76],[108.87841191 200.12158809] ; [33.12158809 60.87841191],1
r1,1,0.000275,13.234013,[277  37] ; [70 26],[265.75121951  48.24878049] ; [81.24878049 14.75121951],1
s8,1,0.000663,11.589437,[159 155] ; [30 67],[144.39416058 169.60583942] ; [44.60583942 52.39416058],1
p10,1,0.002238,9.343533,[283  34] ; [74 22],[274.01694915  42.98305085] ; [82.98305085 13.01694915],0
v1,1,0.003368,8.596473,[190 123] ; [40 52],[177.75308642 135.24691358] ; [52.24691358 39.75308642],0
p9,1,0.004527,8.059499,[287  29] ; [77 19],[279.18446602  36.81553398] ; [84.81553398 11.18446602],0
s7,1,0.009583,6.710874,[168 134] ; [37 55],[157.1319797 144.8680203] ; [47.8680203 44.1319797],0
n4,1,0.017445,5.651035,[258  59] ; [68 29],[249.61835749  67.38164251] ; [76.38164251 20.61835749],0
r4,1,0.025476,4.991234,[300  18] ; [85 12],[295.01204819  22.98795181] ; [89.98795181  7.01204819],0
b1,1,0.037531,4.326171,[129 189] ; [28 69],[120.30361446 197.69638554] ; [36.69638554 60.30361446],0
d4,1,0.048579,3.889853,[271  45] ; [75 22],[264.73607748  51.26392252] ; [81.26392252 15.73607748],0
v2,1,0.051256,3.799891,[195 110] ; [49 44],[186.98492462 118.01507538] ; [57.01507538 35.98492462],0
p2,1,0.053429,3.730448,[292  25] ; [83 14],[287.13768116  29.86231884] ; [87.86231884  9.13768116],0
u3,1,0.061736,3.490115,[37 19] ; [23 25],[32.30769231 23.69230769] ; [27.69230769 20.30769231],0
s6,1,0.070659,3.267656,[226  83] ; [61 35],[218.97037037  90.02962963] ; [68.02962963 27.97037037],0
b3,1,0.097839,2.740424,[ 78 123] ; [15 41],[ 72.73540856 128.26459144] ; [20.26459144 35.73540856],0
b2,1,0.097839,2.740424,[ 78 123] ; [15 41],[ 72.73540856 128.26459144] ; [20.26459144 35.73540856],0
a1,1,0.103811,2.645996,[ 20 298] ; [ 2 95],[ 16.85783133 301.14216867] ; [ 5.14216867 91.85783133],0
p12,1,0.118477,2.437336,[ 33 285] ; [ 5 92],[ 29.11807229 288.88192771] ; [ 8.88192771 88.11807229],0
p3,1,0.135115,2.232726,[200 117] ; [53 44],[193.72222222 123.27777778] ; [59.27777778 37.72222222],0
n5,1,0.179022,1.805724,[245  70] ; [69 28],[240.07281553  74.92718447] ; [73.92718447 23.07281553],0
s2,1,0.200437,1.639191,[169 145] ; [45 52],[163.49391727 150.50608273] ; [50.50608273 46.49391727],0
v3,1,0.263843,1.248479,[128 175] ; [34 61],[123.33165829 179.66834171] ; [38.66834171 56.33165829],0
b5,1,0.377234,0.779697,[209 109] ; [59 38],[205.35903614 112.64096386] ; [62.64096386 34.35903614],0
