Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,49.404136,[66 31] ; [21 87],[41.16585366 55.83414634] ; [45.83414634 62.16585366],1
p6,1,0.0,41.167416,[45 51] ; [  8 100],[24.94117647 71.05882353] ; [28.05882353 79.94117647],1
p2,1,0.0,33.314547,[86 11] ; [56 53],[66.86407767 30.13592233] ; [75.13592233 33.86407767],1
p4,1,5e-06,20.709744,[58 40] ; [30 78],[41.86407767 56.13592233] ; [46.13592233 61.86407767],1
p3,1,6e-06,20.358201,[49 49] ; [22 87],[33.61352657 64.38647343] ; [37.38647343 71.61352657],1
p10,1,9.9e-05,15.162677,[76 22] ; [55 52],[62.62439024 35.37560976] ; [68.37560976 38.62439024],1
r4,1,0.000115,14.874517,[85 13] ; [69 40],[72.90821256 25.09178744] ; [81.09178744 27.90821256],1
s6,1,0.000234,13.532467,[48 46] ; [28 80],[35.36633663 58.63366337] ; [40.63366337 67.36633663],1
p9,1,0.003835,8.360463,[76 20] ; [64 42],[66.53465347 29.46534653] ; [73.46534653 32.53465347],0
v4,1,0.005903,7.57972,[90  8] ; [85 24],[82.85024155 15.14975845] ; [92.14975845 16.85024155],0
n6,1,0.006111,7.517315,[83 14] ; [75 33],[74.76097561 22.23902439] ; [83.23902439 24.76097561],0
s8,1,0.006346,7.44947,[27 69] ; [14 95],[19.2 76.8] ; [21.8 87.2],0
d5,1,0.007652,7.113237,[77 20] ; [68 41],[68.27669903 28.72330097] ; [76.72330097 32.27669903],0
d1,1,0.008551,6.914358,[51 47] ; [37 72],[41.66183575 56.33816425] ; [46.33816425 62.66183575],0
r3,1,0.008846,6.853589,[88 10] ; [82 26],[80.87378641 17.12621359] ; [89.12621359 18.87378641],0
v1,1,0.011459,6.392652,[40 58] ; [26 81],[31.55121951 66.44878049] ; [34.44878049 72.55121951],0
r2,1,0.016535,5.745055,[89  9] ; [85 23],[82.77669903 15.22330097] ; [91.22330097 16.77669903],0
u2,1,0.017188,5.677032,[25 14] ; [18 29],[19.5 19.5] ; [23.5 23.5],0
p11,1,0.018096,5.586791,[72 26] ; [63 46],[63.91304348 34.08695652] ; [71.08695652 37.91304348],0
a7,1,0.029051,4.764609,[71 26] ; [64 45],[63.56796117 33.43203883] ; [71.43203883 37.56796117],0
s2,1,0.030984,4.653848,[17 81] ; [ 8 99],[11.95121951 86.04878049] ; [13.04878049 93.95121951],0
r1,1,0.041294,4.163891,[66 31] ; [59 50],[58.8592233 38.1407767] ; [66.1407767 42.8592233],0
n3,1,0.049422,3.860953,[19  7] ; [20 21],[15.13432836 10.86567164] ; [23.86567164 17.13432836],0
s7,1,0.074648,3.177727,[27 66] ; [19 85],[21.71573604 71.28426396] ; [24.28426396 79.71573604],0
a1,1,0.075868,3.151261,[ 2 96] ; [  8 101],[ 4.73429952 93.26570048] ; [  5.26570048 103.73429952],0
b4,1,0.096963,2.754803,[49 49] ; [67 42],[54.9178744 43.0821256] ; [61.0821256 47.9178744],0
d3,1,0.113713,2.501846,[59 37] ; [55 54],[53.38536585 42.61463415] ; [60.61463415 48.38536585],0
p5,1,0.119619,2.422299,[10 88] ; [  5 104],[ 7.10144928 90.89855072] ; [  7.89855072 101.10144928],0
s1,1,0.123051,2.378054,[ 2 95] ; [  7 101],[ 4.25853659 92.74146341] ; [  4.74146341 103.25853659],0
b5,1,0.156915,2.003705,[66 32] ; [63 46],[61.07246377 36.92753623] ; [67.92753623 41.07246377],0
b1,1,0.189278,1.723228,[37 61] ; [51 58],[41.66183575 56.33816425] ; [46.33816425 62.66183575],0
a5,1,0.191778,1.703907,[67 31] ; [65 44],[62.49275362 35.50724638] ; [69.50724638 39.49275362],0
p12,1,0.198494,1.65342,[ 5 93] ; [  2 106],[ 3.33009709 94.66990291] ; [  3.66990291 104.33009709],0
s4,1,0.249755,1.324675,[16 80] ; [12 96],[13.17647059 82.82352941] ; [14.82352941 93.17647059],0
n2,1,0.275927,1.187044,[18  9] ; [23 20],[15.81428571 11.18571429] ; [25.18571429 17.81428571],0
d4,1,0.296026,1.092012,[73 25] ; [74 35],[69.5942029 28.4057971] ; [77.4057971 31.5942029],0
a4,1,0.351521,0.86796,[32 66] ; [42 66],[35.2038835 62.7961165] ; [38.7961165 69.2038835],0
d2,1,0.429535,0.624081,[41 57] ; [39 68],[38.24390244 59.75609756] ; [41.75609756 65.24390244],0
n1,1,0.45142,0.567085,[ 7 19] ; [15 27],[ 8.41176471 17.58823529] ; [13.58823529 28.41176471],0
u1,1,0.465195,0.533367,[10 88] ; [  8 101],[ 8.52173913 89.47826087] ; [ 9.47826087 99.52173913],0
s5,1,0.505992,0.442346,[19 77] ; [17 88],[17.19402985 78.80597015] ; [18.80597015 86.19402985],0
a3,1,0.619372,0.246751,[59 38] ; [62 46],[57.25365854 39.74634146] ; [63.74634146 44.25365854],0
a8,1,0.728351,0.120631,[ 8 81] ; [11 94],[ 8.71649485 80.28350515] ; [10.28350515 94.71649485],0
b2,1,0.739699,0.110391,[19 34] ; [26 41],[19.875 33.125] ; [25.125 41.875],0
b3,1,0.739699,0.110391,[19 34] ; [26 41],[19.875 33.125] ; [25.125 41.875],0
n4,1,0.763961,0.09017,[64 34] ; [69 40],[62.96618357 35.03381643] ; [70.03381643 38.96618357],0
p1,1,0.780862,0.077393,[ 8 90] ; [10 98],[ 8.5631068 89.4368932] ; [ 9.4368932 98.5631068],0
a6,1,0.815181,0.054638,[60 38] ; [65 44],[59.17874396 38.82125604] ; [65.82125604 43.17874396],0
n5,1,0.898084,0.016405,[63 35] ; [71 38],[63.43961353 34.56038647] ; [70.56038647 38.43961353],0
