Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,68.559166,[246  40] ; [76 78],[209.3  76.7] ; [112.7  41.3],1
p6,1,9e-06,19.758679,[171 115] ; [57 95],[148.87671233 137.12328767] ; [79.12328767 72.87671233],1
p2,1,0.000135,14.566003,[275  13] ; [131  23],[264.54298643  23.45701357] ; [141.45701357  12.54298643],1
p3,1,0.000161,14.234065,[218  69] ; [91 64],[200.64027149  86.35972851] ; [108.35972851  46.64027149],1
p11,1,0.000164,14.209786,[258  30] ; [118  37],[244.44243792  43.55756208] ; [131.55756208  23.44243792],1
p5,1,0.00025,13.40989,[ 68 220] ; [ 14 137],[ 53.79498861 234.20501139] ; [ 28.20501139 122.79498861],1
b5,1,0.001858,9.684451,[151 137] ; [105  50],[166.42889391 121.57110609] ; [89.57110609 65.42889391],0
v1,1,0.001906,9.638078,[191  94] ; [76 71],[176.14583333 108.85416667] ; [90.85416667 56.14583333],0
p10,1,0.002094,9.465269,[261  25] ; [125  29],[250.9  35.1] ; [135.1  18.9],0
r1,1,0.018972,5.504099,[248  38] ; [121  34],[239.30612245  46.69387755] ; [129.69387755  25.30612245],0
u1,1,0.027569,4.854817,[ 57 231] ; [ 45 110],[ 66.31151242 221.68848758] ; [ 35.68848758 119.31151242],0
n5,1,0.036192,4.388047,[262  24] ; [132  23],[255.51927438  30.48072562] ; [138.48072562  16.51927438],0
p12,1,0.037094,4.34609,[ 37 251] ; [ 10 145],[ 30.55530474 257.44469526] ; [ 16.44469526 138.55530474],0
p9,1,0.038058,4.302439,[264  23] ; [132  22],[257.71428571  29.28571429] ; [138.28571429  15.71428571],0
v4,1,0.038527,4.281612,[277   7] ; [145  10],[273.0022779  10.9977221] ; [148.9977221   6.0022779],0
a2,1,0.040307,4.204914,[ 72 216] ; [ 53 102],[ 81.26410835 206.73589165] ; [ 43.73589165 111.26410835],0
p1,1,0.040899,4.180197,[ 39 249] ; [ 11 144],[ 32.50564334 255.49435666] ; [ 17.49435666 137.50564334],0
v3,1,0.053303,3.734396,[136 144] ; [57 90],[126.55737705 153.44262295] ; [66.44262295 80.55737705],0
d4,1,0.070613,3.268724,[250  37] ; [125  30],[243.49547511  43.50452489] ; [131.50452489  23.49547511],0
s5,1,0.07469,3.176821,[115 159] ; [49 99],[106.48341232 167.51658768] ; [57.51658768 90.48341232],0
r2,1,0.082312,3.018646,[271  11] ; [142  12],[267.12385321  14.87614679] ; [145.87614679   8.12385321],0
a1,1,0.082485,3.01525,[ 21 267] ; [  5 150],[ 16.90293454 271.09706546] ; [  9.09706546 145.90293454],0
s8,1,0.089285,2.887224,[156 128] ; [72 83],[147.49886105 136.50113895] ; [80.50113895 74.49886105],0
r4,1,0.104822,2.630609,[272  16] ; [140  15],[267.84650113  20.15349887] ; [144.15349887  10.84650113],0
v2,1,0.156523,2.007505,[174 108] ; [82 68],[167.11111111 114.88888889] ; [88.88888889 61.11111111],0
s1,1,0.183146,1.771906,[  8 279] ; [  8 143],[ 10.48401826 276.51598174] ; [  5.51598174 145.48401826],0
a4,1,0.220908,1.498461,[139 148] ; [84 70],[145.12698413 141.87301587] ; [77.87301587 76.12698413],0
d5,1,0.239626,1.382792,[244  43] ; [138  17],[248.04072398  38.95927602] ; [133.95927602  21.04072398],0
n6,1,0.281186,1.161351,[265  21] ; [139  16],[262.00453515  23.99546485] ; [141.99546485  13.00453515],0
n3,1,0.340271,0.909411,[25 11] ; [27  7],[26.74285714  9.25714286] ; [25.25714286  8.74285714],0
u4,1,0.357755,0.845759,[ 10 277] ; [  3 152],[  8.44117647 278.55882353] ; [  4.55882353 150.44117647],0
d1,1,0.365067,0.820387,[198  90] ; [100  55],[193.73363431  94.26636569] ; [104.26636569  50.73363431],0
s4,1,0.368929,0.807268,[ 48 234] ; [ 21 132],[ 44.73103448 237.26896552] ; [ 24.26896552 128.73103448],0
s2,1,0.369603,0.804998,[157 125] ; [92 61],[161.42068966 120.57931034] ; [87.57931034 65.42068966],0
d2,1,0.39294,0.729824,[158 130] ; [91 63],[162.24434389 125.75565611] ; [86.75565611 67.24434389],0
a6,1,0.438814,0.599381,[196  92] ; [111  44],[199.58465011  88.41534989] ; [107.41534989  47.58465011],0
n2,1,0.452476,0.564443,[28  9] ; [23 11],[26.57746479 10.42253521] ; [24.42253521  9.57746479],0
b1,1,0.456256,0.555064,[122 166] ; [60 95],[118.32054176 169.67945824] ; [63.67945824 91.32054176],0
a8,1,0.48175,0.494899,[ 41 223] ; [ 17 115],[ 38.66666667 225.33333333] ; [ 19.33333333 112.66666667],0
b2,1,0.530966,0.392543,[ 71 116] ; [45 63],[ 73.53220339 113.46779661] ; [42.46779661 65.53220339],0
b3,1,0.530966,0.392543,[ 71 116] ; [45 63],[ 73.53220339 113.46779661] ; [42.46779661 65.53220339],0
b4,1,0.581443,0.303907,[165 123] ; [93 62],[167.72911964 120.27088036] ; [90.27088036 64.72911964],0
a5,1,0.594261,0.283739,[231  57] ; [121  34],[228.83972912  59.16027088] ; [123.16027088  31.83972912],0
a3,1,0.644912,0.212376,[215  72] ; [113  42],[212.97737557  74.02262443] ; [115.02262443  39.97737557],0
s7,1,0.672613,0.178561,[159 111] ; [84 64],[156.96172249 113.03827751] ; [86.03827751 61.96172249],0
s3,1,0.685268,0.164255,[170 112] ; [88 63],[168.02771363 113.97228637] ; [89.97228637 61.02771363],0
u2,1,0.689006,0.160164,[42 31] ; [22 19],[40.98245614 32.01754386] ; [23.01754386 17.98245614],0
r3,1,0.734402,0.115108,[274  11] ; [150   5],[274.63636364  10.36363636] ; [149.36363636   5.63636364],0
n1,1,0.877081,0.023923,[17 20] ; [15 19],[16.67605634 20.32394366] ; [15.32394366 18.67605634],0
a7,1,0.878663,0.023306,[213  74] ; [114  41],[212.3280543  74.6719457] ; [114.6719457  40.3280543],0
u3,1,0.901168,0.015422,[42 30] ; [24 18],[41.68421053 30.31578947] ; [24.31578947 17.68421053],0
d3,1,0.925425,0.008761,[213  75] ; [114  41],[212.58690745  75.41309255] ; [114.41309255  40.58690745],0
s6,1,0.976354,0.000879,[205  70] ; [115  39],[205.12820513  69.87179487] ; [114.87179487  39.12820513],0
