Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,54.913152,[166  25] ; [25 37],[144.19367589  46.80632411] ; [46.80632411 15.19367589],1
n6,1,0.0,41.292629,[172  19] ; [33 29],[154.76284585  36.23715415] ; [50.23715415 11.76284585],1
p10,1,1e-06,24.517447,[153  35] ; [30 31],[138.1686747  49.8313253] ; [44.8313253 16.1686747],1
p9,1,9e-06,19.755849,[161  27] ; [36 25],[148.73895582  39.26104418] ; [48.26104418 12.73895582],1
s7,1,0.000301,13.061469,[104  80] ; [17 41],[92. 92.] ; [29. 29.],1
p2,1,0.001233,10.43948,[153  35] ; [38 24],[143.632  44.368] ; [47.368 14.632],0
v3,1,0.002208,9.368206,[ 83 105] ; [12 44],[ 73.19672131 114.80327869] ; [21.80327869 34.19672131],0
a3,1,0.002802,8.932324,[142  49] ; [33 28],[132.63888889  58.36111111] ; [42.36111111 18.63888889],0
p5,1,0.006466,7.415704,[ 27 162] ; [ 1 60],[ 21.168 167.832] ; [ 6.832 54.168],0
p11,1,0.009141,6.795141,[154  37] ; [40 22],[146.45849802  44.54150198] ; [47.54150198 14.45849802],0
d5,1,0.016599,5.73825,[146  44] ; [38 24],[138.73015873  51.26984127] ; [45.26984127 16.73015873],0
p4,1,0.018864,5.514075,[107  82] ; [24 37],[99.036 89.964] ; [31.964 29.036],0
s8,1,0.030849,4.661336,[96 95] ; [21 40],[ 88.67857143 102.32142857] ; [28.32142857 32.67857143],0
a5,1,0.046475,3.9643,[134  57] ; [35 27],[127.58498024  63.41501976] ; [41.41501976 20.58498024],0
d1,1,0.05939,3.554332,[94 97] ; [22 40],[ 87.57312253 103.42687747] ; [28.42687747 33.57312253],0
v1,1,0.060268,3.529997,[102  84] ; [25 36],[95.63562753 90.36437247] ; [31.36437247 29.63562753],0
s6,1,0.074235,3.186796,[123  63] ; [32 28],[117.19512195  68.80487805] ; [37.80487805 22.19512195],0
p12,1,0.097632,2.743803,[ 14 174] ; [ 1 60],[ 11.3253012 176.6746988] ; [ 3.6746988 57.3253012],0
p8,1,0.103623,2.648873,[96 91] ; [24 37],[90.48387097 96.51612903] ; [29.51612903 31.48387097],0
d2,1,0.105734,2.616848,[96 94] ; [24 38],[90.47619048 99.52380952] ; [29.52380952 32.47619048],0
u1,1,0.120177,2.415015,[ 13 178] ; [ 1 61],[ 10.56916996 180.43083004] ; [ 3.43083004 58.56916996],0
p6,1,0.147444,2.098493,[ 70 117] ; [16 43],[ 65.37398374 121.62601626] ; [20.62601626 38.37398374],0
b2,1,0.15102,2.061917,[55 68] ; [12 26],[51.1863354 71.8136646] ; [15.8136646 22.1863354],0
b3,1,0.15102,2.061917,[55 68] ; [12 26],[51.1863354 71.8136646] ; [15.8136646 22.1863354],0
p7,1,0.173756,1.850235,[120  66] ; [34 28],[115.5  70.5] ; [38.5 23.5],0
b5,1,0.204506,1.6099,[ 84 107] ; [33 29],[ 88.32806324 102.67193676] ; [28.67193676 33.32806324],0
a1,1,0.211837,1.55883,[ 10 181] ; [ 6 56],[ 12.07905138 178.92094862] ; [ 3.92094862 58.07905138],0
r3,1,0.214802,1.538762,[172  19] ; [59  3],[174.39130435  16.60869565] ; [56.60869565  5.39130435],0
a8,1,0.215095,1.5368,[ 23 159] ; [ 4 55],[ 20.39004149 161.60995851] ; [ 6.60995851 52.39004149],0
s1,1,0.255962,1.290466,[  6 182] ; [ 4 58],[  7.52 180.48] ; [ 2.48 59.52],0
u3,1,0.26504,1.242237,[19 30] ; [15 14],[21.35897436 27.64102564] ; [12.64102564 16.35897436],0
a2,1,0.303052,1.060717,[ 17 174] ; [ 3 59],[ 15.09881423 175.90118577] ; [ 4.90118577 57.09881423],0
s5,1,0.303076,1.060609,[ 72 112] ; [18 39],[ 68.71369295 115.28630705] ; [21.28630705 35.71369295],0
r1,1,0.315611,1.007047,[139  52] ; [41 21],[135.88932806  55.11067194] ; [44.11067194 17.88932806],0
s2,1,0.319774,0.989871,[93 96] ; [26 36],[89.60557769 99.39442231] ; [29.39442231 32.60557769],0
r2,1,0.344088,0.895142,[174  14] ; [55  7],[172.208  15.792] ; [56.792  5.208],0
p1,1,0.372158,0.796448,[ 12 178] ; [ 6 56],[ 13.57142857 176.42857143] ; [ 4.42857143 57.57142857],0
r4,1,0.378618,0.775185,[163  28] ; [50 12],[160.80237154  30.19762846] ; [52.19762846  9.80237154],0
b4,1,0.428715,0.626301,[103  88] ; [37 25],[105.6916996  85.3083004] ; [34.3083004 27.6916996],0
s3,1,0.432485,0.61614,[106  84] ; [30 30],[103.36  86.64] ; [32.64 27.36],0
p3,1,0.436031,0.606704,[90 99] ; [26 36],[ 87.34661355 101.65338645] ; [28.65338645 33.34661355],0
a4,1,0.491392,0.473477,[ 83 107] ; [24 38],[ 80.67460317 109.32539683] ; [26.32539683 35.67460317],0
n3,1,0.518396,0.417083,[39 17] ; [13  8],[37.81818182 18.18181818] ; [14.18181818  6.81818182],0
s4,1,0.524085,0.405847,[ 33 157] ; [13 49],[ 34.68253968 155.31746032] ; [11.31746032 50.68253968],0
d4,1,0.561561,0.337009,[139  51] ; [43 19],[137.22222222  52.77777778] ; [44.77777778 17.22222222],0
u2,1,0.659809,0.193756,[24 24] ; [16 13],[24.93506494 23.06493506] ; [15.06493506 13.93506494],0
a6,1,0.711946,0.136341,[ 79 112] ; [24 38],[ 77.75889328 113.24110672] ; [25.24110672 36.75889328],0
v2,1,0.782376,0.0763,[88 96] ; [27 32],[87.0781893 96.9218107] ; [27.9218107 31.0781893],0
b1,1,0.792969,0.068884,[93 98] ; [29 33],[92.1027668 98.8972332] ; [29.8972332 32.1027668],0
n1,1,0.811334,0.056981,[22 34] ; [ 8 14],[21.53846154 34.46153846] ; [ 8.46153846 13.53846154],0
n2,1,0.864241,0.029233,[43 14] ; [17  5],[43.29113924 13.70886076] ; [16.70886076  5.29113924],0
d3,1,0.874706,0.024864,[ 81 110] ; [27 35],[ 81.53359684 109.46640316] ; [26.46640316 35.53359684],0
