Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,112.311429,[223 186] ; [ 56 279],[153.375 255.625] ; [125.625 209.375],1
v1,1,0.0,50.823275,[260 153] ; [124 213],[211.456 201.544] ; [172.544 164.456],1
r3,1,1e-06,23.481031,[412   8] ; [307  34],[396.81997372  23.18002628] ; [322.18002628  18.81997372],1
a5,1,1.1e-05,19.354036,[333  89] ; [221 121],[306.0052356 115.9947644] ; [247.9947644  94.0052356],1
d1,1,1.6e-05,18.66183,[274 148] ; [169 173],[244.69371728 177.30628272] ; [198.30628272 143.69371728],1
r1,1,2.7e-05,17.610139,[360  60] ; [250  90],[337.10526316  82.89473684] ; [272.89473684  67.10526316],1
d4,1,0.00012,14.796442,[362  59] ; [255  85],[341.33639947  79.66360053] ; [275.66360053  64.33639947],1
p9,1,0.000186,13.965421,[355  61] ; [251  86],[334.78884462  81.21115538] ; [271.21115538  65.78884462],1
p3,1,0.000552,11.931396,[217 204] ; [133 208],[193.37270341 227.62729659] ; [156.62729659 184.37270341],1
d5,1,0.000624,11.702279,[359  63] ; [255  84],[340.48357424  81.51642576] ; [273.51642576  65.48357424],1
s8,1,0.000723,11.430043,[192 227] ; [115 226],[169.25394737 249.74605263] ; [137.74605263 203.25394737],1
s7,1,0.000935,10.952014,[208 197] ; [127 198],[185.85616438 219.14383562] ; [149.14383562 175.85616438],1
d3,1,0.001561,10.005471,[308 114] ; [211 128],[287.80289093 134.19710907] ; [231.19710907 107.80289093],0
p10,1,0.00179,9.753326,[339  78] ; [243  96],[321.02380952  95.97619048] ; [260.97619048  78.02380952],0
a3,1,0.002254,9.330278,[316 105] ; [220 119],[296.91578947 124.08421053] ; [239.08421053  99.91578947],0
n6,1,0.002652,9.032939,[359  59] ; [265  77],[343.2  74.8] ; [280.8  61.2],0
p7,1,0.006459,7.417678,[266 146] ; [184 152],[247.86096257 164.13903743] ; [202.13903743 133.86096257],0
s2,1,0.009679,6.693107,[222 196] ; [148 191],[204.30647292 213.69352708] ; [165.69352708 173.30647292],0
