Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.001714,9.833389,[ 4 33] ; [6 5],[ 7.70833333 29.29166667] ; [2.29166667 8.70833333],0
s2,1,0.002997,8.809378,[ 3 35] ; [5 6],[ 6.20408163 31.79591837] ; [1.79591837 9.20408163],0
s5,1,0.006415,7.429975,[ 2 35] ; [4 7],[ 4.625 32.375] ; [1.375 9.625],0
d4,1,0.010177,6.603668,[18 20] ; [10  1],[21.71428571 16.28571429] ; [6.28571429 4.71428571],0
r4,1,0.017492,5.646332,[ 3 35] ; [4 7],[ 5.42857143 32.57142857] ; [1.57142857 9.42857143],0
s6,1,0.019257,5.478009,[ 5 33] ; [5 6],[ 7.75510204 30.24489796] ; [2.24489796 8.75510204],0
p9,1,0.021253,5.305931,[ 9 26] ; [7 4],[12.17391304 22.82608696] ; [3.82608696 7.17391304],0
s3,1,0.022742,5.18812,[ 7 29] ; [6 5],[ 9.95744681 26.04255319] ; [3.04255319 7.95744681],0
p2,1,0.030356,4.688995,[ 8 30] ; [6 5],[10.85714286 27.14285714] ; [3.14285714 7.85714286],0
n5,1,0.030356,4.688995,[30  8] ; [5 6],[27.14285714 10.85714286] ; [7.85714286 3.14285714],0
d3,1,0.035099,4.440336,[14 24] ; [8 3],[17.06122449 20.93877551] ; [4.93877551 6.06122449],0
d1,1,0.035584,4.416941,[11 27] ; [7 4],[13.95918367 24.04081633] ; [4.04081633 6.95918367],0
v1,1,0.066343,3.371271,[ 7 31] ; [5 6],[ 9.30612245 28.69387755] ; [2.69387755 8.30612245],0
b5,1,0.080353,3.05775,[13 25] ; [7 4],[15.51020408 22.48979592] ; [4.48979592 6.51020408],0
p8,1,0.088247,2.906067,[ 5 32] ; [4 7],[ 6.9375 30.0625] ; [2.0625 8.9375],0
p10,1,0.089162,2.889435,[10 27] ; [6 5],[12.33333333 24.66666667] ; [3.66666667 7.33333333],0
b3,1,0.089688,2.879968,[13 13] ; [1 6],[11.03030303 14.96969697] ; [2.96969697 4.03030303],0
b2,1,0.089688,2.879968,[13 13] ; [1 6],[11.03030303 14.96969697] ; [2.96969697 4.03030303],0
p4,1,0.148572,2.086849,[ 6 31] ; [4 7],[ 7.70833333 29.29166667] ; [2.29166667 8.70833333],0
a3,1,0.155978,2.01279,[21 15] ; [9 2],[22.9787234 13.0212766] ; [7.0212766 3.9787234],0
p1,1,0.162184,1.953748,[ 4 34] ; [3 8],[ 5.42857143 32.57142857] ; [1.57142857 9.42857143],0
d2,1,0.247772,1.335825,[13 24] ; [6 5],[14.64583333 22.35416667] ; [4.35416667 6.64583333],0
v2,1,0.282344,1.155774,[ 5 32] ; [3 8],[ 6.16666667 30.83333333] ; [1.83333333 9.16666667],0
v3,1,0.298379,1.081426,[ 8 30] ; [4 7],[ 9.30612245 28.69387755] ; [2.69387755 8.30612245],0
p6,1,0.336925,0.922096,[ 3 34] ; [2 9],[ 3.85416667 33.14583333] ; [1.14583333 9.85416667],0
p12,1,0.340349,0.909116,[ 1 37] ; [ 1 10],[ 1.55102041 36.44897959] ; [ 0.44897959 10.55102041],0
p5,1,0.351905,0.866574,[ 1 36] ; [ 1 10],[ 1.54166667 35.45833333] ; [ 0.45833333 10.54166667],0
a8,1,0.376514,0.782054,[ 1 34] ; [ 1 10],[ 1.52173913 33.47826087] ; [ 0.47826087 10.52173913],0
n3,1,0.411314,0.675,[10 14] ; [2 1],[10.66666667 13.33333333] ; [1.33333333 1.66666667],0
b4,1,0.424837,0.636896,[19 19] ; [7 4],[20.16326531 17.83673469] ; [5.83673469 5.16326531],0
r2,1,0.445572,0.581892,[21 14] ; [8 3],[22.06521739 12.93478261] ; [6.93478261 4.06521739],0
d5,1,0.518143,0.417589,[20 18] ; [7 4],[20.93877551 17.06122449] ; [6.06122449 4.93877551],0
a6,1,0.518143,0.417589,[18 20] ; [4 7],[17.06122449 20.93877551] ; [4.93877551 6.06122449],0
n4,1,0.557084,0.344779,[24 14] ; [8 3],[24.81632653 13.18367347] ; [7.18367347 3.81632653],0
a5,1,0.56594,0.329523,[17 21] ; [6 5],[17.83673469 20.16326531] ; [5.16326531 5.83673469],0
a7,1,0.56594,0.329523,[17 21] ; [6 5],[17.83673469 20.16326531] ; [5.16326531 5.83673469],0
n2,1,0.630297,0.231658,[13 12] ; [2 1],[13.39285714 11.60714286] ; [1.60714286 1.39285714],0
u1,1,0.640982,0.217461,[ 2 36] ; [ 1 10],[ 2.32653061 35.67346939] ; [ 0.67346939 10.32653061],0
s8,1,0.674975,0.175837,[ 5 33] ; [2 9],[ 5.42857143 32.57142857] ; [1.57142857 9.42857143],0
a2,1,0.717078,0.13131,[ 5 33] ; [ 1 10],[ 4.65306122 33.34693878] ; [1.34693878 9.65306122],0
r1,1,0.722279,0.12632,[15 23] ; [5 6],[15.51020408 22.48979592] ; [4.48979592 6.51020408],0
n6,1,0.8433,0.039075,[16 22] ; [5 6],[16.28571429 21.71428571] ; [4.71428571 6.28571429],0
s7,1,0.852179,0.034722,[ 7 29] ; [2 7],[ 7.2 28.8] ; [1.8 7.2],0
a4,1,0.880143,0.022737,[14 22] ; [4 7],[13.78723404 22.21276596] ; [4.21276596 6.78723404],0
s1,1,0.889845,0.019182,[ 4 34] ; [ 1 10],[ 3.87755102 34.12244898] ; [1.12244898 9.87755102],0
b1,1,0.894893,0.017454,[25 13] ; [7 4],[24.81632653 13.18367347] ; [7.18367347 3.81632653],0
v4,1,0.910817,0.012546,[20 18] ; [6 5],[20.16326531 17.83673469] ; [5.83673469 5.16326531],0
s4,1,0.985603,0.000326,[ 7 31] ; [2 9],[ 6.97959184 31.02040816] ; [2.02040816 8.97959184],0
