Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,69.006657,[177  76] ; [19 75],[142.90489914 110.09510086] ; [53.09510086 40.90489914],1
s3,1,0.0,58.259767,[184  69] ; [26 68],[153.11239193  99.88760807] ; [56.88760807 37.11239193],1
s7,1,0.0,40.722073,[171  69] ; [29 60],[145.89665653  94.10334347] ; [54.10334347 34.89665653],1
s8,1,0.0,26.031103,[159  95] ; [30 64],[137.94827586 116.05172414] ; [51.05172414 42.94827586],1
s5,1,4e-06,21.101926,[120 129] ; [19 73],[101.49853372 147.50146628] ; [37.50146628 54.49853372],1
p4,1,0.001637,9.917128,[223  32] ; [69 25],[213.35243553  41.64756447] ; [78.64756447 15.35243553],0
s4,1,0.009877,6.656996,[ 51 201] ; [ 8 86],[ 42.97109827 209.02890173] ; [16.02890173 77.97109827],0
p5,1,0.011537,6.38065,[ 58 195] ; [10 83],[ 49.72254335 203.27745665] ; [18.27745665 74.72254335],0
n6,1,0.015396,5.870597,[245  10] ; [83 10],[240.34482759  14.65517241] ; [87.65517241  5.34482759],0
p12,1,0.018185,5.578209,[ 37 216] ; [ 5 89],[ 30.62247839 222.37752161] ; [11.37752161 82.62247839],0
p2,1,0.019158,5.487032,[229  25] ; [76 18],[222.61494253  31.38505747] ; [82.38505747 11.61494253],0
d4,1,0.023053,5.164539,[218  36] ; [71 23],[210.93678161  43.06321839] ; [78.06321839 15.93678161],0
a3,1,0.023677,5.11812,[204  50] ; [64 29],[196.17291066  57.82708934] ; [71.82708934 21.17291066],0
r2,1,0.033984,4.495516,[246   8] ; [86  8],[242.32183908  11.67816092] ; [89.67816092  4.32183908],0
u1,1,0.038155,4.298103,[ 71 184] ; [16 78],[ 63.56733524 191.43266476] ; [23.43266476 70.56733524],0
p6,1,0.046386,3.967532,[130 123] ; [37 57],[121.76080692 131.23919308] ; [45.23919308 48.76080692],0
r3,1,0.047999,3.910022,[247   7] ; [87  7],[243.7816092  10.2183908] ; [90.2183908  3.7816092],0
d2,1,0.052703,3.753311,[145 110] ; [42 51],[137.02586207 117.97413793] ; [49.97413793 43.02586207],0
d5,1,0.058617,3.57608,[223  31] ; [75 19],[217.50574713  36.49425287] ; [80.49425287 13.50574713],0
r1,1,0.064095,3.428112,[216  38] ; [72 22],[210.20689655  43.79310345] ; [77.79310345 16.20689655],0
r4,1,0.064232,3.424586,[242  13] ; [84 10],[238.19484241  16.80515759] ; [87.80515759  6.19484241],0
d1,1,0.064992,3.405179,[171  84] ; [53 41],[163.66762178  91.33237822] ; [60.33237822 33.66762178],0
