Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.00283,8.91385,[18  9] ; [29 56],[11.33035714 15.66964286] ; [35.66964286 49.33035714],0
s7,1,0.014485,5.978034,[14 11] ; [24 58],[ 8.87850467 16.12149533] ; [29.12149533 52.87850467],0
p5,1,0.062744,3.463327,[ 6 20] ; [ 8 78],[ 3.25 22.75] ; [10.75 75.25],0
p1,1,0.072446,3.226718,[ 4 23] ; [ 4 82],[ 1.91150442 25.08849558] ; [ 6.08849558 79.91150442],0
p8,1,0.076952,3.128137,[15 10] ; [34 51],[11.13636364 13.86363636] ; [37.86363636 47.13636364],0
s6,1,0.109426,2.56249,[19  6] ; [49 35],[15.59633028  9.40366972] ; [52.40366972 31.59633028],0
p2,1,0.131846,2.270629,[23  3] ; [64 22],[20.19642857  5.80357143] ; [66.80357143 19.19642857],0
r1,1,0.132954,2.257666,[22  5] ; [57 29],[18.87610619  8.12389381] ; [60.12389381 25.87610619],0
b5,1,0.142806,2.147465,[12 15] ; [52 34],[15.2920354 11.7079646] ; [48.7079646 37.2920354],0
n2,1,0.182989,1.773181,[7 1] ; [13  8],[5.51724138 2.48275862] ; [14.48275862  6.51724138],0
s4,1,0.208897,1.579055,[ 7 20] ; [13 72],[ 4.82142857 22.17857143] ; [15.17857143 69.82142857],0
s8,1,0.213413,1.548122,[12 15] ; [27 59],[ 9.31858407 17.68141593] ; [29.68141593 56.31858407],0
n1,1,0.242908,1.363636,[4 4] ; [ 6 16],[2.66666667 5.33333333] ; [ 7.33333333 14.66666667],0
s3,1,0.246049,1.345598,[16 11] ; [39 45],[13.37837838 13.62162162] ; [41.62162162 42.37837838],0
p3,1,0.248837,1.329822,[12 14] ; [29 57],[ 9.51785714 16.48214286] ; [31.48214286 54.51785714],0
d5,1,0.278757,1.173138,[22  5] ; [61 25],[19.83185841  7.16814159] ; [63.16814159 22.83185841],0
r4,1,0.303889,1.05705,[24  3] ; [69 17],[22.22123894  4.77876106] ; [70.77876106 15.22123894],0
p10,1,0.344851,0.892313,[21  5] ; [60 24],[19.14545455  6.85454545] ; [61.85454545 22.14545455],0
b2,1,0.360424,0.836416,[ 2 13] ; [12 37],[ 3.28125 11.71875] ; [10.71875 38.28125],0
b3,1,0.360424,0.836416,[ 2 13] ; [12 37],[ 3.28125 11.71875] ; [10.71875 38.28125],0
u3,1,0.377673,0.778262,[8 5] ; [18 20],[6.62745098 6.37254902] ; [19.37254902 18.62745098],0
a1,1,0.382368,0.763075,[ 1 26] ; [ 1 85],[ 0.47787611 26.52212389] ; [ 1.52212389 84.47787611],0
p6,1,0.410857,0.67632,[11 14] ; [29 54],[ 9.25925926 15.74074074] ; [30.74074074 52.25925926],0
r2,1,0.423972,0.639278,[25  2] ; [73 11],[23.83783784  3.16216216] ; [74.16216216  9.83783784],0
v4,1,0.425738,0.634423,[26  1] ; [78  7],[25.07142857  1.92857143] ; [78.92857143  6.07142857],0
