Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,9e-06,19.637292,[21 42] ; [37 12],[32.625 30.375] ; [25.375 23.625],1
p3,1,0.009384,6.7482,[19 43] ; [ 5 44],[13.40540541 48.59459459] ; [10.59459459 38.40540541],0
d4,1,0.013686,6.078171,[51 12] ; [28 19],[45.24545455 17.75454545] ; [33.75454545 13.24545455],0
p8,1,0.018041,5.592193,[20 42] ; [ 6 41],[14.78899083 47.21100917] ; [11.21100917 35.78899083],0
u2,1,0.031258,4.638715,[16  6] ; [ 7 11],[12.65  9.35] ; [10.35  7.65],0
a1,1,0.031887,4.604579,[ 2 61] ; [ 7 42],[ 5.0625 57.9375] ; [ 3.9375 45.0625],0
r3,1,0.049754,3.849726,[50 13] ; [30 18],[45.40540541 17.59459459] ; [34.59459459 13.40540541],0
u3,1,0.080025,3.064389,[14  9] ; [ 6 12],[11.2195122 11.7804878] ; [8.7804878 9.2195122],0
p7,1,0.083533,2.994789,[16 45] ; [19 26],[20.14150943 40.85849057] ; [14.85849057 30.14150943],0
r4,1,0.093836,2.807297,[42 21] ; [25 24],[37.6875 25.3125] ; [29.3125 19.6875],0
s1,1,0.11595,2.471196,[ 6 57] ; [ 1 46],[ 4.00909091 58.99090909] ; [ 2.99090909 44.00909091],0
b5,1,0.133535,2.250915,[41 22] ; [25 24],[37.125 25.875] ; [28.875 20.125],0
d5,1,0.149727,2.075033,[45 18] ; [28 20],[41.43243243 21.56756757] ; [31.56756757 16.43243243],0
a6,1,0.157452,1.998525,[35 28] ; [33 15],[38.59459459 24.40540541] ; [29.40540541 18.59459459],0
d1,1,0.204963,1.606655,[28 35] ; [16 33],[24.75 38.25] ; [19.25 29.75],0
r1,1,0.240206,1.379386,[44 19] ; [29 20],[41.0625 21.9375] ; [31.9375 17.0625],0
s4,1,0.240553,1.37735,[13 50] ; [ 6 43],[10.6875 52.3125] ; [ 8.3125 40.6875],0
v1,1,0.241302,1.37297,[28 34] ; [16 31],[25.02752294 36.97247706] ; [18.97247706 28.02752294],0
n2,1,0.252939,1.306995,[12 10] ; [17  7],[13.86956522  8.13043478] ; [15.13043478  8.86956522],0
a2,1,0.280187,1.166181,[ 6 57] ; [ 8 41],[ 7.875 55.125] ; [ 6.125 42.875],0
n3,1,0.328755,0.953797,[14  7] ; [12 11],[12.40909091  8.59090909] ; [13.59090909  9.40909091],0
s8,1,0.330797,0.945774,[15 48] ; [ 8 41],[12.9375 50.0625] ; [10.0625 38.9375],0
d2,1,0.344146,0.894924,[22 41] ; [21 27],[24.40540541 38.59459459] ; [18.59459459 29.40540541],0
p11,1,0.376434,0.782314,[31 32] ; [20 29],[28.6875 34.3125] ; [22.3125 26.6875],0
s6,1,0.451539,0.566785,[21 41] ; [20 29],[22.9009009 39.0990991] ; [18.0990991 30.9009009],0
d3,1,0.454835,0.558574,[38 25] ; [25 22],[36.08181818 26.91818182] ; [26.91818182 20.08181818],0
s2,1,0.475389,0.509422,[22 41] ; [14 35],[20.25 42.75] ; [15.75 33.25],0
p1,1,0.49565,0.464237,[ 6 56] ; [ 3 46],[ 5.02702703 56.97297297] ; [ 3.97297297 45.02702703],0
p10,1,0.502019,0.450666,[31 31] ; [20 26],[29.27777778 32.72222222] ; [21.72222222 24.27777778],0
p2,1,0.518645,0.416586,[36 27] ; [25 24],[34.3125 28.6875] ; [26.6875 22.3125],0
b4,1,0.548544,0.359932,[37 26] ; [26 23],[35.4375 27.5625] ; [27.5625 21.4375],0
v4,1,0.586299,0.296161,[48 14] ; [35 13],[46.78181818 15.21818182] ; [36.21818182 11.78181818],0
