Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000943,10.935294,[12  4] ; [ 3 14],[7.27272727 8.72727273] ; [7.72727273 9.27272727],1
r3,1,0.008521,6.920496,[15  1] ; [9 8],[11.63636364  4.36363636] ; [12.36363636  4.63636364],0
d5,1,0.030856,4.660934,[14  2] ; [9 8],[11.15151515  4.84848485] ; [11.84848485  5.15151515],0
s8,1,0.039218,4.251379,[7 9] ; [ 2 15],[ 4.36363636 11.63636364] ; [ 4.63636364 12.36363636],0
p2,1,0.041292,4.163997,[13  3] ; [8 9],[10.18181818  5.81818182] ; [10.81818182  6.18181818],0
r4,1,0.084695,2.972426,[13  3] ; [9 8],[10.66666667  5.33333333] ; [11.33333333  5.66666667],0
v4,1,0.084695,2.972426,[15  1] ; [12  5],[13.09090909  2.90909091] ; [13.90909091  3.09090909],0
p6,1,0.084695,2.972426,[ 6 10] ; [ 2 15],[ 3.87878788 12.12121212] ; [ 4.12121212 12.87878788],0
b4,1,0.100648,2.695249,[12  4] ; [8 9],[9.6969697 6.3030303] ; [10.3030303  6.6969697],0
p7,1,0.11415,2.495798,[8 8] ; [ 4 13],[ 5.81818182 10.18181818] ; [ 6.18181818 10.81818182],0
n1,1,0.152338,2.048677,[4 3] ; [2 7],[2.625 4.375] ; [3.375 5.625],0
s5,1,0.15631,2.009569,[7 7] ; [ 4 12],[5.13333333 8.86666667] ; [ 5.86666667 10.13333333],0
d4,1,0.161214,1.962804,[13  3] ; [10  7],[11.15151515  4.84848485] ; [11.84848485  5.15151515],0
r2,1,0.165461,1.92359,[14  1] ; [12  4],[12.58064516  2.41935484] ; [13.41935484  2.58064516],0
p8,1,0.171187,1.872515,[ 5 11] ; [ 2 15],[ 3.39393939 12.60606061] ; [ 3.60606061 13.39393939],0
n6,1,0.188004,1.733193,[12  4] ; [9 8],[10.18181818  5.81818182] ; [10.81818182  6.18181818],0
s3,1,0.197156,1.663316,[12  3] ; [10  7],[10.3125  4.6875] ; [11.6875  5.3125],0
d1,1,0.218143,1.516544,[7 9] ; [ 4 13],[ 5.33333333 10.66666667] ; [ 5.66666667 11.33333333],0
b5,1,0.218143,1.516544,[9 7] ; [13  4],[10.66666667  5.33333333] ; [11.33333333  5.66666667],0
p11,1,0.226398,1.463348,[8 8] ; [ 5 12],[6.3030303 9.6969697] ; [ 6.6969697 10.3030303],0
u1,1,0.257673,1.281218,[ 3 13] ; [ 1 16],[ 1.93939394 14.06060606] ; [ 2.06060606 14.93939394],0
a2,1,0.257673,1.281218,[ 3 13] ; [ 1 16],[ 1.93939394 14.06060606] ; [ 2.06060606 14.93939394],0
s6,1,0.286201,1.137408,[13  3] ; [11  6],[11.63636364  4.36363636] ; [12.36363636  4.63636364],0
n5,1,0.352957,0.862797,[11  5] ; [9 8],[9.6969697 6.3030303] ; [10.3030303  6.6969697],0
a7,1,0.352957,0.862797,[11  5] ; [9 8],[9.6969697 6.3030303] ; [10.3030303  6.6969697],0
s7,1,0.365592,0.818594,[9 6] ; [7 9],[7.74193548 7.25806452] ; [8.25806452 7.74193548],0
v2,1,0.382797,0.761701,[ 6 10] ; [ 4 13],[ 4.84848485 11.15151515] ; [ 5.15151515 11.84848485],0
a5,1,0.38654,0.749797,[9 7] ; [ 7 10],[7.75757576 8.24242424] ; [8.24242424 8.75757576],0
a4,1,0.392959,0.729766,[8 8] ; [ 6 11],[6.78787879 9.21212121] ; [7.21212121 9.78787879],0
s2,1,0.430168,0.62237,[10  5] ; [9 8],[8.90625 6.09375] ; [10.09375  6.90625],0
p1,1,0.508688,0.436765,[ 2 14] ; [ 1 16],[ 1.45454545 14.54545455] ; [ 1.54545455 15.45454545],0
v3,1,0.537957,0.379339,[ 4 11] ; [ 3 14],[ 3.28125 11.71875] ; [ 3.71875 13.28125],0
a3,1,0.578709,0.308326,[10  6] ; [9 8],[9.21212121 6.78787879] ; [9.78787879 7.21212121],0
s1,1,0.581815,0.303309,[ 1 15] ; [ 2 15],[ 1.45454545 14.54545455] ; [ 1.54545455 15.45454545],0
n4,1,0.61093,0.258824,[8 8] ; [10  7],[8.72727273 7.27272727] ; [9.27272727 7.72727273],0
a6,1,0.61093,0.258824,[8 8] ; [ 7 10],[7.27272727 8.72727273] ; [7.72727273 9.27272727],0
v1,1,0.618698,0.247702,[ 5 11] ; [ 4 13],[ 4.36363636 11.63636364] ; [ 4.63636364 12.36363636],0
p9,1,0.694188,0.154589,[ 5 11] ; [ 4 12],[ 4.5 11.5] ; [ 4.5 11.5],0
b2,1,0.737316,0.1125,[3 7] ; [3 5],[3.33333333 6.66666667] ; [2.66666667 5.33333333],0
b3,1,0.737316,0.1125,[3 7] ; [3 5],[3.33333333 6.66666667] ; [2.66666667 5.33333333],0
n3,1,0.838464,0.041558,[5 2] ; [6 3],[4.8125 2.1875] ; [6.1875 2.8125],0
r1,1,0.848698,0.036397,[9 7] ; [9 8],[8.72727273 7.27272727] ; [9.27272727 7.72727273],0
b1,1,0.86583,0.028547,[8 8] ; [9 8],[8.24242424 7.75757576] ; [8.75757576 8.24242424],0
u3,1,0.872081,0.025926,[4 2] ; [5 3],[3.85714286 2.14285714] ; [5.14285714 2.85714286],0
u2,1,0.872081,0.025926,[2 4] ; [3 5],[2.14285714 3.85714286] ; [2.85714286 5.14285714],0
d3,1,0.881162,0.022349,[9 7] ; [10  7],[9.21212121 6.78787879] ; [9.78787879 7.21212121],0
d2,1,0.881162,0.022349,[7 9] ; [ 7 10],[6.78787879 9.21212121] ; [7.21212121 9.78787879],0
a1,1,0.964716,0.001957,[ 1 15] ; [ 1 16],[ 0.96969697 15.03030303] ; [ 1.03030303 15.96969697],0
