Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,55.536818,[ 21 116] ; [148 128],[56.06053269 80.93946731] ; [112.93946731 163.06053269],1
a1,1,0.202147,1.626793,[  4 133] ; [ 16 261],[  6.61835749 130.38164251] ; [ 13.38164251 263.61835749],0
p7,1,0.245651,1.347868,[68 63] ; [159 115],[73.42469136 57.57530864] ; [153.57530864 120.42469136],0
b4,1,0.269781,1.217859,[83 54] ; [152 125],[77.76570048 59.23429952] ; [157.23429952 119.76570048],0
s1,1,0.291254,1.113817,[  8 127] ; [ 10 264],[  5.94132029 129.05867971] ; [ 12.05867971 261.94132029],0
a7,1,0.315881,1.005926,[91 44] ; [200  77],[95.35194175 39.64805825] ; [195.64805825  81.35194175],0
r3,1,0.329253,0.951834,[122  13] ; [257  19],[124.48905109  10.51094891] ; [254.51094891  21.48905109],0
s2,1,0.496268,0.462908,[57 79] ; [125 150],[60.22384428 75.77615572] ; [121.77615572 153.22384428],0
s3,1,0.534492,0.385845,[68 66] ; [148 126],[70.94117647 63.05882353] ; [145.05882353 128.94117647],0
p1,1,0.559452,0.340653,[ 12 123] ; [ 20 256],[ 10.51094891 124.48905109] ; [ 21.48905109 254.51094891],0
p6,1,0.567617,0.326686,[37 99] ; [ 82 192],[39.47317073 96.52682927] ; [ 79.52682927 194.47317073],0
s4,1,0.572037,0.319287,[ 28 106] ; [ 51 224],[ 25.88264059 108.11735941] ; [ 53.11735941 221.88264059],0
p8,1,0.672279,0.178947,[58 78] ; [122 150],[60. 76.] ; [120. 152.],0
n1,1,0.688866,0.160316,[14 29] ; [30 53],[15.01587302 27.98412698] ; [28.98412698 54.01587302],0
p11,1,0.825719,0.048486,[97 40] ; [199  78],[97.95169082 39.04830918] ; [198.04830918  78.95169082],0
a8,1,0.847548,0.036959,[ 12 118] ; [ 25 229],[ 12.52604167 117.47395833] ; [ 24.47395833 229.52604167],0
u2,1,0.847824,0.036824,[37 37] ; [31 29],[37.55223881 36.44776119] ; [30.44776119 29.55223881],0
n2,1,0.888057,0.019814,[29 13] ; [59 28],[28.65116279 13.34883721] ; [59.34883721 27.65116279],0
u3,1,0.933689,0.006923,[40 34] ; [32 28],[39.76119403 34.23880597] ; [32.23880597 27.76119403],0
b1,1,0.9897,0.000167,[54 83] ; [109 168],[53.93961353 83.06038647] ; [109.06038647 167.93961353],0
u4,1,0.99288,8e-05,[  1 136] ; [  2 275],[  0.99275362 136.00724638] ; [  2.00724638 274.99275362],0
