Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.001635,9.919894,[11  5] ; [128 283],[ 5.20843091 10.79156909] ; [133.79156909 277.20843091],0
n4,1,0.625823,0.237768,[12  4] ; [300 133],[11.11804009  4.88195991] ; [300.88195991 132.11804009],0
u3,1,0.629234,0.233101,[2 3] ; [79 76],[2.53125 2.46875] ; [78.46875 76.53125],0
n6,1,0.635643,0.224486,[12  3] ; [323 110],[11.21651786  3.78348214] ; [323.78348214 109.21651786],0
r4,1,0.64191,0.216253,[12  4] ; [347  88],[12.73614191  3.26385809] ; [346.26385809  88.73614191],0
b5,1,0.679238,0.170984,[9 7] ; [267 168],[9.79157428 6.20842572] ; [266.20842572 168.79157428],0
a3,1,0.709205,0.139073,[11  5] ; [278 155],[10.29844098  5.70155902] ; [278.70155902 154.29844098],0
r1,1,0.71313,0.13517,[11  5] ; [315 117],[11.64285714  4.35714286] ; [314.35714286 117.64285714],0
p2,1,0.72038,0.128129,[11  5] ; [316 118],[11.62666667  4.37333333] ; [315.37333333 118.62666667],0
p11,1,0.760009,0.093311,[12  4] ; [311 124],[11.45898004  4.54101996] ; [311.54101996 123.45898004],0
d2,1,0.789645,0.071167,[7 9] ; [175 258],[6.48552339 9.51447661] ; [175.51447661 257.48552339],0
a5,1,0.818026,0.052939,[11  5] ; [287 148],[10.57206208  5.42793792] ; [287.42793792 147.57206208],0
a8,1,0.825526,0.048595,[ 2 12] ; [ 49 349],[ 1.73300971 12.26699029] ; [ 49.26699029 348.73300971],0
b4,1,0.893605,0.017887,[9 7] ; [252 183],[9.2594235 6.7405765] ; [251.7405765 183.2594235],0
s3,1,0.974202,0.001046,[7 9] ; [189 239],[7.06306306 8.93693694] ; [188.93693694 239.06306306],0
u1,1,0.986448,0.000289,[ 2 14] ; [ 55 380],[ 2.02217295 13.97782705] ; [ 54.97782705 380.02217295],0
p7,1,0.989566,0.000171,[7 8] ; [199 229],[6.9751693 8.0248307] ; [199.0248307 228.9751693],0
a4,1,1.0,0.0,[ 6 10] ; [162 270],[ 6. 10.] ; [162. 270.],0
