Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,45.730505,[ 40 130] ; [56 27],[ 64.50592885 105.49407115] ; [31.49407115 51.50592885],1
p7,1,0.0,26.923913,[ 61 107] ; [59 24],[80.3187251 87.6812749] ; [39.6812749 43.3187251],1
p8,1,2e-06,22.785159,[ 49 120] ; [50 33],[ 66.39285714 102.60714286] ; [32.60714286 50.39285714],1
n4,1,9e-05,15.33993,[98 74] ; [68 15],[111.96862745  60.03137255] ; [54.03137255 28.96862745],1
v1,1,0.000379,12.631441,[ 54 117] ; [45 37],[ 66.91304348 104.08695652] ; [32.08695652 49.91304348],1
p11,1,0.000788,11.269515,[108  65] ; [69 14],[119.61328125  53.38671875] ; [57.38671875 25.61328125],1
p10,1,0.001036,10.761237,[95 75] ; [64 19],[106.83794466  63.16205534] ; [52.16205534 30.83794466],0
a5,1,0.001918,9.626313,[92 81] ; [61 22],[103.39453125  69.60546875] ; [49.60546875 33.39453125],0
p2,1,0.002353,9.251682,[108  63] ; [68 15],[118.48818898  52.51181102] ; [57.51181102 25.48818898],0
p1,1,0.002374,9.235429,[  9 163] ; [14 69],[ 15.51372549 156.48627451] ; [ 7.48627451 75.51372549],0
n6,1,0.005913,7.576763,[114  58] ; [68 14],[123.24409449  48.75590551] ; [58.75590551 23.24409449],0
p9,1,0.007101,7.247161,[106  63] ; [66 17],[115.34920635  53.65079365] ; [56.65079365 26.34920635],0
p6,1,0.008351,6.956569,[ 24 145] ; [23 59],[ 31.64541833 137.35458167] ; [15.35458167 66.64541833],0
r4,1,0.016858,5.711076,[122  51] ; [70 13],[129.75  43.25] ; [62.25 20.75],0
v4,1,0.02091,5.334315,[140  31] ; [77  6],[146.09055118  24.90944882] ; [70.90944882 12.09055118],0
s8,1,0.022577,5.200781,[ 13 160] ; [14 69],[ 18.24609375 154.75390625] ; [ 8.75390625 74.24609375],0
p5,1,0.025209,5.009481,[  4 167] ; [ 7 76],[  7.40551181 163.59448819] ; [ 3.59448819 79.40551181],0
v2,1,0.026186,4.943668,[66 97] ; [46 37],[74.21138211 88.78861789] ; [37.78861789 45.21138211],0
n5,1,0.037007,4.350085,[100  70] ; [60 23],[107.50988142  62.49011858] ; [52.49011858 30.50988142],0
d5,1,0.07758,3.114884,[114  58] ; [64 19],[120.0627451  51.9372549] ; [57.9372549 25.0627451],0
n3,1,0.093592,2.811476,[35 23] ; [14  3],[37.89333333 20.10666667] ; [11.10666667  5.89333333],0
r3,1,0.094124,2.802388,[140  30] ; [75  8],[144.46640316  25.53359684] ; [70.53359684 12.46640316],0
u3,1,0.121026,2.403993,[26 42] ; [18 15],[29.62376238 38.37623762] ; [14.37623762 18.62376238],0
a6,1,0.124699,2.357287,[106  67] ; [59 24],[111.50390625  61.49609375] ; [53.49609375 29.50390625],0
s5,1,0.142284,2.153077,[ 16 152] ; [13 69],[ 19.488 148.512] ; [ 9.512 72.488],0
a7,1,0.166051,1.918237,[108  62] ; [60 23],[112.88537549  57.11462451] ; [55.11462451 27.88537549],0
d3,1,0.178603,1.809208,[94 77] ; [53 30],[98.96456693 72.03543307] ; [48.03543307 34.96456693],0
r2,1,0.184943,1.757447,[144  24] ; [76  7],[147.25099602  20.74900398] ; [72.74900398 10.25099602],0
u1,1,0.210708,1.566554,[ 11 162] ; [ 9 74],[ 13.515625 159.484375] ; [ 6.484375 76.515625],0
n2,1,0.223182,1.483794,[35 23] ; [13  4],[37.12 20.88] ; [10.88  6.12],0
d1,1,0.23467,1.412328,[78 95] ; [44 39],[82.4453125 90.5546875] ; [39.5546875 43.4453125],0
v3,1,0.271721,1.208036,[ 43 121] ; [27 55],[ 46.66666667 117.33333333] ; [23.33333333 58.66666667],0
s2,1,0.319868,0.989485,[ 21 150] ; [14 69],[ 23.56299213 147.43700787] ; [11.43700787 71.56299213],0
b5,1,0.322965,0.976902,[103  70] ; [44 39],[99.33984375 73.66015625] ; [47.66015625 35.33984375],0
r1,1,0.333707,0.934459,[109  62] ; [58 25],[112.42913386  58.57086614] ; [54.57086614 28.42913386],0
p12,1,0.351935,0.866467,[  3 170] ; [ 3 80],[  4.0546875 168.9453125] ; [ 1.9453125 81.0546875],0
s1,1,0.374414,0.788961,[  8 161] ; [ 2 81],[  6.70634921 162.29365079] ; [ 3.29365079 79.70634921],0
b1,1,0.419736,0.651054,[ 70 103] ; [38 45],[ 72.984375 100.015625] ; [35.015625 47.984375],0
n1,1,0.443362,0.587567,[19 38] ; [ 4 13],[17.71621622 39.28378378] ; [ 5.28378378 11.71621622],0
a1,1,0.460011,0.545867,[ 10 163] ; [ 3 80],[  8.78515625 164.21484375] ; [ 4.21484375 78.78515625],0
d4,1,0.469651,0.522797,[121  51] ; [62 21],[123.43529412  48.56470588] ; [59.56470588 23.43529412],0
s3,1,0.493603,0.468663,[ 35 135] ; [20 62],[ 37.1031746 132.8968254] ; [17.8968254 64.1031746],0
d2,1,0.586296,0.296166,[75 96] ; [33 49],[72.99604743 98.00395257] ; [35.00395257 46.99604743],0
u4,1,0.593913,0.284274,[  1 172] ; [ 1 82],[  1.3515625 171.6484375] ; [ 0.6484375 82.3515625],0
a8,1,0.826928,0.047805,[ 15 150] ; [ 6 67],[ 14.55882353 150.44117647] ; [ 6.44117647 66.55882353],0
a4,1,0.839506,0.041017,[ 62 110] ; [31 52],[ 62.72941176 109.27058824] ; [30.27058824 52.72941176],0
a3,1,0.858575,0.031751,[105  66] ; [50 33],[104.3503937  66.6496063] ; [50.6496063 32.3503937],0
b2,1,0.877925,0.023593,[34 61] ; [19 36],[33.56666667 61.43333333] ; [19.43333333 35.56666667],0
b3,1,0.877925,0.023593,[34 61] ; [19 36],[33.56666667 61.43333333] ; [19.43333333 35.56666667],0
a2,1,0.894921,0.017445,[ 26 147] ; [13 70],[ 26.35546875 146.64453125] ; [12.64453125 70.35546875],0
b4,1,0.927801,0.00821,[99 74] ; [47 36],[98.6640625 74.3359375] ; [47.3359375 35.6640625],0
s4,1,0.93172,0.007341,[ 12 161] ; [ 6 77],[ 12.1640625 160.8359375] ; [ 5.8359375 77.1640625],0
u2,1,0.948873,0.004112,[30 37] ; [15 18],[30.15 36.85] ; [14.85 18.15],0
