Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,97.211128,[238  37] ; [42 71],[198.45360825  76.54639175] ; [81.54639175 31.45360825],1
n6,1,0.0,52.034567,[250  26] ; [67 46],[224.9151671  51.0848329] ; [92.0848329 20.9151671],1
s7,1,0.001215,10.466653,[130 134] ; [33 74],[115.98921833 148.01078167] ; [47.01078167 59.98921833],0
s6,1,0.002106,9.454365,[186  84] ; [58 53],[172.91338583  97.08661417] ; [71.08661417 39.91338583],0
p9,1,0.002166,9.403398,[224  47] ; [76 35],[212.82722513  58.17277487] ; [87.17277487 23.82722513],0
p10,1,0.002307,9.287822,[214  59] ; [71 41],[202.09090909  70.90909091] ; [82.90909091 29.09090909],0
p5,1,0.002794,8.937108,[ 38 234] ; [  4 109],[ 29.67272727 242.32727273] ; [ 12.32727273 100.67272727],0
p4,1,0.003693,8.428825,[166 109] ; [50 63],[153.09278351 121.90721649] ; [62.90721649 50.09278351],0
v1,1,0.004464,8.084656,[115 155] ; [30 81],[102.75590551 167.24409449] ; [42.24409449 68.75590551],0
a5,1,0.004543,8.05301,[193  83] ; [62 51],[180.92544987  95.07455013] ; [74.07455013 38.92544987],0
a3,1,0.005136,7.831042,[188  86] ; [60 52],[176.04145078  97.95854922] ; [71.95854922 40.04145078],0
s3,1,0.007861,7.064909,[160 113] ; [49 63],[148.2 124.8] ; [60.8 51.2],0
r2,1,0.008569,6.910521,[263  12] ; [99 13],[257.23514212  17.76485788] ; [104.76485788   7.23514212],0
r1,1,0.009318,6.760794,[210  64] ; [72 41],[199.65891473  74.34108527] ; [82.34108527 30.65891473],0
a2,1,0.010563,6.537318,[ 63 213] ; [ 13 100],[ 53.92287918 222.07712082] ; [22.07712082 90.92287918],0
s8,1,0.012474,6.242279,[116 159] ; [32 80],[105.16795866 169.83204134] ; [42.83204134 69.16795866],0
u1,1,0.016051,5.797312,[ 45 231] ; [  8 105],[ 37.60411311 238.39588689] ; [15.39588689 97.60411311],0
a4,1,0.016446,5.754586,[126 148] ; [37 76],[115.40568475 158.59431525] ; [47.59431525 65.40568475],0
p8,1,0.021051,5.322538,[142 132] ; [44 69],[131.68992248 142.31007752] ; [54.31007752 58.68992248],0
d5,1,0.022048,5.241955,[214  60] ; [75 37],[205.14507772  68.85492228] ; [83.85492228 28.14507772],0
a6,1,0.022804,5.183345,[180  95] ; [60 53],[170.10309278 104.89690722] ; [69.89690722 43.10309278],0
d1,1,0.031209,4.641426,[148 128] ; [47 66],[138.35475578 137.64524422] ; [56.64524422 56.35475578],0
d2,1,0.035137,4.438495,[129 145] ; [40 73],[119.65374677 154.34625323] ; [49.34625323 63.65374677],0
