Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2e-06,22.981682,[61 90] ; [50 16],[77.23963134 73.76036866] ; [33.76036866 32.23963134],1
p12,1,0.00018,14.030562,[  5 153] ; [12 57],[ 11.83259912 146.16740088] ; [ 5.16740088 63.83259912],1
b1,1,0.0621,3.480396,[59 99] ; [17 52],[ 52.89867841 105.10132159] ; [23.10132159 45.89867841],0
s4,1,0.067425,3.344625,[ 34 119] ; [ 8 60],[ 29.07692308 123.92307692] ; [12.92307692 55.07692308],0
p5,1,0.071624,3.245399,[  8 150] ; [ 8 60],[ 11.18584071 146.81415929] ; [ 4.81415929 63.18584071],0
b4,1,0.081808,3.028616,[93 65] ; [49 20],[98.83700441 59.16299559] ; [43.16299559 25.83700441],0
a2,1,0.088763,2.896659,[ 24 134] ; [17 52],[ 28.53744493 129.46255507] ; [12.46255507 56.53744493],0
p3,1,0.106634,2.603409,[63 95] ; [35 33],[68.51327434 89.48672566] ; [29.48672566 38.51327434],0
a5,1,0.108894,2.570199,[102  56] ; [52 17],[107.18942731  50.81057269] ; [46.81057269 22.18942731],0
v1,1,0.12723,2.325977,[73 80] ; [40 28],[78.23076923 74.76923077] ; [34.76923077 33.23076923],0
n3,1,0.145036,2.123697,[29  6] ; [11  6],[26.92307692  8.07692308] ; [13.07692308  3.92307692],0
d1,1,0.163005,1.946122,[78 80] ; [41 28],[82.82819383 75.17180617] ; [36.17180617 32.82819383],0
s1,1,0.163624,1.940411,[  1 155] ; [ 2 65],[  2.09865471 153.90134529] ; [ 0.90134529 66.09865471],0
s3,1,0.173156,1.855408,[80 76] ; [41 26],[84.64573991 71.35426009] ; [36.35426009 30.64573991],0
a3,1,0.178064,1.813706,[85 72] ; [44 25],[89.61504425 67.38495575] ; [39.38495575 29.61504425],0
u1,1,0.219611,1.506911,[ 18 140] ; [12 57],[ 20.88105727 137.11894273] ; [ 9.11894273 59.88105727],0
n5,1,0.252558,1.309097,[104  53] ; [51 18],[107.67699115  49.32300885] ; [47.32300885 21.67699115],0
n6,1,0.258179,1.278495,[125  33] ; [59 10],[128.07048458  29.92951542] ; [55.92951542 13.07048458],0
a6,1,0.282194,1.156493,[103  55] ; [50 19],[106.49339207  51.50660793] ; [46.50660793 22.49339207],0
a8,1,0.314495,1.011706,[ 16 131] ; [10 53],[ 18.2 128.8] ; [ 7.8 55.2],0
