Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,315.628517,[ 76 265] ; [312  37],[191.75072464 149.24927536] ; [196.24927536 152.75072464],1
s6,1,0.0,124.410252,[158 180] ; [302  46],[226.64723032 111.35276968] ; [233.35276968 114.64723032],1
s7,1,0.0,123.21569,[ 88 238] ; [241 104],[159.84202683 166.15797317] ; [169.15797317 175.84202683],1
s8,1,0.0,97.445605,[ 90 253] ; [223 128],[154.69596542 188.30403458] ; [158.30403458 192.69596542],1
s5,1,0.0,67.851913,[ 62 274] ; [164 175],[112.49777778 223.50222222] ; [113.50222222 225.49777778],1
s4,1,0.0,25.571316,[ 29 312] ; [ 78 269],[ 53.03343023 287.96656977] ; [ 53.96656977 293.03343023],1
d1,1,3.5e-05,17.136496,[176 170] ; [234 119],[202.94706724 143.05293276] ; [207.05293276 145.94706724],1
d4,1,7.4e-05,15.715311,[264  81] ; [308  42],[283.94244604  61.05755396] ; [288.05755396  61.94244604],1
p6,1,0.000398,12.543272,[106 232] ; [154 192],[128.47953216 209.52046784] ; [131.52046784 214.47953216],1
p12,1,0.000564,11.889923,[ 18 322] ; [ 45 305],[ 31.04347826 308.95652174] ; [ 31.95652174 318.04347826],1
n5,1,0.001276,10.376257,[246  95] ; [290  62],[263.74603175  77.25396825] ; [272.25396825  79.74603175],0
a3,1,0.00172,9.826931,[228 118] ; [269  82],[246.71736011  99.28263989] ; [250.28263989 100.71736011],0
u1,1,0.002006,9.543638,[ 44 302] ; [ 76 277],[ 59.39914163 286.60085837] ; [ 60.60085837 292.39914163],0
p10,1,0.003,8.807531,[280  59] ; [317  34],[293.30869565  45.69130435] ; [303.69130435  47.30869565],0
a2,1,0.003371,8.594722,[ 62 284] ; [ 96 257],[ 78.20886981 267.79113019] ; [ 79.79113019 273.20886981],0
p4,1,0.004052,8.260565,[194 148] ; [235 114],[212.32706223 129.67293777] ; [216.67293777 132.32706223],0
u3,1,0.005853,7.595078,[61 56] ; [60 24],[70.43283582 46.56716418] ; [50.56716418 33.43283582],0
d2,1,0.010267,6.58791,[143 201] ; [180 171],[159.87338129 184.12661871] ; [163.12661871 187.87338129],0
a4,1,0.019727,5.435886,[135 209] ; [169 183],[150.25287356 193.74712644] ; [153.74712644 198.25287356],0
u4,1,0.020886,5.336283,[  3 343] ; [ 12 341],[  7.4248927 338.5751073] ; [  7.5751073 345.4248927],0
a5,1,0.022199,5.23013,[242 104] ; [273  79],[255.28653295  90.71346705] ; [259.71346705  92.28653295],0
v1,1,0.025332,5.001077,[173 164] ; [203 136],[187.44378698 149.55621302] ; [188.55621302 150.44378698],0
p7,1,0.028299,4.809752,[215 123] ; [241  96],[228.33777778 109.66222222] ; [227.66222222 109.33777778],0
r2,1,0.036122,4.391313,[321  21] ; [341  10],[326.7012987  15.2987013] ; [335.2987013  15.7012987],0
v3,1,0.040153,4.211427,[124 212] ; [151 187],[137.09198813 198.90801187] ; [137.90801187 200.09198813],0
p3,1,0.040817,4.183601,[166 179] ; [195 154],[179.45965418 165.54034582] ; [181.54034582 167.45965418],0
n4,1,0.04083,4.183059,[262  82] ; [291  62],[272.92969871  71.07030129] ; [280.07030129  72.92969871],0
s1,1,0.042364,4.120586,[  5 335] ; [ 14 336],[  9.36231884 330.63768116] ; [  9.63768116 340.36231884],0
a8,1,0.045884,3.985848,[ 34 276] ; [ 54 275],[ 42.69170579 267.30829421] ; [ 45.30829421 283.69170579],0
d5,1,0.046017,3.980956,[267  79] ; [292  59],[277.49497848  68.50502152] ; [281.50502152  69.49497848],0
n6,1,0.048989,3.875743,[290  55] ; [312  38],[298.83453237  46.16546763] ; [303.16546763  46.83453237],0
a1,1,0.089414,2.884899,[ 12 334] ; [ 22 331],[ 16.8297568 329.1702432] ; [ 17.1702432 335.8297568],0
a6,1,0.104922,2.629093,[249  97] ; [232 118],[239.11781609 106.88218391] ; [241.88218391 108.11781609],0
r4,1,0.116971,2.457412,[317  29] ; [334  19],[322.24034335  23.75965665] ; [328.75965665  24.24034335],0
r1,1,0.138432,2.1953,[272  73] ; [293  59],[279.66284075  65.33715925] ; [285.33715925  66.66284075],0
n1,1,0.142414,2.151681,[23 53] ; [27 37],[27.14285714 48.85714286] ; [22.85714286 41.14285714],0
p9,1,0.162305,1.952614,[297  45] ; [314  34],[302.84347826  39.15652174] ; [308.15652174  39.84347826],0
p5,1,0.171135,1.872975,[ 37 308] ; [ 49 297],[ 42.93777135 302.06222865] ; [ 43.06222865 302.93777135],0
n3,1,0.204573,1.609424,[59 17] ; [45 21],[55.66197183 20.33802817] ; [48.33802817 17.66197183],0
d3,1,0.23444,1.413719,[230 116] ; [248 103],[237.28550933 108.71449067] ; [240.71449067 110.28550933],0
b5,1,0.44772,0.576418,[199 147] ; [213 140],[203.93705293 142.06294707] ; [208.06294707 144.93705293],0
b1,1,0.448253,0.575067,[116 230] ; [128 225],[120.77825465 225.22174535] ; [123.22174535 229.77825465],0
p8,1,0.473119,0.514683,[188 149] ; [203 144],[192.64181287 144.35818713] ; [198.35818713 148.64181287],0
n2,1,0.479834,0.49924,[57 19] ; [52 13],[58.75177305 17.24822695] ; [50.24822695 14.75177305],0
u2,1,0.555213,0.34806,[69 48] ; [53 31],[71.01492537 45.98507463] ; [50.98507463 33.01492537],0
b2,1,0.617737,0.249062,[ 80 129] ; [ 93 136],[ 82.55022831 126.44977169] ; [ 90.44977169 138.55022831],0
