Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,106.100789,[284  21] ; [16 29],[261.42857143  43.57142857] ; [38.57142857  6.42857143],1
p2,1,4.2e-05,16.797234,[264  41] ; [28 17],[254.45714286  50.54285714] ; [37.54285714  7.45714286],1
s7,1,0.000251,13.407463,[213  83] ; [19 24],[202.57227139  93.42772861] ; [29.42772861 13.57227139],1
s8,1,0.000675,11.555657,[202 103] ; [18 27],[191.71428571 113.28571429] ; [28.28571429 16.71428571],1
p4,1,0.001282,10.368984,[210  95] ; [20 25],[200.42857143 104.57142857] ; [29.57142857 15.42857143],0
v4,1,0.001403,10.201709,[294   9] ; [39  6],[289.93965517  13.06034483] ; [43.06034483  1.93965517],0
s3,1,0.001525,10.048548,[270  35] ; [32 13],[263.17142857  41.82857143] ; [38.82857143  6.17142857],0
n5,1,0.001537,10.034266,[250  53] ; [28 17],[242.05172414  60.94827586] ; [35.94827586  9.05172414],0
d1,1,0.001633,9.922215,[204 103] ; [19 26],[194.49147727 112.50852273] ; [28.50852273 16.49147727],0
p11,1,0.001636,9.918243,[248  59] ; [27 18],[239.84375  67.15625] ; [35.15625  9.84375],0
s6,1,0.00204,9.513624,[262  40] ; [31 14],[255.00288184  46.99711816] ; [37.99711816  7.00288184],0
n6,1,0.002382,9.228958,[265  36] ; [32 13],[258.37283237  42.62716763] ; [38.62716763  6.37283237],0
s5,1,0.002426,9.195682,[136 158] ; [10 35],[126.61946903 167.38053097] ; [19.38053097 25.61946903],0
a5,1,0.003741,8.405525,[244  63] ; [27 18],[236.35511364  70.64488636] ; [34.64488636 10.35511364],0
a4,1,0.005961,7.561953,[149 158] ; [12 33],[140.41761364 166.58238636] ; [20.58238636 24.41761364],0
p6,1,0.007557,7.135532,[134 171] ; [10 34],[125.84527221 179.15472779] ; [18.15472779 25.84527221],0
r2,1,0.016068,5.795459,[293  10] ; [40  5],[289.93965517  13.06034483] ; [43.06034483  1.93965517],0
d4,1,0.016698,5.727888,[269  35] ; [34 11],[263.93123209  40.06876791] ; [39.06876791  5.93123209],0
d5,1,0.017673,5.628289,[254  50] ; [31 14],[248.252149  55.747851] ; [36.747851  8.252149],0
n4,1,0.020492,5.369473,[254  51] ; [31 14],[248.35714286  56.64285714] ; [36.64285714  8.35714286],0
r4,1,0.029967,4.711169,[283  24] ; [37  8],[279.09090909  27.90909091] ; [40.90909091  4.09090909],0
p3,1,0.031935,4.601988,[171 135] ; [17 27],[164.36571429 141.63428571] ; [23.63428571 20.36571429],0
a2,1,0.033,4.545772,[ 87 220] ; [ 6 39],[ 81.11079545 225.88920455] ; [11.88920455 33.11079545],0
b1,1,0.036075,4.393557,[120 187] ; [25 20],[126.46306818 180.53693182] ; [18.53693182 26.46306818],0
s1,1,0.038508,4.282433,[ 12 290] ; [ 5 40],[ 14.79538905 287.20461095] ; [ 2.20461095 42.79538905],0
a3,1,0.050309,3.83114,[238  68] ; [29 16],[232.76923077  73.23076923] ; [34.23076923 10.76923077],0
a7,1,0.053039,3.742685,[226  80] ; [27 18],[220.56410256  85.43589744] ; [32.43589744 12.56410256],0
n1,1,0.063139,3.452951,[32 30] ; [2 8],[29.27777778 32.72222222] ; [4.72222222 5.27777778],0
v1,1,0.079715,3.0707,[184 110] ; [22 23],[178.65486726 115.34513274] ; [27.34513274 17.65486726],0
u3,1,0.081941,3.025978,[45 22] ; [7 9],[41.97590361 25.02409639] ; [10.02409639  5.97590361],0
n3,1,0.093274,2.816941,[46 16] ; [6 6],[43.56756757 18.43243243] ; [8.43243243 3.56756757],0
d2,1,0.13639,2.218222,[165 140] ; [19 26],[160.34285714 144.65714286] ; [23.65714286 21.34285714],0
p8,1,0.147659,2.096267,[164 141] ; [19 26],[159.47142857 145.52857143] ; [23.52857143 21.47142857],0
r3,1,0.199092,1.649024,[297   9] ; [42  3],[295.53846154  10.46153846] ; [43.46153846  1.53846154],0
u1,1,0.204756,1.608124,[ 66 241] ; [ 6 39],[ 62.79545455 244.20454545] ; [ 9.20454545 35.79545455],0
v2,1,0.217275,1.522281,[186 108] ; [23 20],[182.33234421 111.66765579] ; [26.66765579 16.33234421],0
p5,1,0.276721,1.183126,[ 45 256] ; [ 4 41],[ 42.62716763 258.37283237] ; [ 6.37283237 38.62716763],0
a6,1,0.359822,0.838515,[197 107] ; [26 19],[194.24641834 109.75358166] ; [28.75358166 16.24641834],0
a8,1,0.39053,0.737291,[ 55 228] ; [ 6 37],[ 52.95398773 230.04601227] ; [ 8.04601227 34.95398773],0
p1,1,0.455996,0.555705,[ 31 273] ; [ 3 42],[ 29.61604585 274.38395415] ; [ 4.38395415 40.61604585],0
b3,1,0.460169,0.545484,[ 87 115] ; [10 18],[ 85.19130435 116.80869565] ; [11.80869565 16.19130435],0
b2,1,0.460169,0.545484,[ 87 115] ; [10 18],[ 85.19130435 116.80869565] ; [11.80869565 16.19130435],0
u4,1,0.46835,0.525867,[ 14 293] ; [ 1 44],[ 13.08238636 293.91761364] ; [ 1.91761364 43.08238636],0
d3,1,0.493493,0.468902,[212  93] ; [29 16],[210.01428571  94.98571429] ; [30.98571429 14.01428571],0
b5,1,0.576427,0.312047,[184 123] ; [25 20],[182.28125 124.71875] ; [26.71875 18.28125],0
u2,1,0.665797,0.186558,[41 25] ; [9 7],[40.24390244 25.75609756] ; [9.75609756 6.24390244],0
