Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.000264,13.311761,[26 80] ; [ 4 78],[16.91489362 89.08510638] ; [13.08510638 68.91489362],1
n4,1,0.004194,8.198052,[99  8] ; [64 18],[92.28042328 14.71957672] ; [70.71957672 11.28042328],0
p5,1,0.009086,6.8058,[28 79] ; [ 9 73],[20.94708995 86.05291005] ; [16.05291005 65.94708995],0
p8,1,0.009946,6.644521,[80 25] ; [48 34],[71.87165775 33.12834225] ; [56.12834225 25.87165775],0
p1,1,0.02392,5.100452,[18 88] ; [ 5 77],[12.96808511 93.03191489] ; [10.03191489 71.96808511],0
a1,1,0.037683,4.319273,[13 94] ; [ 3 79],[ 9.05820106 97.94179894] ; [ 6.94179894 75.05820106],0
n5,1,0.09875,2.725617,[93 14] ; [63 18],[88.78723404 18.21276596] ; [67.21276596 13.78723404],0
r4,1,0.106872,2.599883,[101   6] ; [72 10],[97.94179894  9.05820106] ; [75.05820106  6.94179894],0
p9,1,0.111302,2.535633,[100   6] ; [72 10],[96.9787234  9.0212766] ; [75.0212766  6.9787234],0
p10,1,0.119347,2.425869,[97  9] ; [69 13],[93.59574468 12.40425532] ; [72.40425532  9.59574468],0
s8,1,0.124238,2.363061,[68 37] ; [44 38],[62.88770053 42.11229947] ; [49.11229947 32.88770053],0
b1,1,0.132437,2.263702,[38 69] ; [38 44],[43.02645503 63.97354497] ; [32.97354497 49.02645503],0
s5,1,0.148242,2.09025,[48 52] ; [29 49],[43.25842697 56.74157303] ; [33.74157303 44.25842697],0
s4,1,0.15291,2.042983,[13 94] ; [16 65],[16.50531915 90.49468085] ; [12.49468085 68.50531915],0
s7,1,0.15448,2.027444,[70 30] ; [46 31],[65.53672316 34.46327684] ; [50.46327684 26.53672316],0
u4,1,0.179575,1.801138,[  5 102] ; [ 1 81],[  3.3968254 103.6031746] ; [ 2.6031746 79.3968254],0
n2,1,0.180476,1.793698,[9 7] ; [14  4],[10.82352941  5.17647059] ; [12.17647059  5.82352941],0
p3,1,0.185465,1.75328,[78 28] ; [53 29],[73.86170213 32.13829787] ; [57.13829787 24.86170213],0
a5,1,0.252764,1.307965,[87 20] ; [61 21],[83.78835979 23.21164021] ; [64.21164021 17.78835979],0
p2,1,0.261217,1.262295,[97 10] ; [70 12],[94.54497354 12.45502646] ; [72.45502646  9.54497354],0
