Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,45.759632,[145  20] ; [43 45],[122.60869565  42.39130435] ; [65.39130435 22.60869565],1
v1,1,0.000678,11.547387,[125  43] ; [47 41],[112.875  55.125] ; [59.125 28.875],1
n6,1,0.002327,9.272196,[156  14] ; [69 19],[148.25581395  21.74418605] ; [76.74418605 11.25581395],0
p3,1,0.003174,8.704406,[106  67] ; [37 51],[94.78544061 78.21455939] ; [48.21455939 39.78544061],0
s6,1,0.007544,7.138629,[154  15] ; [69 18],[147.21484375  21.78515625] ; [75.78515625 11.21484375],0
n4,1,0.010973,6.469733,[147  25] ; [66 25],[139.30038023  32.69961977] ; [73.69961977 17.30038023],0
v4,1,0.01597,5.806142,[168   3] ; [83  7],[164.44827586   6.55172414] ; [86.55172414  3.44827586],0
v3,1,0.016301,5.770063,[107  62] ; [42 46],[97.98054475 71.01945525] ; [51.01945525 36.98054475],0
a3,1,0.022149,5.234057,[140  32] ; [62 28],[132.61068702  39.38931298] ; [69.38931298 20.61068702],0
u3,1,0.02541,4.995728,[25  8] ; [14 15],[20.75806452 12.24193548] ; [18.24193548 10.75806452],0
d5,1,0.034882,4.450941,[155  18] ; [73 18],[149.40909091  23.59090909] ; [78.59090909 12.40909091],0
p6,1,0.036555,4.371034,[86 85] ; [31 54],[78.15234375 92.84765625] ; [38.84765625 46.15234375],0
r2,1,0.038707,4.273684,[168   3] ; [84  6],[165.10344828   5.89655172] ; [86.89655172  3.10344828],0
d2,1,0.045135,4.013578,[105  68] ; [43 47],[97.35361217 75.64638783] ; [50.64638783 39.35361217],0
n1,1,0.045146,4.013161,[16 17] ; [ 3 13],[12.79591837 20.20408163] ; [6.20408163 9.79591837],0
p8,1,0.046007,3.981346,[101  70] ; [39 46],[93.515625 77.484375] ; [46.484375 38.515625],0
s5,1,0.049941,3.843438,[89 73] ; [36 50],[81.65322581 80.34677419] ; [43.34677419 42.65322581],0
d1,1,0.059467,3.552178,[126  47] ; [56 35],[119.26515152  53.73484848] ; [62.73484848 28.26515152],0
n5,1,0.08076,3.049542,[142  29] ; [65 23],[136.66795367  34.33204633] ; [70.33204633 17.66795367],0
p5,1,0.091172,2.85356,[ 24 149] ; [ 6 82],[ 19.88505747 153.11494253] ; [10.11494253 77.88505747],0
a5,1,0.105325,2.623007,[145  28] ; [68 22],[140.11026616  32.88973384] ; [72.88973384 17.11026616],0
p7,1,0.119336,2.426008,[122  45] ; [54 31],[116.63492063  50.36507937] ; [59.36507937 25.63492063],0
b5,1,0.124438,2.360556,[110  63] ; [49 42],[104.19318182  68.80681818] ; [54.80681818 36.19318182],0
b3,1,0.132407,2.26406,[48 67] ; [13 32],[43.84375 71.15625] ; [17.15625 27.84375],0
b2,1,0.132407,2.26406,[48 67] ; [13 32],[43.84375 71.15625] ; [17.15625 27.84375],0
p4,1,0.153041,2.041679,[117  55] ; [52 36],[111.8  60.2] ; [57.2 30.8],0
u1,1,0.155453,2.017913,[ 48 125] ; [18 73],[ 43.25 129.75] ; [22.75 68.25],0
r4,1,0.15836,1.989818,[161  12] ; [80 11],[157.9280303  15.0719697] ; [83.0719697  7.9280303],0
p2,1,0.171321,1.871345,[149  24] ; [70 18],[145.16091954  27.83908046] ; [73.83908046 14.16091954],0
p9,1,0.184354,1.762171,[157  15] ; [73 12],[153.92996109  18.07003891] ; [76.07003891  8.92996109],0
s3,1,0.192112,1.701345,[151  21] ; [72 16],[147.52307692  24.47692308] ; [75.47692308 12.52307692],0
p10,1,0.211997,1.557739,[152  20] ; [72 15],[148.75675676  23.24324324] ; [75.24324324 11.75675676],0
p1,1,0.230309,1.438951,[ 17 155] ; [ 5 85],[ 14.44274809 157.55725191] ; [ 7.55725191 82.44274809],0
b1,1,0.233482,1.419522,[ 68 105] ; [29 62],[ 63.56439394 109.43560606] ; [33.43560606 57.56439394],0
a7,1,0.234235,1.414956,[122  50] ; [70 20],[126.04580153  45.95419847] ; [65.95419847 24.04580153],0
u2,1,0.268165,1.226107,[20 13] ; [13 15],[17.85245902 15.14754098] ; [15.14754098 12.85245902],0
r1,1,0.296408,1.090287,[148  24] ; [73 17],[145.08396947  26.91603053] ; [75.91603053 14.08396947],0
d3,1,0.388496,0.743644,[120  53] ; [67 23],[123.00760456  49.99239544] ; [63.99239544 26.00760456],0
s4,1,0.440311,0.595472,[ 31 141] ; [20 71],[ 33.35361217 138.64638783] ; [17.64638783 73.35361217],0
a4,1,0.470065,0.521824,[85 88] ; [40 50],[82.2243346 90.7756654] ; [42.7756654 47.2243346],0
p12,1,0.478374,0.502567,[ 25 147] ; [10 78],[ 23.15384615 148.84615385] ; [11.84615385 76.15384615],0
b4,1,0.50624,0.441831,[103  70] ; [58 33],[105.50378788  67.49621212] ; [55.49621212 35.50378788],0
a6,1,0.568056,0.325945,[115  57] ; [57 33],[112.91603053  59.08396947] ; [59.08396947 30.91603053],0
s1,1,0.5912,0.288474,[  6 166] ; [ 2 86],[  5.29230769 166.70769231] ; [ 2.70769231 85.29230769],0
d4,1,0.655242,0.199355,[155  18] ; [79 11],[153.92395437  19.07604563] ; [80.07604563  9.92395437],0
a2,1,0.736357,0.113354,[ 49 124] ; [24 67],[ 47.83712121 125.16287879] ; [25.16287879 65.83712121],0
a8,1,0.838406,0.041588,[ 29 129] ; [14 67],[ 28.42677824 129.57322176] ; [14.57322176 66.42677824],0
a1,1,0.916307,0.011043,[ 12 161] ; [ 6 85],[ 11.79545455 161.20454545] ; [ 6.20454545 84.79545455],0
n2,1,0.924558,0.008967,[28  6] ; [13  3],[27.88  6.12] ; [13.12  2.88],0
r3,1,0.973448,0.001108,[169   4] ; [87  2],[169.03816794   3.96183206] ; [86.96183206  2.03816794],0
p11,1,0.998109,6e-06,[135  38] ; [71 20],[134.99242424  38.00757576] ; [71.00757576 19.99242424],0
n3,1,1.0,0.0,[26  8] ; [13  4],[26.  8.] ; [13.  4.],0
