Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,89.293811,[107  31] ; [ 68 179],[62.72727273 75.27272727] ; [112.27272727 134.72727273],1
p8,1,0.0,33.408788,[82 56] ; [ 71 172],[55.41732283 82.58267717] ; [ 97.58267717 145.41732283],1
p7,1,1e-06,24.940788,[94 43] ; [101 140],[70.67460317 66.32539683] ; [124.32539683 116.67460317],1
p6,1,3e-06,21.833678,[53 83] ; [ 42 201],[ 34.08970976 101.91029024] ; [ 60.91029024 182.08970976],1
s5,1,0.000315,12.979187,[46 87] ; [ 44 200],[ 31.75066313 101.24933687] ; [ 58.24933687 185.75066313],1
p10,1,0.000514,12.065321,[107  30] ; [148  96],[91.69291339 45.30708661] ; [163.30708661  80.69291339],1
p5,1,0.001124,10.610588,[ 15 123] ; [  7 240],[  7.88571429 130.11428571] ; [ 14.11428571 232.88571429],0
r4,1,0.003037,8.785101,[117  21] ; [177  71],[105.10880829  32.89119171] ; [188.89119171  59.10880829],0
v1,1,0.004313,8.147007,[64 74] ; [ 77 166],[51.07086614 86.92913386] ; [ 89.92913386 153.07086614],0
p9,1,0.006868,7.307157,[111  27] ; [162  78],[99.66666667 38.33333333] ; [173.33333333  66.66666667],0
d5,1,0.006947,7.286596,[112  26] ; [169  78],[100.72207792  37.27792208] ; [180.27792208  66.72207792],0
n4,1,0.009911,6.650904,[103  35] ; [153  95],[91.52331606 46.47668394] ; [164.47668394  83.52331606],0
p2,1,0.010283,6.585167,[115  23] ; [177  70],[104.66493506  33.33506494] ; [187.33506494  59.66493506],0
a5,1,0.020983,5.328235,[96 42] ; [143 105],[85.44559585 52.55440415] ; [153.55440415  94.44559585],0
n6,1,0.026956,4.893621,[111  26] ; [174  72],[101.94516971  35.05483029] ; [183.05483029  62.94516971],0
v4,1,0.027663,4.848953,[126  12] ; [203  41],[118.85340314  19.14659686] ; [210.14659686  33.85340314],0
s6,1,0.027833,4.838361,[74 62] ; [105 141],[63.72774869 72.27225131] ; [115.27225131 130.72774869],0
d3,1,0.032198,4.587911,[96 42] ; [144 102],[86.25 51.75] ; [153.75  92.25],0
a7,1,0.045664,3.993933,[102  36] ; [158  89],[93.19480519 44.80519481] ; [166.80519481  80.19480519],0
r2,1,0.056822,3.627804,[125  12] ; [205  38],[118.97368421  18.02631579] ; [211.02631579  31.97368421],0
v2,1,0.057209,3.616497,[60 78] ; [ 79 156],[51.42627346 86.57372654] ; [ 87.57372654 147.42627346],0
s7,1,0.058926,3.567358,[37 92] ; [ 48 192],[29.71544715 99.28455285] ; [ 55.28455285 184.71544715],0
p1,1,0.061004,3.509869,[ 12 126] ; [ 10 236],[  7.90625 130.09375] ; [ 14.09375 231.90625],0
a6,1,0.064697,3.412698,[97 41] ; [151  97],[88.66321244 49.33678756] ; [159.33678756  88.66321244],0
r3,1,0.075396,3.16146,[125  12] ; [208  37],[119.42670157  17.57329843] ; [213.57329843  31.42670157],0
s4,1,0.110244,2.550725,[ 29 108] ; [ 36 208],[ 23.37270341 113.62729659] ; [ 41.62729659 202.37270341],0
a2,1,0.115523,2.476985,[ 28 110] ; [ 35 213],[ 22.52331606 115.47668394] ; [ 40.47668394 207.52331606],0
n2,1,0.128522,2.310268,[19  4] ; [61 31],[16.  7.] ; [64. 28.],0
r1,1,0.133708,2.248922,[99 38] ; [160  87],[92.40364583 44.59635417] ; [166.59635417  80.40364583],0
d4,1,0.136364,2.218516,[111  27] ; [182  65],[105.02337662  32.97662338] ; [187.97662338  59.02337662],0
u1,1,0.152824,2.043836,[ 18 120] ; [ 21 227],[ 13.94300518 124.05699482] ; [ 25.05699482 222.94300518],0
p12,1,0.16265,1.949414,[  1 137] ; [  7 239],[  2.875 135.125] ; [  5.125 240.875],0
