Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.014593,5.964912,[20 14] ; [10 24],[15. 19.] ; [15. 19.],0
p3,1,0.027111,4.883721,[ 9 26] ; [18 17],[13.5 21.5] ; [13.5 21.5],0
p11,1,0.557449,0.34414,[25 11] ; [22 13],[23.83098592 12.16901408] ; [23.16901408 11.83098592],0
b1,1,0.558819,0.341753,[21 15] ; [18 17],[19.77464789 16.22535211] ; [19.22535211 15.77464789],0
p1,1,0.971234,0.0013,[ 3 33] ; [ 3 32],[ 3.04225352 32.95774648] ; [ 2.95774648 32.04225352],0
