Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,36.383292,[120  14] ; [26 27],[104.62032086  29.37967914] ; [41.37967914 11.62032086],1
r2,1,0.000326,12.912733,[123  10] ; [37 14],[115.65217391  17.34782609] ; [44.34782609  6.65217391],1
a5,1,0.000375,12.651486,[91 43] ; [21 32],[80.25668449 53.74331551] ; [31.74331551 21.25668449],1
r3,1,0.002564,9.094454,[126   8] ; [42 11],[120.38502674  13.61497326] ; [47.61497326  5.38502674],0
v2,1,0.006355,7.44681,[67 56] ; [17 36],[58.70454545 64.29545455] ; [25.29545455 27.70454545],0
a4,1,0.009054,6.812174,[52 82] ; [10 43],[44.42780749 89.57219251] ; [17.57219251 35.42780749],0
b4,1,0.013719,6.073972,[87 47] ; [24 29],[79.54010695 54.45989305] ; [31.45989305 21.54010695],0
d4,1,0.017768,5.618926,[110  24] ; [35 18],[103.90374332  30.09625668] ; [41.09625668 11.90374332],0
d5,1,0.018641,5.534847,[103  31] ; [31 21],[96.53763441 37.46236559] ; [37.46236559 14.53763441],0
d1,1,0.048638,3.88782,[72 62] ; [20 33],[65.92513369 68.07486631] ; [26.07486631 26.92513369],0
a6,1,0.053368,3.732364,[91 43] ; [28 25],[85.27272727 48.72727273] ; [33.72727273 19.27272727],0
v4,1,0.060545,3.522393,[121  12] ; [43 10],[117.2688172  15.7311828] ; [46.7311828  6.2688172],0
n1,1,0.061594,3.493943,[11 30] ; [ 1 17],[ 8.33898305 32.66101695] ; [ 3.66101695 14.33898305],0
n4,1,0.062767,3.462725,[63 71] ; [17 36],[57.32620321 76.67379679] ; [22.67379679 30.32620321],0
p2,1,0.063213,3.451024,[103  30] ; [34 19],[97.96236559 35.03763441] ; [39.03763441 13.96236559],0
p10,1,0.068729,3.313125,[81 52] ; [24 28],[75.48648649 57.51351351] ; [29.51351351 22.48648649],0
s3,1,0.093866,2.806797,[58 75] ; [15 35],[53.05464481 79.94535519] ; [19.94535519 30.05464481],0
v1,1,0.095777,2.77449,[49 80] ; [13 39],[44.1878453 84.8121547] ; [17.8121547 34.1878453],0
a1,1,0.111337,2.535146,[  2 132] ; [ 3 50],[  3.5828877 130.4171123] ; [ 1.4171123 51.5828877],0
s7,1,0.127889,2.31794,[38 87] ; [10 42],[33.89830508 91.10169492] ; [14.10169492 37.89830508],0
b5,1,0.141722,2.159161,[78 56] ; [37 16],[82.40641711 51.59358289] ; [32.59358289 20.40641711],0
s6,1,0.17684,1.823984,[61 73] ; [18 34],[56.91397849 77.08602151] ; [22.08602151 29.91397849],0
u1,1,0.178645,1.808862,[ 13 121] ; [ 2 51],[ 10.7486631 123.2513369] ; [ 4.2513369 48.7486631],0
d3,1,0.181902,1.782018,[96 38] ; [32 20],[92.21505376 41.78494624] ; [35.78494624 16.21505376],0
a3,1,0.194867,1.680431,[87 47] ; [29 24],[83.12299465 50.87700535] ; [32.87700535 20.12299465],0
p11,1,0.222827,1.486072,[91 43] ; [31 22],[87.42245989 46.57754011] ; [34.57754011 18.42245989],0
p3,1,0.247976,1.334673,[48 86] ; [14 38],[44.66666667 89.33333333] ; [17.33333333 34.66666667],0
a7,1,0.2655,1.239848,[101  33] ; [35 17],[97.97849462 36.02150538] ; [38.02150538 13.97849462],0
p9,1,0.282115,1.156871,[87 46] ; [29 22],[83.84782609 49.15217391] ; [32.15217391 18.84782609],0
a2,1,0.320021,0.988861,[ 20 114] ; [ 5 48],[ 17.9144385 116.0855615] ; [ 7.0855615 45.9144385],0
s8,1,0.333316,0.935972,[37 97] ; [11 42],[34.39572193 99.60427807] ; [13.60427807 39.39572193],0
p12,1,0.335413,0.927885,[  2 131] ; [ 2 51],[  2.86021505 130.13978495] ; [ 1.13978495 51.86021505],0
p4,1,0.369548,0.805184,[56 78] ; [18 34],[53.31182796 80.68817204] ; [20.68817204 31.31182796],0
u2,1,0.404754,0.694158,[29 16] ; [13 11],[27.39130435 17.60869565] ; [14.60869565  9.39130435],0
