Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,87.706802,[183  91] ; [ 3 67],[148.15116279 125.84883721] ; [37.84883721 32.15116279],1
d3,1,0.0,77.478174,[235  39] ; [24 45],[206.89795918  67.10204082] ; [52.10204082 16.89795918],1
d5,1,0.0,60.820571,[247  27] ; [35 35],[224.61627907  49.38372093] ; [57.38372093 12.61627907],1
d2,1,0.000157,14.286502,[127 147] ; [15 55],[113.10465116 160.89534884] ; [28.89534884 41.10465116],1
u1,1,0.000284,13.175564,[ 52 222] ; [ 1 69],[ 42.21511628 231.78488372] ; [10.78488372 59.21511628],1
a6,1,0.003507,8.523008,[221  53] ; [45 25],[211.87209302  62.12790698] ; [54.12790698 15.87209302],0
p1,1,0.011931,6.321103,[ 15 257] ; [10 60],[ 19.88304094 252.11695906] ; [ 5.11695906 64.88304094],0
b4,1,0.013264,6.133574,[170 104] ; [32 38],[160.89534884 113.10465116] ; [41.10465116 28.89534884],0
a3,1,0.013673,6.079891,[195  78] ; [38 30],[186.53665689  86.46334311] ; [46.46334311 21.53665689],0
a2,1,0.021027,5.32457,[ 71 203] ; [ 9 61],[ 63.72093023 210.27906977] ; [16.27906977 53.72093023],0
a5,1,0.028515,4.796677,[201  73] ; [42 28],[193.55232558  80.44767442] ; [49.44767442 20.55232558],0
r1,1,0.044294,4.045338,[217  56] ; [47 22],[210.73684211  62.26315789] ; [53.26315789 15.73684211],0
a4,1,0.053315,3.734024,[118 155] ; [21 48],[110.95614035 162.04385965] ; [28.04385965 40.95614035],0
r3,1,0.055066,3.680094,[257  17] ; [60  9],[253.2303207  20.7696793] ; [63.7696793  5.2303207],0
v2,1,0.083321,2.998907,[153 114] ; [29 35],[146.80966767 120.19033233] ; [35.19033233 28.80966767],0
r2,1,0.093886,2.806446,[248  21] ; [60 10],[244.40117994  24.59882006] ; [63.59882006  6.40117994],0
v4,1,0.1079,2.584715,[254  19] ; [61  9],[250.71428571  22.28571429] ; [64.28571429  5.71428571],0
n6,1,0.110652,2.544884,[219  54] ; [50 20],[214.10204082  58.89795918] ; [54.89795918 15.10204082],0
r4,1,0.146051,2.113023,[238  36] ; [56 14],[234.1744186  39.8255814] ; [59.8255814 10.1744186],0
n3,1,0.162537,1.950464,[46 25] ; [14  3],[48.40909091 22.59090909] ; [11.59090909  5.40909091],0
a8,1,0.164,1.936947,[ 33 206] ; [ 5 62],[ 29.67973856 209.32026144] ; [ 8.32026144 58.67973856],0
n5,1,0.191375,1.706998,[175  96] ; [51 19],[179.60703812  91.39296188] ; [46.39296188 23.60703812],0
p3,1,0.198064,1.656594,[117 156] ; [36 34],[121.7755102 151.2244898] ; [31.2244898 38.7755102],0
s8,1,0.216593,1.526803,[ 71 202] ; [13 56],[ 67.05263158 205.94736842] ; [16.94736842 52.05263158],0
s6,1,0.218063,1.517072,[128 142] ; [27 42],[123.45132743 146.54867257] ; [31.54867257 37.45132743],0
s1,1,0.22076,1.499423,[  5 266] ; [ 3 66],[  6.37647059 264.62352941] ; [ 1.62352941 67.37647059],0
p7,1,0.241844,1.36981,[153 116] ; [44 24],[157.24925816 111.75074184] ; [39.75074184 28.24925816],0
p11,1,0.25018,1.3223,[210  64] ; [49 21],[206.29651163  67.70348837] ; [52.70348837 17.29651163],0
n2,1,0.260968,1.263616,[44 27] ; [13  4],[45.98863636 25.01136364] ; [11.01136364  5.98863636],0
n1,1,0.348258,0.879795,[24 45] ; [8 9],[25.6744186 43.3255814] ; [ 6.3255814 10.6744186],0
b2,1,0.369786,0.804384,[ 57 106] ; [11 29],[ 54.60098522 108.39901478] ; [13.39901478 26.60098522],0
b3,1,0.369786,0.804384,[ 57 106] ; [11 29],[ 54.60098522 108.39901478] ; [13.39901478 26.60098522],0
p8,1,0.389808,0.739542,[134 137] ; [36 29],[137.11309524 133.88690476] ; [32.88690476 32.11309524],0
