Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.078984,3.085684,[23 13] ; [68 18],[26.85245902  9.14754098] ; [64.14754098 21.85245902],0
b1,1,0.233633,1.418605,[21 15] ; [40 46],[18. 18.] ; [43. 43.],0
p8,1,0.404525,0.694835,[15 21] ; [29 57],[12.98360656 23.01639344] ; [31.01639344 54.98360656],0
p1,1,0.590652,0.289327,[ 3 33] ; [10 76],[ 3.83606557 32.16393443] ; [ 9.16393443 76.83606557],0
p11,1,0.768005,0.087016,[25 11] ; [62 24],[25.67213115 10.32786885] ; [61.32786885 24.67213115],0
