Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000454,12.296885,[42 24] ; [ 6 20],[34.43478261 31.56521739] ; [13.56521739 12.43478261],1
p6,1,0.004112,8.233777,[34 33] ; [ 5 22],[27.79787234 39.20212766] ; [11.20212766 15.79787234],0
r4,1,0.029184,4.756726,[52 15] ; [26  1],[55.59574468 11.40425532] ; [22.40425532  4.59574468],0
b1,1,0.062421,3.471869,[34 33] ; [ 8 19],[29.93617021 37.06382979] ; [12.06382979 14.93617021],0
s6,1,0.106516,2.605168,[35 29] ; [19  7],[38.4 25.6] ; [15.6 10.4],0
r1,1,0.119167,2.42823,[43 23] ; [22  5],[46.12903226 19.87096774] ; [18.87096774  8.12903226],0
b5,1,0.125194,2.351104,[33 34] ; [18  9],[36.35106383 30.64893617] ; [14.64893617 12.35106383],0
p2,1,0.144759,2.126628,[58  9] ; [20  7],[55.59574468 11.40425532] ; [22.40425532  4.59574468],0
u3,1,0.153578,2.036345,[12 19] ; [7 4],[14.02380952 16.97619048] ; [4.97619048 6.02380952],0
s7,1,0.165066,1.92719,[31 30] ; [ 9 17],[28.04597701 32.95402299] ; [11.95402299 14.04597701],0
p5,1,0.187203,1.739493,[12 54] ; [ 2 25],[ 9.93548387 56.06451613] ; [ 4.06451613 22.93548387],0
d2,1,0.187557,1.736702,[18 49] ; [11 16],[20.67021277 46.32978723] ; [ 8.32978723 18.67021277],0
n6,1,0.208653,1.580751,[52 15] ; [24  3],[54.17021277 12.82978723] ; [21.82978723  5.17021277],0
r2,1,0.212659,1.553231,[58  8] ; [26  1],[59.61290323  6.38709677] ; [24.38709677  2.61290323],0
a6,1,0.220185,1.503165,[38 29] ; [19  8],[40.62765957 26.37234043] ; [16.37234043 10.62765957],0
n4,1,0.244609,1.353832,[46 20] ; [22  5],[48.25806452 17.74193548] ; [19.74193548  7.25806452],0
v4,1,0.281234,1.161119,[59  7] ; [26  1],[60.32258065  5.67741935] ; [24.67741935  2.32258065],0
v3,1,0.282434,1.155341,[26 41] ; [ 7 19],[23.77419355 43.22580645] ; [ 9.22580645 16.77419355],0
r3,1,0.289029,1.12414,[60  7] ; [26  1],[61.29787234  5.70212766] ; [24.70212766  2.29787234],0
s3,1,0.290373,1.117889,[36 30] ; [11 15],[33.7173913 32.2826087] ; [13.2826087 12.7173913],0
p1,1,0.333096,0.936822,[13 54] ; [ 3 24],[11.40425532 55.59574468] ; [ 4.59574468 22.40425532],0
p11,1,0.376524,0.782021,[46 21] ; [21  6],[47.75531915 19.24468085] ; [19.24468085  7.75531915],0
a8,1,0.380134,0.770269,[ 7 57] ; [ 4 18],[ 8.18604651 55.81395349] ; [ 2.81395349 19.18604651],0
p9,1,0.394335,0.725533,[49 18] ; [22  5],[50.60638298 16.39361702] ; [20.39361702  6.60638298],0
a4,1,0.430591,0.62123,[20 46] ; [ 6 21],[18.4516129 47.5483871] ; [ 7.5483871 19.4516129],0
s5,1,0.453627,0.561573,[18 47] ; [ 5 20],[16.61111111 48.38888889] ; [ 6.38888889 18.61111111],0
n1,1,0.474895,0.510563,[11  8] ; [2 3],[10.29166667  8.70833333] ; [2.70833333 2.29166667],0
d1,1,0.566836,0.328005,[ 3 64] ; [ 2 25],[ 3.56382979 63.43617021] ; [ 1.43617021 25.56382979],0
d5,1,0.580242,0.305844,[33 34] ; [15 12],[34.21276596 32.78723404] ; [13.78723404 13.21276596],0
s1,1,0.590642,0.289343,[ 3 62] ; [ 2 25],[ 3.5326087 61.4673913] ; [ 1.4673913 25.5326087],0
v1,1,0.598375,0.277454,[32 35] ; [14 12],[33.13978495 33.86021505] ; [12.86021505 13.13978495],0
u2,1,0.612467,0.256598,[14 17] ; [4 7],[13.28571429 17.71428571] ; [4.71428571 6.28571429],0
a5,1,0.614238,0.254049,[41 26] ; [15 12],[39.91489362 27.08510638] ; [16.08510638 10.91489362],0
a3,1,0.62571,0.237923,[36 31] ; [16 11],[37.06382979 29.93617021] ; [14.93617021 12.06382979],0
s8,1,0.670859,0.180599,[28 39] ; [10 17],[27.08510638 39.91489362] ; [10.91489362 16.08510638],0
s4,1,0.696159,0.152499,[12 54] ; [ 4 23],[11.35483871 54.64516129] ; [ 4.64516129 22.35483871],0
b2,1,0.714277,0.134043,[12 33] ; [ 4 14],[11.42857143 33.57142857] ; [ 4.57142857 13.42857143],0
b3,1,0.714277,0.134043,[12 33] ; [ 4 14],[11.42857143 33.57142857] ; [ 4.57142857 13.42857143],0
a2,1,0.747889,0.103313,[ 6 61] ; [ 3 24],[ 6.41489362 60.58510638] ; [ 2.58510638 24.41489362],0
d3,1,0.762856,0.091042,[22 45] ; [ 8 19],[21.38297872 45.61702128] ; [ 8.61702128 18.38297872],0
n3,1,0.785028,0.074405,[17  3] ; [4 1],[16.8  3.2] ; [4.2 0.8],0
n2,1,0.814871,0.054825,[15  5] ; [4 1],[15.2  4.8] ; [3.8 1.2],0
b4,1,0.819683,0.051962,[33 34] ; [14 13],[33.5 33.5] ; [13.5 13.5],0
v2,1,0.840281,0.040616,[32 34] ; [12 14],[31.56521739 34.43478261] ; [12.43478261 13.56521739],0
s2,1,0.907568,0.013481,[25 42] ; [ 9 16],[24.76086957 42.23913043] ; [ 9.23913043 15.76086957],0
a7,1,0.91159,0.012328,[43 24] ; [17 10],[42.76595745 24.23404255] ; [17.23404255  9.76595745],0
p3,1,0.918308,0.01052,[42 25] ; [16 10],[41.78494624 25.21505376] ; [16.21505376  9.78494624],0
p10,1,0.929128,0.007911,[50 15] ; [21  6],[50.16304348 14.83695652] ; [20.83695652  6.16304348],0
n5,1,0.957831,0.002796,[51 15] ; [21  6],[51.09677419 14.90322581] ; [20.90322581  6.09677419],0
p12,1,0.99263,8.5e-05,[ 5 62] ; [ 2 25],[ 4.9893617 62.0106383] ; [ 2.0106383 24.9893617],0
