Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,84.207903,[201  54] ; [15 57],[168.44036697  86.55963303] ; [47.55963303 24.44036697],1
d1,1,0.0,78.6667,[165  90] ; [ 4 68],[131.78899083 123.21100917] ; [37.21100917 34.78899083],1
d5,1,0.0,54.352392,[215  40] ; [30 42],[191.05504587  63.94495413] ; [53.94495413 18.05504587],1
a3,1,1e-06,23.716725,[182  73] ; [29 43],[164.5412844  90.4587156] ; [46.4587156 25.5412844],1
a5,1,6e-06,20.517647,[186  69] ; [32 40],[170.  85.] ; [48. 24.],1
a7,1,0.000126,14.705139,[191  64] ; [37 35],[177.79816514  77.20183486] ; [50.20183486 21.79816514],1
a4,1,0.000864,11.098153,[112 143] ; [16 56],[ 99.81651376 155.18348624] ; [28.18348624 43.81651376],1
a2,1,0.001233,10.439804,[ 57 198] ; [ 4 68],[ 47.56880734 207.43119266] ; [13.43119266 58.56880734],0
d2,1,0.001304,10.337511,[121 133] ; [19 53],[109.0797546 144.9202454] ; [30.9202454 41.0797546],0
r1,1,0.00187,9.672675,[198  56] ; [43 29],[187.77300613  66.22699387] ; [53.22699387 18.77300613],0
u1,1,0.002641,9.03996,[ 42 213] ; [ 2 70],[ 34.31192661 220.68807339] ; [ 9.68807339 62.31192661],0
u3,1,0.004818,7.946686,[43 29] ; [14 29],[35.68695652 36.31304348] ; [21.31304348 21.68695652],0
r3,1,0.005947,7.566395,[245   8] ; [64  8],[240.54461538  12.45538462] ; [68.45538462  3.54461538],0
n4,1,0.012402,6.252459,[193  61] ; [44 28],[184.65644172  69.34355828] ; [52.34355828 19.65644172],0
u2,1,0.036655,4.366362,[44 27] ; [18 25],[38.61403509 32.38596491] ; [23.38596491 19.61403509],0
r4,1,0.037766,4.315545,[226  29] ; [57 15],[220.68807339  34.31192661] ; [62.31192661  9.68807339],0
s8,1,0.066554,3.366019,[ 98 156] ; [19 52],[ 91.44 162.56] ; [25.56 45.44],0
a6,1,0.080415,3.056488,[180  75] ; [43 29],[173.89908257  81.10091743] ; [49.10091743 22.89908257],0
r2,1,0.09604,2.770109,[233  19] ; [62 10],[229.44444444  22.55555556] ; [65.55555556  6.44444444],0
b2,1,0.107716,2.587413,[ 48 100] ; [ 7 30],[ 44. 104.] ; [11. 26.],0
b3,1,0.107716,2.587413,[ 48 100] ; [ 7 30],[ 44. 104.] ; [11. 26.],0
p4,1,0.130011,2.292373,[138 115] ; [32 40],[132.33846154 120.66153846] ; [37.66153846 34.33846154],0
p12,1,0.130297,2.288967,[ 15 238] ; [ 8 64],[ 17.90461538 235.09538462] ; [ 5.09538462 66.90461538],0
p10,1,0.131847,2.270624,[209  44] ; [53 18],[204.58641975  48.41358025] ; [57.41358025 13.58641975],0
s7,1,0.153443,2.037686,[113 135] ; [24 43],[107.86031746 140.13968254] ; [29.13968254 37.86031746],0
p1,1,0.159874,1.975421,[ 16 237] ; [ 8 63],[ 18.74074074 234.25925926] ; [ 5.25925926 65.74074074],0
s3,1,0.161283,1.962159,[139 113] ; [32 38],[133.82608696 118.17391304] ; [37.17391304 32.82608696],0
s2,1,0.166015,1.91856,[116 137] ; [26 45],[110.88271605 142.11728395] ; [31.11728395 39.88271605],0
b5,1,0.173405,1.853262,[140 115] ; [33 39],[134.90825688 120.09174312] ; [38.09174312 33.90825688],0
a1,1,0.203341,1.618217,[ 12 243] ; [ 1 71],[ 10.13761468 244.86238532] ; [ 2.86238532 69.13761468],0
p9,1,0.221252,1.49623,[211  41] ; [55 16],[207.52941176  44.47058824] ; [58.47058824 12.52941176],0
p8,1,0.238113,1.391731,[122 130] ; [40 31],[126.39009288 125.60990712] ; [35.60990712 35.39009288],0
v2,1,0.258906,1.274597,[107 139] ; [24 43],[102.95846645 143.04153355] ; [28.04153355 38.95846645],0
s4,1,0.261342,1.261633,[ 42 209] ; [16 55],[ 45.21118012 205.78881988] ; [12.78881988 58.21118012],0
n3,1,0.340931,0.906927,[45 17] ; [19  4],[46.68235294 15.31764706] ; [17.31764706  5.68235294],0
s6,1,0.353726,0.860044,[154  95] ; [39 31],[150.64890282  98.35109718] ; [42.35109718 27.64890282],0
a8,1,0.367395,0.812458,[ 31 207] ; [ 6 61],[ 28.87213115 209.12786885] ; [ 8.12786885 58.87213115],0
p2,1,0.368475,0.808802,[212  42] ; [56 15],[209.45230769  44.54769231] ; [58.54769231 12.45230769],0
p5,1,0.427319,0.6301,[ 21 234] ; [ 8 63],[ 22.68404908 232.31595092] ; [ 6.31595092 64.68404908],0
s5,1,0.491385,0.473492,[ 67 179] ; [22 48],[ 69.28481013 176.71518987] ; [19.71518987 50.28481013],0
n5,1,0.495096,0.465433,[170  80] ; [52 20],[172.36024845  77.63975155] ; [49.63975155 22.36024845],0
v4,1,0.518429,0.417017,[233  20] ; [67  4],[234.25925926  18.74074074] ; [65.74074074  5.25925926],0
n1,1,0.522793,0.408379,[18 44] ; [ 8 14],[19.19047619 42.80952381] ; [ 6.80952381 15.19047619],0
v3,1,0.544958,0.366427,[ 67 183] ; [16 53],[ 65.04702194 184.95297806] ; [17.95297806 51.04702194],0
p3,1,0.639365,0.219573,[107 148] ; [32 39],[108.72699387 146.27300613] ; [30.27300613 40.72699387],0
p7,1,0.641674,0.21656,[149  98] ; [45 26],[150.68553459  96.31446541] ; [43.31446541 27.68553459],0
n6,1,0.649106,0.207029,[213  40] ; [59 13],[211.74153846  41.25846154] ; [60.25846154 11.74153846],0
b1,1,0.711952,0.136335,[ 91 164] ; [24 48],[ 89.67889908 165.32110092] ; [25.32110092 46.67889908],0
b4,1,0.729594,0.119485,[151 104] ; [41 31],[149.72477064 105.27522936] ; [42.27522936 29.72477064],0
