Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.002267,9.319947,[15 27] ; [41 21],[22.61538462 19.38461538] ; [33.38461538 28.61538462],0
s6,1,0.005923,7.573467,[10 32] ; [31 30],[16.7184466 25.2815534] ; [24.2815534 36.7184466],0
v4,1,0.020412,5.37631,[28 13] ; [54  8],[32.6407767  8.3592233] ; [49.3592233 12.6407767],0
s8,1,0.021943,5.250271,[ 3 39] ; [15 46],[ 7.33980583 34.66019417] ; [10.66019417 50.33980583],0
b5,1,0.024379,5.067442,[17 25] ; [39 23],[22.61538462 19.38461538] ; [33.38461538 28.61538462],0
p3,1,0.063183,3.451796,[ 9 33] ; [24 38],[13.32692308 28.67307692] ; [19.67307692 42.32692308],0
a5,1,0.087011,2.928827,[22 20] ; [22 40],[17.76923077 24.23076923] ; [26.23076923 35.76923077],0
p7,1,0.091816,2.842238,[17 25] ; [35 26],[21.2038835 20.7961165] ; [30.7961165 30.2038835],0
r4,1,0.102092,2.672559,[24 18] ; [45 17],[27.86538462 14.13461538] ; [41.13461538 20.86538462],0
p6,1,0.103807,2.646054,[ 6 36] ; [17 44],[ 9.37864078 32.62135922] ; [13.62135922 47.37864078],0
n4,1,0.129416,2.299493,[23 19] ; [43 19],[26.65384615 15.34615385] ; [39.34615385 22.65384615],0
r3,1,0.174444,1.844332,[29 13] ; [50 12],[31.90384615 10.09615385] ; [47.09615385 14.90384615],0
p4,1,0.196954,1.664818,[12 30] ; [25 36],[15.08737864 26.91262136] ; [21.91262136 39.08737864],0
r2,1,0.209788,1.572887,[31 11] ; [52 10],[33.51923077  8.48076923] ; [49.48076923 12.51923077],0
u2,1,0.230493,1.43782,[12 10] ; [13 21],[ 9.82142857 12.17857143] ; [15.17857143 18.82142857],0
d3,1,0.244671,1.353481,[11 31] ; [23 39],[13.73076923 28.26923077] ; [20.26923077 41.73076923],0
v2,1,0.253288,1.305078,[11 30] ; [23 38],[13.66666667 27.33333333] ; [20.33333333 40.66666667],0
p11,1,0.264256,1.24632,[17 25] ; [32 30],[19.78846154 22.21153846] ; [29.21153846 32.78846154],0
v3,1,0.265237,1.241215,[10 30] ; [22 40],[12.54901961 27.45098039] ; [19.45098039 42.54901961],0
n2,1,0.284307,1.146384,[13  8] ; [14  4],[14.53846154  6.46153846] ; [12.46153846  5.53846154],0
a7,1,0.336564,0.923478,[19 23] ; [34 28],[21.40384615 20.59615385] ; [31.59615385 30.40384615],0
a4,1,0.349769,0.874293,[10 32] ; [10 51],[ 8.15533981 33.84466019] ; [11.84466019 49.15533981],0
