Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,50.648985,[191  64] ; [34 65],[162.07627119  92.92372881] ; [62.92372881 36.07627119],1
d3,1,0.0,37.683324,[200  56] ; [44 55],[175.95492958  80.04507042] ; [68.04507042 30.95492958],1
u1,1,1e-06,23.216925,[ 70 188] ; [ 4 95],[ 53.4789916 204.5210084] ; [20.5210084 78.4789916],1
a2,1,3e-06,21.530312,[ 86 172] ; [ 9 90],[ 68.65546218 189.34453782] ; [26.34453782 72.65546218],1
r4,1,0.000159,14.26534,[244  14] ; [81 18],[234.87394958  23.12605042] ; [90.12605042  8.87394958],1
d1,1,0.00024,13.490825,[179  79] ; [48 51],[164.05042017  93.94957983] ; [62.94957983 36.05042017],1
r2,1,0.000585,11.823197,[250   5] ; [88 10],[244.16430595  10.83569405] ; [93.83569405  4.16430595],1
r1,1,0.000895,11.032073,[221  34] ; [71 28],[210.33898305  44.66101695] ; [81.66101695 17.33898305],1
v4,1,0.004382,8.118346,[249   6] ; [89  9],[244.16430595  10.83569405] ; [93.83569405  4.16430595],0
b5,1,0.004538,8.055033,[165  93] ; [47 52],[153.21008403 104.78991597] ; [58.78991597 40.21008403],0
s8,1,0.009434,6.738765,[148 108] ; [72 27],[158.64788732  97.35211268] ; [61.35211268 37.64788732],0
p10,1,0.011698,6.356151,[224  30] ; [76 22],[216.47727273  37.52272727] ; [83.52272727 14.47727273],0
p1,1,0.028441,4.801106,[ 30 225] ; [ 4 94],[ 24.56090652 230.43909348] ; [ 9.43909348 88.56090652],0
p2,1,0.051104,3.804876,[220  36] ; [75 22],[213.93767705  42.06232295] ; [81.06232295 15.93767705],0
p9,1,0.053039,3.742685,[226  27] ; [80 18],[220.56410256  32.43589744] ; [85.43589744 12.56410256],0
d4,1,0.062857,3.460354,[228  28] ; [80 18],[222.73446328  33.26553672] ; [85.26553672 12.73446328],0
b4,1,0.065562,3.390772,[158 100] ; [50 49],[150.31932773 107.68067227] ; [57.68067227 41.31932773],0
b1,1,0.070834,3.26359,[ 98 160] ; [48 51],[105.51260504 152.48739496] ; [40.48739496 58.51260504],0
r3,1,0.080926,3.046202,[251   6] ; [93  6],[248.33707865   8.66292135] ; [95.66292135  3.33707865],0
d5,1,0.102996,2.658535,[215  41] ; [75 23],[209.71751412  46.28248588] ; [80.28248588 17.71751412],0
u2,1,0.108268,2.57932,[43 21] ; [10 11],[39.90588235 24.09411765] ; [13.09411765  7.90588235],0
n6,1,0.142287,2.153051,[222  32] ; [78 18],[217.71428571  36.28571429] ; [82.28571429 13.71428571],0
d2,1,0.153619,2.035939,[140 115] ; [46 53],[133.98305085 121.01694915] ; [52.01694915 46.98305085],0
v1,1,0.15445,2.02774,[144 103] ; [64 32],[149.78425656  97.21574344] ; [58.21574344 37.78425656],0
a1,1,0.155329,2.019126,[ 15 243] ; [10 89],[ 18.06722689 239.93277311] ; [ 6.93277311 92.06722689],0
a5,1,0.163118,1.945076,[203  55] ; [71 28],[198.01680672  59.98319328] ; [75.98319328 23.01680672],0
n3,1,0.167382,1.906237,[37 12] ; [15 10],[34.43243243 14.56756757] ; [17.56756757  7.43243243],0
p12,1,0.167649,1.903841,[ 35 222] ; [ 8 89],[ 31.21751412 225.78248588] ; [11.78248588 85.21751412],0
p8,1,0.19487,1.680406,[138 117] ; [45 52],[132.57102273 122.42897727] ; [50.42897727 46.57102273],0
u3,1,0.203915,1.614113,[44 21] ; [11 10],[41.56976744 23.43023256] ; [13.43023256  7.56976744],0
b3,1,0.241037,1.374517,[63 95] ; [36 39],[67.13304721 90.86695279] ; [31.86695279 43.13304721],0
b2,1,0.241037,1.374517,[63 95] ; [36 39],[67.13304721 90.86695279] ; [31.86695279 43.13304721],0
n1,1,0.278847,1.172702,[21 28] ; [13 10],[23.13888889 25.86111111] ; [10.86111111 12.13888889],0
s1,1,0.33644,0.923951,[ 14 240] ; [ 3 95],[ 12.26704545 241.73295455] ; [ 4.73295455 93.26704545],0
a8,1,0.375296,0.786053,[ 47 188] ; [15 80],[ 44.15151515 190.84848485] ; [17.84848485 77.15151515],0
n2,1,0.376569,0.781872,[41  8] ; [18  6],[39.60273973  9.39726027] ; [19.39726027  4.60273973],0
a3,1,0.379317,0.772914,[191  66] ; [78 21],[194.19382022  62.80617978] ; [74.80617978 24.19382022],0
p4,1,0.434031,0.612014,[170  85] ; [61 37],[166.86968839  88.13031161] ; [64.13031161 33.86968839],0
s3,1,0.439104,0.598622,[221  33] ; [83 16],[218.74220963  35.25779037] ; [85.25779037 13.74220963],0
a4,1,0.447313,0.577453,[121 137] ; [42 57],[117.79831933 140.20168067] ; [45.20168067 53.79831933],0
s7,1,0.452956,0.563243,[164  81] ; [69 28],[166.91520468  78.08479532] ; [66.08479532 30.91520468],0
u4,1,0.620468,0.24521,[ 10 248] ; [ 5 94],[ 10.84033613 247.15966387] ; [ 4.15966387 94.84033613],0
p7,1,0.709289,0.138988,[162  85] ; [65 31],[163.4664723  83.5335277] ; [63.5335277 32.4664723],0
v3,1,0.731203,0.11801,[113 128] ; [47 49],[114.42136499 126.57863501] ; [45.57863501 50.42136499],0
s6,1,0.752514,0.099431,[216  39] ; [80 16],[215.04273504  39.95726496] ; [80.95726496 15.04273504],0
p11,1,0.755705,0.096799,[202  56] ; [76 23],[200.90756303  57.09243697] ; [77.09243697 21.90756303],0
n5,1,0.803599,0.061848,[202  53] ; [78 19],[202.84090909  52.15909091] ; [77.15909091 19.84090909],0
p3,1,0.84749,0.036988,[135 120] ; [53 45],[135.80736544 119.19263456] ; [52.19263456 45.80736544],0
s5,1,0.86482,0.028982,[110 139] ; [41 54],[109.2994186 139.7005814] ; [41.7005814 53.2994186],0
p5,1,0.868857,0.027261,[ 36 217] ; [13 83],[ 35.52148997 217.47851003] ; [13.47851003 82.52148997],0
n4,1,0.878409,0.023405,[209  48] ; [79 19],[208.49577465  48.50422535] ; [79.50422535 18.49577465],0
