Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,42.093887,[52 22] ; [ 7 48],[33.84496124 40.15503876] ; [25.15503876 29.84496124],1
d4,1,0.0,38.134112,[73  1] ; [30 25],[59.08527132 14.91472868] ; [43.91472868 11.08527132],1
d5,1,0.0,31.607045,[72  2] ; [31 23],[59.546875 14.453125] ; [43.453125 10.546875],1
d3,1,0.0,29.142182,[69  5] ; [28 26],[56.078125 17.921875] ; [40.921875 13.078125],1
a5,1,0.0,26.719094,[64 10] ; [24 31],[50.48062016 23.51937984] ; [37.51937984 17.48062016],1
s8,1,5e-06,20.979908,[49 25] ; [14 41],[36.13953488 37.86046512] ; [26.86046512 28.13953488],1
a2,1,1.8e-05,18.420098,[26 48] ; [ 2 53],[16.0620155 57.9379845] ; [11.9379845 43.0620155],1
s6,1,2.5e-05,17.776005,[69  4] ; [34 18],[60.152 12.848] ; [42.848  9.152],1
a3,1,2.5e-05,17.762579,[61 13] ; [26 29],[49.90697674 24.09302326] ; [37.09302326 17.90697674],1
a4,1,2.7e-05,17.610392,[42 32] ; [11 44],[30.40310078 43.59689922] ; [22.59689922 32.40310078],1
p4,1,0.00012,14.788677,[59 15] ; [26 29],[48.75968992 25.24031008] ; [36.24031008 18.75968992],1
p10,1,0.000559,11.908959,[69  5] ; [38 16],[61.859375 12.140625] ; [45.140625  8.859375],1
u1,1,0.000561,11.899695,[22 52] ; [ 3 52],[14.34108527 59.65891473] ; [10.65891473 44.34108527],1
p6,1,0.001075,10.693941,[43 30] ; [16 38],[33.91338583 39.08661417] ; [25.08661417 28.91338583],0
r1,1,0.002427,9.194826,[62 12] ; [33 22],[54.49612403 19.50387597] ; [40.50387597 14.49612403],0
p9,1,0.006109,7.517799,[68  6] ; [40 14],[62.4375 11.5625] ; [45.5625  8.4375],0
r4,1,0.006214,7.487094,[69  5] ; [42 13],[63.6744186 10.3255814] ; [47.3255814  7.6744186],0
n6,1,0.007061,7.257309,[66  8] ; [38 16],[60.125 13.875] ; [43.875 10.125],0
v2,1,0.009427,6.740159,[37 34] ; [16 39],[29.86507937 41.13492063] ; [23.13492063 31.86507937],0
b3,1,0.011195,6.434127,[13 26] ; [ 2 26],[ 8.73134328 30.26865672] ; [ 6.26865672 21.73134328],0
b2,1,0.011195,6.434127,[13 26] ; [ 2 26],[ 8.73134328 30.26865672] ; [ 6.26865672 21.73134328],0
s2,1,0.011635,6.365727,[59 15] ; [32 22],[52.609375 21.390625] ; [38.390625 15.609375],0
p5,1,0.011637,6.365276,[11 63] ; [ 1 54],[ 6.88372093 67.11627907] ; [ 5.11627907 49.88372093],0
a6,1,0.011811,6.339066,[56 18] ; [30 25],[49.33333333 24.66666667] ; [36.66666667 18.33333333],0
r2,1,0.013749,6.070145,[71  2] ; [47  8],[67.296875  5.703125] ; [50.703125  4.296875],0
s5,1,0.016367,5.763001,[41 28] ; [19 32],[34.5 34.5] ; [25.5 25.5],0
n4,1,0.019106,5.491809,[55 19] ; [30 25],[48.75968992 25.24031008] ; [36.24031008 18.75968992],0
p3,1,0.036727,4.363027,[46 28] ; [24 31],[40.15503876 33.84496124] ; [29.84496124 25.15503876],0
p8,1,0.046559,3.961268,[48 23] ; [27 27],[42.6 28.4] ; [32.4 21.6],0
n2,1,0.067889,3.333333,[10  5] ; [14  1],[12.  3.] ; [12.  3.],0
s3,1,0.095203,2.78412,[59 15] ; [36 18],[54.921875 19.078125] ; [40.078125 13.921875],0
v1,1,0.12194,2.392228,[39 35] ; [21 33],[34.6875 39.3125] ; [25.3125 28.6875],0
p7,1,0.126882,2.330239,[56 16] ; [34 18],[52.25806452 19.74193548] ; [37.74193548 14.25806452],0
p1,1,0.131816,2.270984,[ 8 66] ; [ 2 53],[ 5.73643411 68.26356589] ; [ 4.26356589 50.73643411],0
v3,1,0.140388,2.1737,[25 48] ; [12 42],[21.26771654 51.73228346] ; [15.73228346 38.26771654],0
s7,1,0.176311,1.828448,[49 23] ; [31 24],[45.35433071 26.64566929] ; [34.64566929 20.35433071],0
b5,1,0.178455,1.810445,[49 25] ; [30 25],[45.31782946 28.68217054] ; [33.68217054 21.31782946],0
r3,1,0.244043,1.357085,[69  4] ; [48  6],[67.2519685  5.7480315] ; [49.7480315  4.2519685],0
a7,1,0.244848,1.352464,[55 19] ; [35 19],[52.03125 21.96875] ; [37.96875 16.03125],0
n1,1,0.408961,0.681818,[ 3 12] ; [ 5 10],[ 4. 11.] ; [ 4. 11.],0
v4,1,0.410659,0.676892,[72  2] ; [51  3],[71.109375  2.890625] ; [51.890625  2.109375],0
p11,1,0.430932,0.62031,[57 17] ; [39 16],[55.06976744 18.93023256] ; [40.93023256 14.06976744],0
b4,1,0.611644,0.257788,[45 29] ; [31 24],[43.59689922 30.40310078] ; [32.40310078 22.59689922],0
n3,1,0.665984,0.186335,[12  3] ; [11  4],[11.5  3.5] ; [11.5  3.5],0
a8,1,0.675957,0.174712,[ 4 65] ; [ 2 47],[ 3.50847458 65.49152542] ; [ 2.49152542 46.50847458],0
n5,1,0.704268,0.14407,[56 18] ; [40 15],[55.06976744 18.93023256] ; [40.93023256 14.06976744],0
a1,1,0.741664,0.10867,[ 2 72] ; [ 1 54],[ 1.72093023 72.27906977] ; [ 1.27906977 53.72093023],0
u3,1,0.858648,0.031718,[8 5] ; [17 12],[7.73809524 5.26190476] ; [17.26190476 11.73809524],0
u2,1,0.898705,0.016204,[7 6] ; [15 14],[6.80952381 6.19047619] ; [15.19047619 13.80952381],0
b1,1,0.944594,0.00483,[26 48] ; [19 36],[25.81395349 48.18604651] ; [19.18604651 35.81395349],0
